V1,CORRELA_16,CORRELA_9,IDOJ1,IDAIO,CIMREP,BRUTA,CONSUI,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ASEO,ENERGIA,COMUNICA,PUBLICO,FLETES,PUBLICI,ADECUA,REGALA,OUTSOURCING,OTROS,SUELDOS,PRESTAC,VENTA,AGREGA,PERREMUN,SOCIOS,PERSONOM,DIRECTO,AGENCIA,APRENDIZ,TOTPERSO,PROMUJ,PROHOM,PERMUJ,PERHOM,DIRMUJ,DIRHOM,AGEMUJ,AGEHOM,APRENMUJ,APRENHOM,TOTMUJ,TOTHOM,SUEPLAN,PREPLAN,REMPLAN,COTIZA,GASAGEN,REMTEMP,TOTREM,INVINI,INVFIN,ROTACION,INVPRO,CTO,CTOINS,VENTASNOP,GASTOS,GASTOSNOP,GASTOPNOP
986398,4711-472,471-472,14,2000,0,2635063,1174103,0,168372,123984,0,332966,16250,97962,190585,16099,240,20869,67753,98127,0,0,40896,568911,203651,24716199,1460960,32,0,32,0,0,1,33,0,0,2,30,0,0,0,0,0,1,2,31,563446,118412,681858,73649.8,0,0,755507.8,1481707,1026000,22081136,1253853.5,22081136,22081136,0,23327230,134603,24286960
986357,4711-472,471-472,14,2012,0,2394267,711966,9361,125568,134716,0,0,38150,3899,291824,8769,11118,8122,39335,13552,0,0,27552,693984,286193,17101902,1682301,58,0,29,29,0,4,62,0,0,14,15,13,16,0,0,3,1,30,32,354960,168431,436600,103107.36,0,299280,838987.36,1145633,864248,14707635,1004940.5,14707635,14707635,0,15535097,109301,16989999
986349,4711-472,471-472,11,1991,0,2049681,735780.5,0,155075,12700,0,0,0,3610,53424,2245,1794,307269,0,61537,0,0,138126.5,263899,104408,15539433,1313900.5,22,1,22,0,0,1,24,0,1,5,17,0,0,0,0,0,1,5,19,253962,59979,313941,38727.64,0,0,352668.64,541900,200025,13489752,370962.5,13489752,13489752,0,14412859,576138,15381586
986347,4711-472,471-472,11,1996,0,730938,123784,0,0,16761,0,0,4603,0,9131,8422,1,59080,0,5897,0,0,19889,280406,108598,6676378,607154,24,1,24,0,0,1,26,0,1,6,18,0,0,0,0,1,0,7,19,271297,62937,334234,39699.24,0,0,373933.24,602798,698911,5945440,650854.5,5945440,5945440,0,6143727,8979,6642798
986338,4711-472,471-472,2,1994,0,482068,236303,0,4611,22024,35450,0,5100,15800,102375,18085,2258,20250,0,10350,0,0,0,194991,111164,3283269,245765,14,4,12,2,0,0,18,1,3,6,6,1,1,0,0,0,0,8,10,120430,84051,174657,21039.8,0,74561,270257.8,2337449,2663169,2801201,2500309,2801201,2801201,0,3062154,20989,3405599
986291,4711-472,471-472,11,2000,0,4706783,906909,5122,222699,15900,0,349733,103,86700,64122,15601,40458,14560,0,39755,0,0,52156,1573815,609052,19772794,3799874,128,0,128,0,0,5,133,0,0,51,77,0,0,0,0,2,3,53,80,1524128,358446,1882574,216515.44,0,0,2099089.44,133720,137100,15066011,135410,15066011,15066011,0,16415445,0,18783454
986282,4711-472,471-472,11,1997,0,1641418,110841,308,5600,13200,0,0,0,7200,36780,2611,3410,1400,0,34657,0,0,5675,207023,60119,7508269,1530577,20,1,20,0,0,1,22,0,1,16,4,0,0,0,0,0,1,16,6,198747,41405,240152,14262.56,0,0,254414.56,484567,523654,5866851,504110.5,5866851,5866851,0,6019384,0,6309813
986276,4711-472,471-472,11,1996,0,608070,94054,935,8362,8506,0,250,7544,3100,23309,4217,2574,0,0,31455,0,0,3802,160179,69029,7488093,514016,23,2,23,0,0,0,25,1,1,7,16,0,0,0,0,0,0,8,17,160179,34966,195145,30231.48,0,0,225376.48,803622,195552,6880023,499587,6880023,6880023,0,6979446,5742,7226474
986275,4711-472,471-472,14,2004,0,3034590,240987,388,15312,0,9148,145788,0,2134,47156,5134,9445,0,0,4989,0,0,1493,579533,301754,7321335,2793603,26,1,26,0,0,1,28,1,0,13,13,0,0,0,0,1,0,15,13,570398,185199,755597,103778.6,0,0,859375.6,950576,989135,4286745,969855.5,4286745,4286745,0,4561014,37881,5484176
986266,4711-472,471-472,11,1991,0,139443,60400,500,4500,0,0,23000,0,3500,11400,500,12000,0,0,5000,0,0,0,22204,9510,793843,79043,2,1,2,0,0,0,3,1,0,1,1,0,0,0,0,0,0,2,1,22204,4533,26737,4531.8,0,0,31268.8,0,0, ,0,654400,654400,0,718000,0,752042
986259,4711-472,471-472,14,1995,0,1479035,420732.5,51,40134,42897,0,45140,12376,12363,136234,14999,7981,9134,352,73598,0,0,25473.5,346781,148113,6722684,1058302.5,25,0,25,0,0,0,25,0,0,4,21,0,0,0,0,0,0,4,21,346781,86994,433775,56704.52,0,0,490479.52,123042,475849,5243649,299445.5,5243649,5243649,0,5744339,211239,6482098
986257,4711-472,471-472,14,2005,0,4096705,532119.5,6757,13767,6200,0,104923,0,3852,220971,10265,25277,1187,1659,46601,0,0,90660.5,1219293,587041,23064492,3564585.5,116,2,116,0,0,5,123,1,1,37,79,0,0,0,0,0,5,38,85,1186638,288762,1475400,264637.56,0,0,1740037.56,1963453,2699729,18967787,2331591,18967787,18967787,0,19839452,57744,21782687
986242,4711-472,471-472,14,2007,0,1660807,522788.5,6587,70282,22306,0,195355,12645,3678,98838,11527,3893,0,0,48101,129,0,49447.5,659319,282251,13226852,1138018.5,41,0,41,0,0,1,42,0,0,28,13,0,0,0,0,0,1,28,14,654116,162683,816799,104054.32,0,0,920853.32,36525,141162,11566045,88843.5,11566045,11566045,0,12208374,225547,13428060
986241,4711-472,471-472,11,2002,0,1113095,902277,12654,9145,17073,0,320423,31458,99854,101874,14365,98741,41852,4987,101824,0,0,48027,1218102,488735,20545591,210818,81,0,9,72,0,2,83,0,0,4,5,30,42,0,0,1,1,35,48,164822,255573,199468,203096.16,0,1039928,1442492.16,1856129,2981824,19432496,2418976.5,19432496,19432496,0,20527090,148811,22388346
986240,4711-472,471-472,11,2006,0,3489268,743409.5,4802,7390,30132,0,107338,1875,14922,197744,17077,36576,66212,9950,150731,0,52810,45850.5,1064377,464786,31154181,2745858.5,104,2,104,0,0,5,111,1,1,32,72,0,0,0,0,3,2,36,75,1017594,242418,1260012,192823.52,0,0,1452835.52,2501032,3642873,27664913,3071952.5,27664913,27664913,0,28859539,454823,30942174
986237,4711-472,471-472,11,2009,0,502177,243499,0,0,23933,0,129186,8380,0,7901,2125,5762,0,0,19519,0,0,46693,62614,31996,1443366,258678,6,0,6,0,0,0,6,0,0,2,4,0,0,0,0,0,0,2,4,62614,13562,76176,15513.04,0,0,91689.04,0, , ,0,941189,941189,0,1240169,37909,1372965
986229,4711-472,471-472,11,1996,0,2498442,954232.5,0,100945,261403,0,0,17720,0,230479,13840,14257,92010,15958,145670,0,0,61950.5,887190,340806,28331159,1544209.5,61,0,61,0,0,3,64,0,0,41,20,0,0,0,0,2,1,43,21,859990,187736,1047726,132913.92,0,0,1180639.92,1364369,1989746,25832717,1677057.5,25832717,25832717,0,27211888,70982,28517852
986067,4711-472,471-472,2,2001,0,571774,162838.5,3704,831,13765,0,42673,594,5256,42088,15940,6725,0,359,9196,0,0,21707.5,180713,75103,3488331,408935.5,14,0,14,0,0,0,14,0,0,6,8,0,0,0,0,0,0,6,8,180713,41196,221909,30273.72,0,0,252182.72,352,307,2916557,329.5,2916557,2916557,0,3128923,19290,3419769
986019,4711-472,471-472,14,2003,0,2376363,557354,0,34597,83362,4900,71568,26944,7107,116065,23338,13276,47100,16917,92692,0,0,19488,823877,324722,14913228,1819009,53,0,53,0,0,2,55,0,0,36,17,0,0,0,0,2,0,38,17,808971,187197,996168,119403.96,0,0,1115571.96,1410873,1762165,12536865,1586519,12536865,12536865,0,13420148,203213,14848920
985931,4711-472,471-472,5,2004,0,2667826,1234008.5,0,64227,51193,116956,304323,7853,1776,124737,11966,6100,431688,26892,41570,0,0,44727.5,543784,231244,15604806,1433817.5,51,0,2,49,0,3,54,0,0,0,2,18,31,0,0,3,0,21,33,36082,137965,47016,80995.96,0,487000,615011.96,1037401,1288129,12936980,1162765,12936980,12936980,0,14377956,71091,15290712
985856,4711-472,471-472,4,2005,0,250820,86603,0,0,12000,0,60000,0,750,2060,2348,1340,0,0,4800,0,0,3305,38260,15503,7042574,164217,4,1,4,0,0,0,5,0,1,1,3,0,0,0,0,0,0,1,4,38260,9243,47503,4770.4,0,0,52273.4,966891,980370,6791754,973630.5,6791754,6791754,0,6905742,24462,6987967
985834,4711-472,471-472,14,2009,0,7189871,1307475,1271,94144,7563,0,533670,16130,139690,330223,23587,31245,3018,11520,114829,0,0,585,1516586,668009,55131477,5882396,154,0,154,0,0,4,158,0,0,83,71,0,0,0,0,3,1,86,72,1486774,395542,1882316,233300.6,0,0,2115616.6,2890185,3448829,47941606,3169507,47941606,47941606,0,49586375,115776,52055516
985772,4711-472,471-472,2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985709,4711-472,471-472,14,2009,0,543580,334228,881,17377,8964,0,165853,5563,3278,79988,16321,4257,2636,16783,12327,0,0,0,521330,262038,4291204,209352,27,0,27,0,0,1,28,0,0,17,10,0,0,0,0,1,0,18,10,515805,129933,645738,92004.52,0,0,737742.52,3805295,4800491,3747624,4302893,3747624,3747624,0,4116390,17237,4944377
985708,4711-472,471-472,14,2008,0,579925,159672,63,11005,0,0,64969,1657,1516,17078,2688,1212,19246,5552,19829,0,0,14857,152832,63230,4171671,420253,14,2,0,14,0,0,16,1,1,0,0,6,8,0,0,0,0,7,9,0,36420,0,23217.04,0,152832,176049.04,333104,574413,3591746,453758.5,3591746,3591746,0,3779712,48101,4060529
985653,4711-472,471-472,14,2009,0,97462,64303.5,1105,0,0,0,33600,4811,0,18555,2057,3210,0,0,0,0,542,423.5,29812,11127,896787,33158.5,3,1,3,0,0,0,4,0,1,1,2,0,0,0,0,0,0,1,3,29812,7126,36938,6385.92,0,0,43323.92,284320,186858,799325,235589,799325,799325,0,867746,11050,925763
985650,4711-472,471-472,14,2009,0,1045253,488480,0,45344,23984,45826,74400,0,480,171187,3025,5556,42140,21255,47429,0,0,7854,375809,130632,11893455,556773,24,1,24,0,0,1,26,0,1,16,8,0,0,0,0,1,0,17,9,365249,73491,438740,49600.04,0,0,488340.04,1356812,1620812,10848202,1488812,10848202,10848202,0,11403763,0,11939055
985609,4711-472,471-472,14,2010,0,2946209,799959.5,125,51320,14725,0,24300,7716,4280,193895,2976,4478,219185,72044,166405,0,0,38510.5,833206,314913,17102484,2146249.5,49,0,0,49,0,3,52,0,0,0,0,32,17,0,0,2,1,34,18,0,185397,0,110281.12,0,811564,921845.12,1576986,1599146,14156275,1588066,14156275,14156275,0,15113451,90482,16432374
985564,4711-472,471-472,14,2011,0,1947820,627971,1621,0,2165,31625,103600,210,135000,7265,21623,9652,315210,0,0,0,0,0,1088600,479600,13913000,1319849,61,0,36,25,0,3,64,0,0,20,16,12,13,0,0,2,1,34,30,621000,222000,752000,232064,0,432000,1416064,220362,115621,11965180,167991.5,11965180,11965180,0,12624772,10621,14216843
985563,4711-472,471-472,14,2011,0,1081647,275605,3950,16540,14450,0,88000,2500,7200,14200,21450,18450,33645,22000,30770,0,0,2450,484100,206190,3695003,806042,45,1,15,30,0,1,47,0,1,7,8,13,17,0,0,1,0,21,26,178068,115834,224487,79190.16,0,298125,601802.16,36285,56137,2613356,46211,2613356,2613356,0,2946411,29550,3719813
985488,4711-472,471-472,14,2012,0,19421625,5135103.5,1100,60150,327433,3318,4292648,3592,54415,106804,175747,7789,35646,16070,22129,0,0,28262.5,2299411,873617,31106898,14286521.5,110,0,110,0,0,4,114,0,0,75,35,0,0,0,0,3,1,78,36,2249671,467315,2716986,355585.2,0,0,3072571.2,7060338,7423742,11685273,7242040,11685273,11685273,0,17287862,2103244,23288259
985461,4711-472,471-472,14,2012,0,2138870,767638.5,1223,85959,130677,0,336490,5135,4952,64520,13344,17791,261,14902,26670,0,0,65714.5,413294,159821,7868672,1371231.5,32,0,32,0,0,2,34,0,0,13,19,0,0,0,0,1,1,14,20,398954,92124,491078,58953.16,0,0,550031.16,59643,79894,5729802,69768.5,5729802,5729802,0,6597101,185789,7573578
985455,4711-472,471-472,14,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985449,4711-472,471-472,14,2013,0,1339362,665008,0,55094,49922,0,336000,0,4827,138317,4003,53691,0,0,8882,0,2340,11932,322963,134392,5934673,674354,29,0,29,0,0,1,30,0,0,10,19,0,0,0,0,1,0,11,19,321721,81708,403429,45619.04,0,0,449048.04,68704,81219,4595311,74961.5,4595311,4595311,0,5309769,27639,5937118
985447,4711-472,471-472,14,2013,0,1545987,746562,739,33935,206155,0,120460,9985,1211,143089,19538,28098,45656,0,82267,0,0,55429,372762,153182,10433030,799425,26,1,0,26,0,2,29,0,1,0,0,13,13,0,0,1,1,14,15,0,93618,0,51391.36,0,353899,405290.36,459710,500067,8887043,479888.5,8887043,8887043,0,9789267,128070,10485696
985442,4711-472,471-472,14,2013,0,430615,349625,2020,61969,31719,0,76889,4184,2158,39793,7642,9755,30063,0,73570,0,0,9863,361294,176841,5453972,80990,11,2,11,0,0,0,13,1,1,4,7,0,0,0,0,0,0,5,8,361294,113279,474573,54820.4,0,0,529393.4,1403339,880159,5023357,1141749,5023357,5023357,0,5424488,15131,5977754
985439,4711-472,471-472,14,2013,0,617985,470524,2870,15200,2925,89664,47025,0,128967,86050,12870,32591,15032,15780,12300,0,0,9250,375076,234768,3809821,147461,20,2,20,0,0,1,23,1,1,11,9,0,0,0,0,1,0,13,10,365139,91285,456424,124999.64,0,0,581423.64,21364,146822,3191836,84093,3191836,3191836,0,3687382,0,4321447
985419,4711-472,471-472,11,1996,0,1125346,407495,500,1850,24295,0,63599,19650,3000,35036,11450,2534,5300,860,220022,1850,0,17549,244306,148020,7808836,717851,22,2,0,22,0,1,25,1,1,0,0,10,12,0,0,1,0,12,13,0,86310,0,75868.16,0,234394,310262.16,1312994,1508954,6683490,1410974,6683490,6683490,0,7130928,116774,7686425
985418,4711-472,471-472,11,2008,0,4721985,1039031,800,200418,55800,0,92293,29241,0,268299,12702,5151,27299,14851,79885,0,0,252292,1785562,706590,34742100,3682954,157,1,157,0,0,7,165,0,1,29,128,0,0,0,0,5,2,34,131,1729715,389470,2119185,289926.4,0,0,2409111.4,2553977,3492151,30020115,3023064,30020115,30020115,0,31385550,374112,34481030
985376,4711-472,471-472,11,2010,0,1069153,538129.5,1015,526,0,0,120000,5205,15626,135079,8046,5236,115286,1326,115326,0,0,15458.5,286684,106431,14144206,531023.5,29,4,0,29,0,1,34,1,3,0,0,14,15,0,0,1,0,16,18,0,59858,0,40103.88,0,277079,317182.88,1097823,642480,13075053,870151.5,13075053,13075053,0,13633627,66317,14118385
985367,4711-472,471-472,11,2005,0,100209,32468.5,4498,0,0,0,9000,876,0,11024,1610,771,0,0,844,0,0,3845.5,55497,21937,1142848,67740.5,4,2,4,0,0,0,6,0,2,2,2,0,0,0,0,0,0,2,4,55497,12745,68242,8015.44,0,0,76257.44,302856,267704,1042639,285280,1042639,1042639,0,1079634,19067,1183826
985365,4711-472,471-472,11,1993,0,2378116,617552.5,4,58075,10737,0,213818,17817,3257,181246,14939,13177,5607,43317,23906,0,0,31652.5,651616,270465,19575636,1760563.5,60,0,0,60,0,3,63,0,0,0,0,40,20,0,0,3,0,43,20,0,153484,0,110152.28,0,629257,739409.28,503653,476587,17197520,490120,17197520,17197520,0,17950233,1842328,20817561
985355,4711-472,471-472,5,1996,1182516,21369725,5690447,44558,0,198509,0,1009771,167337,35508,1911528,337965,90042,77324,16286,985868,0,0,815751,7024506,2713054,126309279,15679278,525,0,1,524,0,20,545,0,0,0,1,340,184,0,0,12,8,352,193,85167,1445494,103707,1119011.6,0,6773905,7996623.6,9379980,10876289,103757038.1,10128134.5,103757038,104939554,0,112588358,3578826,126576671
985292,4711-472,471-472,14,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985281,4711-472,471-472,14,2009,0,2263948,701676,0,65818,134705,0,158881,13808,34946,139219,17803,2796,21159,28359,43506,0,0,40676,890539,364161,14844050,1562272,64,4,64,0,0,3,71,1,3,26,38,0,0,0,0,2,1,29,42,869450,205763,1075213,138081.2,0,0,1213294.2,2164162,434664,12580102,1299413,12580102,12580102,0,13414231,407325,15143467
985274,4711-472,471-472,11,1998,0,2137471,703406,5432,30068,21660,0,653,24858,58880,252996,14737,8942,30916,114147,19144,0,0,120973,585635,274577,11104635,1434065,41,1,2,39,0,2,44,0,1,2,0,18,21,0,0,1,1,21,23,44448,137511,55560,121075.2,0,526665,703300.2,787444,6638017,8967164,3712730.5,8967164,8967164,0,9930278,187041,11018563
985268,4711-472,471-472,14,1996,0,884282,407675,3476,11072,34500,0,118000,10230,2428,175511,1569,5771,9122,19056,2319,1528,0,13093,371336,187443,2816806,476607,36,11,0,36,0,1,48,2,9,0,0,28,8,0,0,1,0,31,17,0,94361,0,84147.76,0,367251,451398.76,696555,85731,1932524,391143,1932524,1932524,0,2371748,2240,2970066
985250,4711-472,471-472,11,1996,0,656335,167216,63,19306,8904,0,0,22608,1177,54389,9621,5038,5298,0,15439,0,0,25373,130070,54172,4813171,489119,12,0,12,0,0,0,12,0,0,3,9,0,0,0,0,0,0,3,9,130070,31401,161471,19755.96,0,0,181226.96,101651,28081,4156836,64866,4156836,4156836,0,4393109,24123,4616701
985209,4711-472,471-472,14,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985177,4711-472,471-472,5,2008,0,987223,363899.5,2095,15933,48647,0,0,4813,17475,107011,17281,7663,94441,25369,11273,0,0,11898.5,544758,218107,10891482,623323.5,37,8,37,0,0,2,47,4,4,13,24,0,0,0,0,0,2,17,30,524886,126065,650951,80264.64,0,0,731215.64,548609,504587,9904259,526598,9904259,9904259,0,10295435,276859,11387682
985168,4711-472,471-472,14,2010,0,12751432,4650401.5,3819,554365,442612,0,1608312,63980,468,947312,34249,18750,103868,128193,367522,0,0,376951.5,2460913,1007920,112088426,8101030.5,148,0,5,143,0,5,153,0,0,2,3,67,76,0,0,2,3,71,82,550756,543723,673524,396160.36,0,1855805,2925489.36,4043263,13757350,99336994,8900306.5,99336994,99336994,0,105073249,155720,108875543
985152,4711-472,471-472,14,2011,0,1969683,536112,0,27937,21268,0,131613,39149,1650,109810,4624,3246,156426,12306,20565,0,0,7518,235276,98239,16700996,1433571,26,0,26,0,0,2,28,0,0,11,15,0,0,0,0,2,0,13,15,217058,60472,277530,28971.08,0,0,306501.08,985675,784991,14731313,885333,14731313,14731313,0,15332308,44400,15729128
984947,4711-472,471-472,5,2007,0,1048975,310156.5,102,41826,32776,0,39600,4004,7410,139379,1719,5598,538,12886,10679,0,4860,8779.5,144439,68337,3310351,738818.5,14,0,14,0,0,0,14,0,0,6,8,0,0,0,0,0,0,6,8,144439,37914,182353,26749.96,0,0,209102.96,512593,596688,2261376,554640.5,2261376,2261376,0,2610812,23563,2890985
984902,4711-472,471-472,14,2011,0,429114,136678,73,0,3356,0,28410,0,626,80101,2576,13498,0,0,690,0,0,7348,147336,58767,3432913,292436,14,0,14,0,0,0,14,0,0,6,8,0,0,0,0,0,0,6,8,147336,31548,178884,24360.76,0,0,203244.76,599097,325679,3003799,462388,3003799,3003799,0,3158381,8399,3385188
