V1,CORRELA_16,CORRELA_9,IDOJ1,IDAIO,CIMREP,BRUTA,CONSUI,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ASEO,ENERGIA,COMUNICA,PUBLICO,FLETES,PUBLICI,ADECUA,REGALA,OUTSOURCING,OTROS,SUELDOS,PRESTAC,VENTA,AGREGA,PERREMUN,SOCIOS,PERSONOM,DIRECTO,AGENCIA,APRENDIZ,TOTPERSO,PROMUJ,PROHOM,PERMUJ,PERHOM,DIRMUJ,DIRHOM,AGEMUJ,AGEHOM,APRENMUJ,APRENHOM,TOTMUJ,TOTHOM,SUEPLAN,PREPLAN,REMPLAN,COTIZA,GASAGEN,REMTEMP,TOTREM,INVINI,INVFIN,ROTACION,INVPRO,CTO,CTOINS,VENTASNOP,GASTOS,GASTOSNOP,GASTOPNOP
985683,451,451,14,2009,1744255,3229547,1053308,6581,0,4000,203481,607676,13918,48051,17525,8873,4612,21840,52712,42244,0,0,21795,365299,143020,25359851,2176239,16,0,16,0,0,2,18,0,0,6,10,0,0,0,0,1,1,7,11,346255,76400,422655,59225.2,0,0,481880.2,11005949,0,20386049.32,5502974.5,20386049,22130304,0,23458770,701247,24777658
985496,451,451,14,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985477,451,451,14,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985350,451,451,14,2000,0,545183,355214,0,0,12889,32674,122638,0,28174,6300,18942,4709,8897,23057,31436,0,0,65498,327137,183180,5820166,189969,14,0,14,0,0,1,15,0,0,9,5,0,0,0,0,0,1,9,6,321714,72992,394706,98725.36,0,0,493431.36,3646743,1800114,5274983,2723428.5,5274983,5274983,0,5706903,205779,6437599
985315,451,451,5,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985225,451,451,14,2003,789353,5726541,2122413.5,0,0,135360,0,766051,72185,245422,231807,97946,22464,154845,163004,139510,0,0,93819.5,1794171,717629,43188035,3604127.5,89,0,0,89,0,4,93,0,0,0,0,38,51,0,0,1,3,39,54,0,372256,0,299500.6,0,1757542,2057042.6,4838983,4462585,36672141.17,4650784,36672141,37461494,0,40328665,618087,43631833
985183,451,451,5,2007,546889,3957238,1443187,0,0,30595,0,498717,172482,1652,43246,24293,12589,88215,104714,89943,0,9099,367642,1114511,435172,25744238,2514051,64,0,0,64,0,3,67,0,0,0,0,24,40,0,0,1,2,25,42,0,241870,0,168226.32,0,1082219,1250445.32,4339970,3673660,21240111.14,4006815,21240111,21787000,0,23993724,915556,26597757
985162,451,451,14,2010,871617,6873319,2575563,0,0,68356,34601,1385983,32686,11766,130396,13733,19495,174139,356321,150412,0,0,197675,1667293,629874,49815672,4297756,62,0,62,0,0,4,66,0,0,22,40,0,0,0,0,0,4,22,44,1633259,328128,1961387,260612.88,0,0,2221999.88,7682489,7636747,42070736.11,7659618,42070736,42942353,0,46081073,622925,49252119
985102,451,451,14,2009,0,1178773,865731.5,0,0,68733,0,412075,0,10575,38416,13008,7265,52634,140430,45059,0,0,77536.5,352921,163393,9163836,313041.5,19,0,19,0,0,1,20,0,0,7,12,0,0,0,0,1,0,8,12,347622,96515,444137,58537.36,0,0,502674.36,1806787,1127659,7985063,1467223,7985063,7985063,0,9017691,0,9601818
985099,451,451,14,2010,673957,8103781,1349393.5,0,0,71319,50015,452452,15087,104287,112832,25717,2345,46686,231083,77667,0,0,159903.5,1664143.7,707106.3,72581972,6754387.5,53,0,53,0,0,2,55,0,0,22,31,0,0,0,0,0,2,22,33,1645099.7,403575.3,2048675,271154.6,0,0,2319829.6,4407153,4053452,63804234.16,4230302.5,63804234,64478191,0,66712646,0,69131636
985094,451,451,14,2012,76678,781767,733374,0,0,6463,0,291816,4202,44404,103206,44122,11805,18285,97542,63680,0,0,47849,592795.4,318957.6,6826866,48393,27,0,27,0,0,1,28,0,0,10,17,0,0,0,0,1,0,11,17,591680.4,195995.6,787676,105416.64,0,0,893092.64,2206649,355575,5968421.06,1281112,5968421,6045099,0,6911920,436191,8315677
985031,451,451,14,1987,1111564,10857260,3673143,0,3144,76047,79437,417814,163304,68962,141445,43450,6506,491278,746898,425973,0,0,1008885,2068452.7,848680.3,72876381,7184117,95,0,95,0,0,4,99,0,0,38,57,0,0,0,0,0,4,38,61,2032072.7,386145.3,2418218,412435.16,0,0,2830653.16,4577653,4934798,60907557.23,4756225.5,60907557,62019121,0,67562723,438291,71060716
984939,451,451,14,2010,32043,1441397,393359,0,0,23621,10847,100018,30479,10624,47994,18689,5716,11865,20850,25475,0,0,87181,368505,158904,13073041,1048038,25,0,9,16,0,1,26,0,0,6,3,6,10,0,0,0,1,12,14,158683,90163,199396,60110.84,0,199885,459391.84,2322388,1655445,11599601.02,1988916.5,11599601,11631644,0,12258605,249817,13123473
984937,451,451,5,2007,0,2100209,932392.5,0,0,0,17538,502118,58542,30567,62593,11447,12220,25681,104434,42468,0,0,64784.5,621579.6,295796.4,13488740,1167816.5,31,0,31,0,0,2,33,0,0,17,14,0,0,0,0,1,1,18,15,604461.6,179946.4,784408,99519.84,0,0,883927.84,3536805,1024453,11388531,2280629,11388531,11388531,0,12509065,938724,14479514
984908,451,451,14,2010,0,2519454,167387.5,0,0,54,0,990,0,2179,74005,237,5009,3133,406,70098,0,0,11276.5,263627,110048,26724039,2352066.5,13,0,13,0,0,0,13,0,0,5,8,0,0,0,0,0,0,5,8,263627,62170,325797,41532.64,0,0,367329.64,300790,300790,24204585,300790,24204585,24204585,0,24400273,44946,24831572
984878,451,451,14,2013,73897,2606369,907952,0,0,22639,15462,405268,13496,6853,21918,10103,4928,1863,102286,62409,0,0,240727,753949,319354,20806414,1698417,34,0,34,0,0,0,34,0,0,10,24,0,0,0,0,0,0,10,24,753949,175671,929620,137134.88,0,0,1066754.88,3134236,3064291,18126148.02,3099263.5,18126148,18200045,0,19561182,234219,20911027
984842,451,451,14,2002,118899,4793075,1284654.5,0,0,39360,66587,2710,58021,57198,42441,47620,7317,303417,307249,55880,0,0,52667.5,921795,370698,33892982,3508420.5,52,0,52,0,14,1,67,0,0,16,36,0,0,8,6,0,1,24,43,911854,207776,1119630,151828.32,244187,0,1271458.32,5343910,4912742,28981008.02,5128326,28981008,29099907,0,30305331,235950,32154003
984808,451,451,14,2010,6586,347493,495972.5,0,0,53211,0,229734,4156,467,0,310,275,37556,349,65285,0,0,104629.5,113439,35300,2065146,-148479.5,3,0,2,1,0,2,5,0,0,1,1,0,1,0,0,1,1,2,3,84798,16603,101401,14475,0,7260,123136,1755237,1,1711067.008,877619,1711067,1717653,0,2367112,0,2516894
984731,451,451,14,2011,0,1203534,494021,0,0,54439,5495,241536,86,9510,19632,21161,1731,7184,59217,6172,0,0,67858,516128,247369,14881514,709513,24,0,20,4,0,2,26,0,0,6,14,2,2,0,0,0,2,8,18,409192,121627,510363,109882.24,0,93914,714159.24,2354259,3000350,13677980,2677304.5,13677980,13677980,0,14336597,164041,15319994
984342,451,451,14,2005,2953685,7358125,4141343,0,0,283280,71822,567816,58005,29139,1364,8463,57,34260,536209,44565,0,0,2506363,881517,467213,50640483,3216782,32,0,32,0,0,2,34,0,0,7,25,0,0,0,0,1,1,8,26,861642,301833,1163475,143852.48,0,0,1307327.48,0,5871053,40328674.01,2935526.5,40328673,43282358,0,51021407,2399431,54802930
984299,451,451,5,2007,1397528,24024271,11214583,0,0,598405,1119238,604880,24151,220194,40710,73355,41557,349889,192139,78782,0,0,7871283,1835917,1192840,61184002,12809688,112,0,112,0,0,4,116,0,0,33,79,0,0,0,0,2,2,35,81,1795919,695260,2491179,456065.2,0,0,2947244.2,4892054,4429992,35762203.3,4661023,35762203,37159731,0,56969713,789328,60970543
984262,451,451,14,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984251,451,451,5,2010,1213796,23936535,10771783,0,0,1434690,197942,3495703,143568,438960,242900,167121,71822,538218,1003281,553269,0,0,2050895,4408096.8,3042121.2,182011572,13164752,127,0,125,2,12,5,144,0,0,44,81,0,2,1,11,0,5,45,99,4333720.8,1643111.2,5971105,1273078.28,433414,26235,7270418.28,35626243,62186143,156861241,48906193,156861241,158075037,0,173031122,1521955,182632605
984184,451,451,14,2011,490406,10280783,5036439,0,0,622535,119420,1396178,953537,56840,93889,48098,14528,151419,591043,934083,0,0,54869,1763047,1291085,68301989,5244344,74,0,73,1,0,3,77,0,0,37,36,0,1,0,0,0,3,37,40,1719543,793684,2510533,452401.64,0,12340,2975274.64,7588181,11548369,57530800.05,9568275,57530800,58021206,0,64229736,424710,67902441
967653,451,451,14,1964,348332,9199437,2187448.5,2074,0,35042,0,455736,67521,208802,187465,176394,33077,71892,198440,314037,0,0,328591.5,2281065.1,1005948.9,61830372,7011988.5,88,0,88,0,6,4,98,0,0,26,62,0,0,0,6,1,3,27,71,2240984.1,532445.9,2773430,407824.52,108377,0,3181254.52,3046933,3404816,52282603.11,3225874.5,52282603,52630935,0,55568772,952805,60083517
967647,451,451,5,1994,1314307,18086656,9340595.5,4989,0,208469,256978,1727275,298339,463530,472224,506873,55144,156864,1139598,431659,0,0,756669.5,2242539.4,1391162.6,139903588,8746060.5,94,0,11,83,175,4,273,0,0,7,4,38,45,51,124,3,1,99,174,827729.4,825864.6,1173974,485630.16,2861984,1375060,3034664.16,18851076,19642252,120502625.1,19246664,120502625,121816932,0,130259545,2355710,139151483
967639,451,451,14,1969,135821,9123691,2273496.5,0,0,87553,0,384748,40399,51103,119769,38279,14182,117534,336903,235496,0,748334,99196.5,1643459,689360,46921021,6850194.5,59,3,59,0,0,5,67,2,1,20,39,0,0,0,0,1,4,23,44,1593605,360668,1954273,282675.12,0,0,2236948.12,5093270,4697174,37661509.03,4895222,37661509,37797330,0,40615709,415436,43447592
967286,451,451,14,1999,479736,26356916,7398698.5,414,0,197148,340138,1420432,106263,60953,320567,60181,46938,1319432,571017,243373,0,0,2711842.5,3969981.6,1746508.4,161558407,18958217.5,149,0,149,0,0,7,156,0,0,60,89,0,0,0,0,2,5,62,94,3900417.6,956616.4,4857034,683821.28,0,0,5540855.28,16137957,8311163,134721755,12224560,134721755,135201491,0,147051085,2895487,155899833
967285,451,451,14,1978,778258,16940579,5742221.5,0,0,444171,216994,728664,256294,431555,376835,342439,80215,244108,408201,363250,0,0,1529075.5,6818688.4,3345667.6,107279182,11198357.5,211,0,211,0,11,14,236,0,0,74,137,0,0,6,5,7,7,87,149,6678878.4,1875550.6,8554429,1332168.84,320420,0,9886597.84,21911409,35568988,89560345.03,28740198.5,89560345,90338603,0,98719245,3064921,112803366
966973,451,451,5,1989,731227,12370025,2909465.5,5401,0,280505,131437,653369,92834,195509,322956,107847,49435,14464,569777,142386,0,0,343545.5,3621982,1514699,82420863,9460559.5,156,0,156,0,0,4,160,0,0,77,79,0,0,0,0,0,4,77,83,3582238,786590,4368828,647585.48,0,0,5016413.48,7319512,7747978,69319611.1,7533745,69319611,70050838,0,73320073,1215500,79870785
966972,451,451,14,1992,3201036,10076847,5446127,5255,0,78304,0,224217,73895,15359,314425,84223,41836,23100,445445,3724959,0,0,415109,2242741,1003757,68796277,4630720,105,1,105,0,0,3,109,0,1,50,55,0,0,0,0,1,2,51,58,2217925,521754,2739679,414110.84,0,0,3153789.84,11753969,15702466,55518394.23,13728217.5,55518394,58719430,0,65371745,805953,69586158
966848,451,451,5,2000,1105422,12985183,5456721.5,8378,0,449139,139441,588249,208116,423487,407498,179501,14966,137283,539615,148495,0,0,268511.5,3575673,1677438,106648891,7528461.5,121,0,21,100,87,6,214,0,0,11,10,27,73,30,57,1,5,69,145,613510,907050,776779,660670.56,1944042,2908335,4345784.56,9971765,9869848,92558286.11,9920806.5,92558286,93663708,0,99006064,2293935,108903188
966805,451,451,14,1996,7148162,20356922,2531512,10310,0,364102,103455,964966,37455,106591,190523,51336,20662,167224,188761,50846,0,0,275281,5551713,2278058,131989313,17825410,201,0,201,0,0,14,215,0,0,58,143,0,0,0,0,0,14,58,157,5412590,1192250,6604840,941665.68,0,0,7546505.68,16514398,13279436,104484229.5,14896917,104484229,111632391,0,115346821,7228022,130454318
966780,451,451,14,1997,0,576020,570131.5,0,0,0,500987,11032,0,0,280,1188,195,0,0,5318,0,0,51131.5,147536,60136,6571428,5888.5,5,0,5,0,0,0,5,0,0,3,2,0,0,0,0,0,0,3,2,147536,35477,183013,21287.8,0,0,204300.8,0,0, ,0,5995408,5995408,0,6692519,48000,6949359
966627,451,451,14,1998,0,2308733,590135.5,0,0,17218,102170,253165,11491,22861,28555,4284,5766,49787,0,30876,0,0,43945.5,483642.5,285590.5,16251395,1718597.5,19,5,15,4,1,1,26,2,3,5,10,2,2,1,0,1,0,11,15,430322.5,166274.5,584653,105454.88,20017,44240,734347.88,795397,884481,13942662,839939,13942662,13942662,0,14705006,17184,15576185
966563,451,451,14,1998,125249,23792137,5591591.5,223,0,315210,136803,154963,222125,523495,412895,474944,69656,400400,680243,499320,0,0,1586526.5,3467638.3,1425347.7,152404713,18200545.5,163,0,163,0,6,7,176,0,0,59,104,0,0,2,4,2,5,63,113,3379002.3,787252.7,4166255,555269.32,114788,0,4721524.32,8285789,8354717,128487327,8320253,128487327,128612576,0,137520301,4583321,147494551
966337,451,451,14,2005,3844581,6336871,1936039.5,3054,0,78276,111558,94020,61465,38997,144981,86591,7544,256682,518760,204423,0,0,329688.5,2183118,1000023,54775532,4400831.5,115,0,0,115,0,5,120,0,0,0,0,35,80,0,0,1,4,36,84,0,541614,0,377168.12,0,2133431,2510599.12,7554522,7190990,44594080.52,7372756,44594080,48438661,0,51093467,964537,55433970
965860,451,451,14,1978,352329,3757700,927811.5,0,0,90163,0,328151,14110,7663,108912,59919,17208,225,83725,39352,0,0,178383.5,963538.8,456433.2,22972272,2829888.5,40,0,40,0,0,0,40,0,0,12,28,0,0,0,0,0,0,12,28,963538.8,235084.2,1198623,193827.24,0,0,1392450.24,3647305,3559482,18862243.1,3603393.5,18862243,19214572,0,20640474,1367495,23466283
965855,451,451,4,2005,0,3075854,1418874.5,0,0,68825,0,392711,37838,23910,89981,18378,11258,2941,199090,479936,0,0,94006.5,544627,188599,21547224,1656979.5,22,0,22,0,0,1,23,0,0,8,14,0,0,0,0,0,1,8,15,535614,92262,627876,89268.68,0,0,717144.68,1543438,1560124,18471370,1551781,18471370,18471370,0,20175704,249252,21213753
964998,451,451,14,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964890,451,451,14,2018,74767,1836331,681755,0,0,94636,0,300998,14017,20561,43381,20013,2253,26883,0,37975,0,0,121038,463753,202066,10462170,1154576,28,0,28,0,0,1,29,0,0,9,19,0,0,0,0,1,0,10,19,461587,115201,576788,76982.12,0,0,653770.12,2651854,2812251,8551072.027,2732052.5,8551072,8625839,0,9504818,236187,10434104
757644,451,451,14,1982,10574404,113505625,49327101.5,14084,0,2640019,13867591,7447738,1037031,1811847,680944,381366,211495,1523826,15139442,1601294,0,873972,1686594.5,26686167.4,15484945.6,642208828,64178523.5,578,0,578,0,15,25,618,0,0,189,389,0,0,9,6,3,22,201,417,26437350.4,7315832.6,33753183,6997179.4,409858,0,40750362.4,194168434,232347583,518128799,213258008.5,518128799,528703203,0,586627460,49776511,679064993
757642,451,451,5,1972,2731171,9033311,2125380,0,0,414045,49534,134897,431639,0,6073,45101,1611,15605,6811,34666,0,16642,968756,827432,505123,52082639,6907931,19,0,19,0,0,1,20,0,0,12,7,0,0,0,0,1,0,13,7,821318,326156,1147474,149130.2,0,0,1296604.2,1315596,4513943,40318157.94,2914769.5,40318157,43049328,0,46849970,1305862,49528306
757641,451,451,14,1964,4788998,32295587,9254749,0,0,658235,109194,2443473,247202,84898,315454,50924,69651,155677,2984964,843840,2361,0,1288876,11960238.8,5855893.2,271414762,23040838,440,0,440,0,0,18,458,0,0,154,286,0,0,0,0,4,14,158,300,11787433.8,3253312.2,15040746,2237878.2,0,0,17278624.2,44746673,46479774,234330177.1,45613223.5,234330177,239119175,0,254285883,6124029,280254906
757639,451,451,5,1988,5672606,25879394,5829356,21921,436,404131,107863,1539514,331952,473172,173280,135234,33490,292899,869368,204647,0,0,1241449,5630243.1,3003609.9,175640744,20050038,173,0,173,0,0,7,180,0,0,48,125,0,0,0,0,0,7,48,132,5575505.1,1631774.9,7207280,1177663.96,0,0,8384943.96,23229027,33391462,144088744.2,28310244.5,144088744,149761350,0,158925992,3449077,172134713
757638,451,451,5,1990,1623576,6492062,3597824,0,0,166046,135992,538377,73170,151284,123036,102172,26350,10129,410528,84008,0,0,395371,1378867,565890,55576769,2894238,51,0,51,0,64,3,118,0,0,28,23,0,0,27,37,3,0,58,60,1352409,331469,1683878,202578.84,1381361,0,1886456.84,9662245,8315781,47461131.18,8989013,47461131,49084707,0,52436329,2384858,58281723
757636,451,451,5,1979,4388699,33784789,13651731.5,3383,0,374498,3369429,674110,621024,114341,258514,241900,57654,623139,894303,401845,0,0,2458758.5,6277001.9,2709740.1,252938462,20133057.5,145,0,21,124,121,9,275,0,0,12,9,67,57,64,57,7,2,150,125,1269490.9,1477848.1,1692758,1043077.36,3558833,4919430,7655265.36,25892452,25650677,214764974.2,25771564.5,214764974,219153673,0,236097916,9236147,258102262
757626,451,451,5,1946,2042345,9032684,3386574,16431,0,88870,56941,1539819,144029,190266,75034,50349,59145,184112,448952,161636,0,203823,167167,2234454.6,1074453.4,82465316,5646110,87,0,87,0,0,4,91,0,0,28,59,0,0,0,0,0,4,28,63,2201067.6,608890.4,2809958,397570.04,0,0,3207528.04,5428921,5109229,71390287.39,5269075,71390287,73432632,0,77930323,467616,81836696
757617,451,451,14,1967,592983,37262733,10050439,4828,0,427480,455731,3132699,386331,870579,383472,159477,57514,227830,991439,959839,0,0,1993220,10352685.5,5887974.5,263328818,27212294,458,0,458,0,0,13,471,0,0,223,235,0,0,0,0,7,6,230,241,10188523.5,3525877.5,13714401,2031291,0,0,15745692,63822974,49409104,225473102,56616039,225473102,226066085,0,241199677,5774300,265434238
757611,451,451,14,1977,3997886,37349080,16532285,31378,0,1054303,183846,5002970,461154,934012,516478,787767,70535,504375,3670439,505428,0,0,1868805,16496280.1,8027921.9,297925244,20816795,446,0,10,436,25,21,492,0,0,4,6,146,290,11,14,9,12,170,322,2668962.1,4584219.9,3812803,2935635.84,940795,13603648,20352086.84,69372524,41592335,256578278.1,55482429.5,256578278,260576164,0,281609805,0,308146870
757610,451,451,14,1989,1555165,24014810,6550381.5,17294,0,201050,177971,811312,299150,545294,160789,372596,49221,844402,1202831,937513,0,0,326016.5,7801392,3739438,117922639,17464428.5,229,0,229,0,25,9,263,0,0,39,190,0,0,7,18,0,9,46,217,7725178,2029818,9754996,1443467.68,604942,0,11198463.68,20595384,23804409,92352664.07,22199896.5,92352664,93907829,0,101513088,2832679,116787323
757607,451,451,5,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757600,451,451,5,1949,278516,15664545,5498265,12338,0,221235,184615,1363123,289290,384091,154327,89600,15699,215918,923808,221089,0,319255,925240,4100114.1,1974401.9,91698569,10166280,112,0,98,14,2,5,119,0,0,39,59,0,14,1,1,1,4,41,78,3581144.1,1064844.9,4527706,776932.2,178637,470084,5774722.2,8490217,10502478,75755508.03,9496347.5,75755508,76034024,0,83722188,1898000,92126041
757596,451,451,5,1982,205991,2821576,1485821.5,617,0,183989,68372,49164,73009,6242,54677,58135,7630,34261,217332,44104,0,0,283870.5,1155711.1,512630.9,27944847,1335754.5,49,1,43,6,11,2,63,0,1,16,27,0,6,4,7,1,1,21,42,1003412.1,284212.9,1256365,199358.48,404419,136882,1592605.48,6274899,5853746,24917280.03,6064322.5,24917280,25123271,0,26973318,417401,29787359
757592,451,451,4,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757587,451,451,5,1995,0,32463768,4642705,0,0,319155,587123,936956,355466,183194,86297,192374,45471,29125,523943,1073882,0,0,309719,4721855.9,2870925.1,132845881,27821063,193,0,193,0,0,10,203,0,0,87,106,0,0,0,0,4,6,91,112,4622495.9,1770092.1,6392588,958152.84,0,0,7350740.84,14501936,8219195,100382113,11360565.5,100382113,100382113,0,106876320,595253,116595343
757583,451,451,14,1987,386269,16695433,4032162,6491,0,137935,7853,1457203,33526,80303,179799,316590,68030,129684,306012,918255,0,0,390481,3797329.1,1784576.9,114090618,12663271,140,0,34,106,0,5,145,0,0,14,20,41,65,0,0,3,2,58,87,1177543.1,1101667.9,1703314,590331.48,0,2566510,4860155.48,18632155,10537191,97008916.03,14584673,97008916,97395185,0,103997988,2414472,112260261
757579,451,451,5,1995,2439771,6452809,5110828,15114,0,34924,73647,153009,34227,131842,135679,125211,42536,58329,95327,215528,426,8067,244576,120798,47791,42080221,1341981,7,0,7,0,114,0,121,0,0,7,0,0,0,65,49,0,0,72,49,120798,27035,147833,17815.44,3742386,0,165648.44,14059276,9764928,33187641.2,11912102,33187641,35627412,0,38142685,3099390,45555290
757577,451,451,5,1998,1658496,98507743,24650114,0,105162,4291746,0,1546764,615028,697233,191401,486805,13675,792858,8973837,3849769,0,0,2073457,10225602.8,7110936.2,840802968,73857629,221,0,221,0,23,12,256,0,0,92,129,0,0,11,12,7,5,110,146,10040006.8,3868267.2,13908274,2874205.72,1012379,0,16782479.72,218099745,226054835,740636729,222077290,740636729,742295225,0,777484250,42628455,844445393
757576,451,451,14,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757570,451,451,5,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757566,451,451,5,1972,5147210,24545635,7629517.5,0,0,660228,136036,1635051,558161,1257489,265127,224194,62803,479078,603551,571400,0,0,1176399.5,7836787.3,3658198.7,171459724,16916117.5,265,0,260,5,0,11,276,0,0,92,168,1,4,0,0,2,9,95,181,7677416.3,1972080.7,9636198,1451348.64,0,52668,11140214.64,22559394,29748908,141766879.2,26154151,141766879,146914089,0,157536530,5135232,175084010
