V1,CORRELA_16,CORRELA_9,IDOJ1,IDAIO,CIMREP,BRUTA,CONSUI,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ASEO,ENERGIA,COMUNICA,PUBLICO,FLETES,PUBLICI,ADECUA,REGALA,OUTSOURCING,OTROS,SUELDOS,PRESTAC,VENTA,AGREGA,PERREMUN,SOCIOS,PERSONOM,DIRECTO,AGENCIA,APRENDIZ,TOTPERSO,PROMUJ,PROHOM,PERMUJ,PERHOM,DIRMUJ,DIRHOM,AGEMUJ,AGEHOM,APRENMUJ,APRENHOM,TOTMUJ,TOTHOM,SUEPLAN,PREPLAN,REMPLAN,COTIZA,GASAGEN,REMTEMP,TOTREM,INVINI,INVFIN,ROTACION,INVPRO,CTO,CTOINS,VENTASNOP,GASTOS,GASTOSNOP,GASTOPNOP
986414,4771,476 - 477,14,2010,0,2933033,956515.5,0,988,0,0,460973,22681,9910,328040,11315,6304,70,33233,31116,5349,0,46536.5,1074215,437961,6445608,1976517.5,89,1,0,89,0,3,93,0,1,0,0,60,29,0,0,3,0,63,30,0,256132,0,158311.24,0,1042356,1200667.24,2420258,3186359,3512575,2803308.5,3512575,3512575,0,4581078,65827,6268598
986413,4771,476 - 477,11,2006,0,818351,194835.5,0,27603,4800,8922,0,9831,2622,120653,8779,1216,27,150,6584,0,0,3648.5,253940,102074,3249106,623515.5,20,1,0,20,0,1,22,0,1,0,0,13,7,0,0,1,0,14,8,0,58656,0,37680.24,0,244004,281684.24,510384,390345,2430755,450364.5,2430755,2430755,0,2686059,18220,3085295
986411,4771,476 - 477,14,2012,0,1447869,487731,0,1822,186100,0,43643,6246,100338,94290,2577,598,2169,8420,20564,12000,0,8964,422461,165246,2618538,960138,34,0,13,21,0,2,36,0,0,7,6,13,8,0,0,1,1,21,15,177038,93769,218444,62182.12,0,224115,504741.12,2006724,2484063,1170669,2245393.5,1170669,1170669,0,1703666,12,2432114
986397,4771,476 - 477,11,1999,0,449400,126137,0,0,0,0,78553,3117,1544,39941,1380,185,0,0,611,0,0,806,237600,90288,936250,323263,18,1,0,18,0,0,19,0,1,0,0,6,12,0,0,0,0,6,13,0,57024,0,27941.76,0,237600,265541.76,845632,803435,486850,824533.5,486850,486850,0,628335,131981,1104742
986393,4771,476 - 477,11,1999,0,163722,43688.5,0,1100,0,0,12000,0,410,23880,2300,660,0,2041,0,0,0,1297.5,39600,22182,338000,120033.5,3,0,0,3,0,0,3,0,0,0,0,1,2,0,0,0,0,1,2,0,15840,0,5673.36,0,39600,45273.36,920626,930626,174278,925626,174278,174278,0,219878,101880,387530
986339,4771,476 - 477,2,1986,0,1443282,138424.5,0,0,24902,0,0,0,40089,34614,9932,1745,3608,0,18517,0,0,5017.5,246473.4,249334.6,2432267,1304857.5,20,2,20,0,0,1,23,1,1,16,4,0,0,0,0,0,1,17,6,238129.4,191506.6,429636,49998.64,0,0,479634.64,791067,1173272,988985,982169.5,988985,988985,0,1158985,68729,1747460
986336,4771,476 - 477,14,2008,0,971673,431828.5,0,14858,42000,0,199654,14366,6335,135359,10960,3409,0,3153,187,0,0,1547.5,281508,115193,4083539,539844.5,42,4,42,0,0,2,48,1,3,37,5,0,0,0,0,2,0,40,8,268666,65328,333994,43302.36,0,0,377296.36,2837582,3293830,3111866,3065706,3111866,3111866,0,3585688,73402,4083331
986309,4771,476 - 477,14,2010,0,1104321,253590,0,0,15600,0,98064,14140,1579,103425,3096,1535,0,14192,0,0,0,1959,504815,172137,3859951,850731,42,2,42,0,0,1,45,0,2,18,24,0,0,0,0,1,0,19,26,484941,100072,585013,62685,0,0,647698,2166657,2070590,2755630,2118623.5,2755630,2755630,0,3071215,48244,3834572
986290,4771,476 - 477,11,1997,0,304000,132700,0,800,18000,0,2500,2200,850,18100,8500,2000,51000,0,20000,0,0,8750,158780,57815,1999000,171300,8,0,8,0,0,0,8,0,0,6,2,0,0,0,0,0,0,6,2,158780,32300,191080,21040.6,0,0,212120.6,1005900,1455800,1695000,1230850,1695000,1695000,0,1836750,0,2053345
986287,4771,476 - 477,11,1980,0,301451,83834,0,0,6000,0,45000,2000,0,9000,3000,216,4000,3093,5000,0,0,6525,85747,36575,1054451,217617,6,0,6,0,0,0,6,0,0,4,2,0,0,0,0,0,0,4,2,85747,21000,106747,13335,0,0,120082,738194,614194,753000,676194,753000,753000,0,854359,0,988974
986281,4771,476 - 477,11,1987,0,1099536,409426,255,0,22941,0,364980,0,0,10570,2230,5820,0,0,1480,0,0,1150,227333,84563,1817850,690110,18,1,0,18,0,1,20,0,1,0,0,0,18,0,0,0,1, ,20,0,49015,0,30523.12,0,221064,251587.12,2907379,2987379,718314,2947379,718314,718314,0,1153026,638510,2123541
986223,4771,476 - 477,11,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985998,4771,476 - 477,14,2003,0,3972453,752420.5,54,59595,35876,0,240000,0,16247,205837,3806,20096,292,101250,33978,0,0,35389.5,982043,400099,13228733,3220032.5,78,0,0,78,0,4,82,0,0,0,0,60,18,0,0,4,0,64,18,0,233559,0,144482.72,0,950963,1095445.72,2997966,22077733,9256280,12537849.5,9256280,9256280,0,10197206,0,11674390
985965,4771,476 - 477,14,2004,0,418836,408347,0,36,44000,0,910,0,2964,11375,2827,2693,0,0,21885,0,0,63755,0,0,800319,10489,0,0,0,0,12,0,12,0,0,0,0,0,0,8,4,0,0,8,4,0,0,0,0,257902,0,0,436857,342199,381483,389528,381483,381483,0,607537,0,879730
985922,4771,476 - 477,4,1971,0,769201,142873.5,0,0,36668,0,0,0,0,17371,9775,3549,0,0,0,0,0,75510.5,680768,261972,2206884,626327.5,28,0,28,0,0,0,28,0,0,25,3,0,0,0,0,0,0,25,3,680768,148797,829565,97617.08,0,0,927182.08,3270978,3048204,1437683,3159591,1437683,1437683,0,1732514,53733,2777355
985875,4771,476 - 477,14,2005,0,5989424,2086564.5,18,0,56946,0,696794,42117,228888,234197,43165,1836,12564,162437,98206,5429,0,503967.5,1557986,666840,28086520,3902859.5,87,0,87,0,0,4,91,0,0,59,28,0,0,0,0,1,3,60,31,1518236,419280,1937516,213550.08,0,0,2151066.08,0, , ,0,22097096,22097096,0,24892465,558404,27837586
985735,4771,476 - 477,14,2008,0,4476108,1677433,1059,0,42382,0,911108,94703,28684,85705,1671,11786,12105,65405,399258,0,0,23567,648745,191045,15929161,2798675,50,2,50,0,0,2,54,1,1,30,20,0,0,0,0,1,1,32,22,640465,149987,790452,35804.08,0,0,826256.08,0,0, ,0,11453053,11453053,0,13315006,84460,14443298
985720,4771,476 - 477,14,2008,0,19824351,10179110.5,0,233268,1612591,1167291,3927703,53176,157213,348554,16390,3847,29473,54699,338329,1457819,0,520613.5,1479720,624146,48668572,9645240.5,72,0,72,0,12,3,87,0,0,38,34,0,0,6,6,2,1,46,41,1447931,351142,1799073,237296.16,258144,0,2036369.16,7322666,6182015,28844221,6752340.5,28844221,28844221,0,39950579,4089912,46623104
985550,4771,476 - 477,14,2011,0,1715670,1982968,339,5769,5819,0,1171398,30950,27028,26637,48688,5439,28132,160489,71613,0,0,133723,650519,275514,3689640,-267298,16,0,16,0,7,0,23,0,0,11,5,0,0,4,3,0,0,15,8,650519,147883,798402,108443.16,266944,0,906845.16,4650587,5289217,1973970,4969902,1973970,1973970,0,3871100,2268,5073076
985511,4771,476 - 477,14,2011,0,5373849,4316050,0,0,104871,0,3424559,10068,57293,162759,45318,9655,77895,88100,78594,0,0,256938,1399879,516847,11617174,1057799,81,0,74,7,0,5,86,0,0,33,41,2,5,0,0,2,3,37,49,1283133,294828,1558187,192462.2,0,88024,1838673.2,10254304,10020072,6243325,10137188,6243325,6243325,0,10944864,0,12917426
985510,4771,476 - 477,14,2013,0,29725535,17463531,0,147250,2138885,1878069,7333722,85573,535416,1012283,36931,27975,89171,89259,538947,2341857,0,921059,2289350,952803,78119125,12262004,114,0,114,0,13,4,131,0,0,44,70,0,0,6,7,3,1,53,78,2241800,533597,2775397,364998.56,287134,0,3140395.56,5579315,8521503,48393590,7050409,48393590,48393590,0,67459066,6944981,78388979
985468,4771,476 - 477,14,2012,0,15092057,13364577.5,40,0,1071173,0,7886637,55262,548753,589003,53052,10959,359291,77633,246264,0,514326,1488454.5,2684940,1345377,48081373,1727479.5,203,0,203,0,31,8,242,0,0,95,108,0,0,16,15,8,0,119,123,2627808,731997,3359805,529161.6,463730,0,3888966.6,8017659,3515310,32989316,5766484.5,32989316,32989316,0,47935253,6799803,59527381
985433,4771,476 - 477,14,2013,0,1147663,407709.5,0,0,14015,0,132742,6513,1979,15434,14454,3015,21718,4173,6865,0,0,186801.5,468760,175387,3369487,739953.5,28,1,28,0,0,1,30,0,1,18,10,0,0,0,0,1,0,19,11,459386,101064,560450,64098.52,0,0,624548.52,4371856,5353852,2221824,4862854,2221824,2221824,0,2875280,30080,3549507
985402,4771,476 - 477,14,2001,0,2328112,425342,0,42202,8400,0,240327,3338,12278,35552,2816,399,0,49150,28177,0,0,2703,858818,290522,7641634,1902770,79,0,0,79,0,2,81,0,0,0,0,46,33,0,0,1,1,47,34,0,185829,0,89393.8,0,844678,934071.8,222164,1092951,5313522,657557.5,5313522,5313522,0,5794995,0,7012120
985373,4771,476 - 477,14,2011,0,1681184,663356.5,0,1591,8400,0,446585,10062,28744,75658,18009,2971,0,63901,5681,0,0,1754.5,687267,290415,6660405,1017827.5,64,2,0,64,0,2,68,1,1,0,0,43,21,0,0,1,1,45,23,0,165100,0,110144.6,0,667395,777539.6,1709739,1808794,4979221,1759266.5,4979221,4979221,0,5665768,0,6726141
985287,4771,476 - 477,14,2012,0,782580,139622.5,0,0,14400,0,31218,723,2869,78812,4362,4299,0,0,0,0,0,2939.5,78434,29960,1961473,642957.5,8,0,0,8,0,1,9,0,0,0,0,5,3,0,0,1,0,6,3,0,18028,0,10297.92,0,76392,86689.92,365775,378212,1178893,371993.5,1178893,1178893,0,1330617,283728,1730240
985260,4771,476 - 477,14,2002,0,2588549,1755483.5,0,69767,222600,0,96000,15824,4526,92323,18823,9420,40,225205,48796,0,0,46525.5,266783,110369,9164771,833065.5,24,0,3,21,41,1,66,0,0,2,1,11,10,26,15,1,0,40,26,38278,61617,47543,42761.12,905634,220790,311094.12,142786,481042,6576222,311914,6576222,6576222,0,7535673,63656,8923145
985236,4771,476 - 477,14,1998,0,51005631,22018845,73,123449,356298,0,12915457,115243,73277,2442834,418430,75664,894863,916029,290172,0,0,3397056,16917902,7051225,106102523,28986786,932,0,0,932,0,23,955,0,0,0,0,510,422,0,0,10,13,520,435,0,4031723,0,2612207.28,0,16696814,19309021.28,46171636,57829644,55096892,52000640,55096892,55096892,0,82008822,4532352,111880495
985228,4771,476 - 477,14,2001,0,3271940,1579475.5,0,0,12492,0,943386,14718,80451,164998,5374,2246,80,50509,135351,0,0,169870.5,844663,339407,8593346,1692464.5,46,0,0,46,0,2,48,0,0,0,0,21,25,0,0,1,1,22,26,0,192987,0,127121.28,0,830516,957637.28,326909,20678,5321406,173793.5,5321406,5321406,0,7211789,286880,8765875
985191,4771,476 - 477,14,2005,0,8120183,3019378,319,205278,14620,0,1483612,52070,26029,583293,41663,13661,13719,92981,219057,0,0,214837,1891044,814884,16747128,5100805,160,0,102,58,4,5,169,0,0,85,17,47,11,3,1,4,1,139,30,1139805,463555,1417938,307178.04,58239,697559,2422675.04,10134413,14859893,8626945,12497153,8626945,8626945,0,11995438,907129,15919160
985142,4771,476 - 477,14,2012,0,2970848,703467,0,33491,14567,64001,416395,0,588,63626,12392,2359,9939,2618,3302,0,0,80189,426019,164934,4810678,2267381,27,0,2,25,0,4,31,0,0,2,0,22,3,0,0,1,3,25,6,30044,92428,36161,62959.12,0,383704,482824.12,1370087,1450125,1839830,1410106,1839830,1839830,0,2664079,47099,3331470
985126,4771,476 - 477,11,2006,0,716118,313903,0,36484,6000,0,47887,12057,17748,96735,2557,2902,2074,1949,20241,0,0,67269,243253,97370,3329937,402215,22,1,22,0,0,2,25,1,0,15,7,0,0,0,0,1,1,17,8,237456,56797,294253,35060.36,0,0,329313.36,374717,480200,2613819,427458.5,2613819,2613819,0,3020622,101617,3490655
985115,4771,476 - 477,14,2002,0,412626,75461.5,0,5821,8800,0,21660,3058,0,23729,4632,3451,0,0,2167,0,0,2143.5,229343,94679,1028475,337164.5,23,0,23,0,0,1,24,0,0,16,7,0,0,0,0,1,0,17,7,221835,56667,278502,32824.72,0,0,311326.72,278270,231138,615849,254704,615849,615849,0,712721,61630,1122301
985105,4771,476 - 477,9,2009,0,575846,178500,0,0,13333,0,14692,0,0,54820,7832,2086,0,970,45834,0,0,38933,140864,59217,1733473,397346,13,1,1,12,0,1,15,1,0,0,1,10,2,0,0,1,0,12,3,19200,34623,23391,21311.28,0,118738,163440.28,851521,534128,1157627,692824.5,1157627,1157627,0,1399561,57079,1670634
985032,4771,476 - 477,14,1998,0,347603,51630.5,0,68,15645,0,0,0,0,23012,6447,630,0,0,0,0,0,5828.5,164129,74111,1338059,295972.5,16,2,12,4,0,1,19,1,1,8,4,2,2,0,0,1,0,12,7,122726,45205,157151,25348.88,0,38091,220590.88,1221934,1202039,990456,1211986.5,990456,990456,0,1059227,14050,1329206
984996,4771,476 - 477,14,2003,0,4519581,1697437,0,0,177671,9479,599865,818,29182,125600,19277,929,82777,82933,55137,0,0,449573,650803,321701,9747281,2822144,35,0,24,11,4,2,41,0,0,11,13,5,6,0,4,2,0,18,23,511920,157152,640865,141168.44,64196,123979,906012.44,4970490,5311549,5227700,5141019.5,5227700,5227700,0,7469594,815955,9460363
984916,4771,476 - 477,14,2009,0,432968,296341,0,4557,4017,11851,232965,600,1675,30075,572,1040,0,2059,289,0,0,6641,68250,34072,1049623,136627,6,0,0,6,0,0,6,0,0,0,0,4,2,0,0,0,0,4,2,0,18065,0,14374.6,0,68250,82624.6,262828,133731,616655,198279.5,616655,616655,0,929633,13647,1052986
984886,4771,476 - 477,14,2013,0,1955110,485451.5,0,5013,8640,0,216142,10360,53471,127735,9646,6490,10082,13382,13941,825,0,9724.5,488318,197492,6708701,1469658.5,47,0,47,0,0,2,49,0,0,30,17,0,0,0,0,2,0,32,17,474281,114963,589244,71775.88,0,0,661019.88,994255,728263,4753591,861259,4753591,4753591,0,5271075,284812,6290488
984873,4771,476 - 477,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984831,4771,476 - 477,14,2010,0,1551700,876109.5,0,28223,38908,0,69258,0,0,61964,12000,5596,53677,14823,1313,238,0,9379.5,206360,77774,8710459,675590.5,15,0,15,0,34,2,51,0,0,10,5,0,0,27,7,1,1,38,13,194435,44681,239116,28815.16,580730,0,267931.16,830805,673596,7158759,752200.5,7158759,7158759,0,7512847,132336,8528527
984822,4771,476 - 477,14,2012,0,347481,135123.5,0,5071,9937,0,75560,0,492,20029,811,3299,268,13999,2220,0,0,3437.5,119249,48201,1037256,212357.5,12,0,0,12,0,0,12,0,0,0,0,10,2,0,0,0,0,10,2,0,28499,0,17030.8,0,119249,136279.8,614408,509733,689775,562070.5,689775,689775,0,835066,0,1016489
984807,4771,476 - 477,14,2010,0,5204010,2172233,842,77730,212892,27471,904650,16736,9406,100378,74861,6039,4510,171373,424734,0,0,140611,1204891,446011,13784393,3031777,52,0,45,7,0,2,54,0,0,30,15,6,1,0,0,1,1,37,17,1051665,258653,1299818,162323.76,0,135919,1598060.76,236813,217508,8580383,227160.5,8580383,8580383,0,11033722,200714,13119685
984803,4771,476 - 477,14,2012,0,602949,173749.5,0,7123,14400,0,99482,0,30766,18186,1017,1734,150,0,34,0,0,857.5,197427,80624,2387905,429199.5,20,0,0,20,0,0,20,0,0,0,0,15,5,0,0,0,0,15,5,0,47370,0,28836.16,0,197427,226263.16,866480,1062309,1784956,964394.5,1784956,1784956,0,1971771,14628,2288711
984782,4771,476 - 477,14,2011,0,442708,101182,0,0,15000,0,10000,0,0,24330,881,1006,9645,39875,0,0,0,445,205958,82517,1475693,341526,19,0,19,0,0,0,19,0,0,12,7,0,0,0,0,0,0,12,7,205958,48093,254051,29693.12,0,0,283744.12,424200,461802,1032985,443001,1032985,1032985,0,1143495,13777,1465311
984759,4771,476 - 477,4,2002,0,689988,224149,0,0,8400,0,167699,0,0,23620,7046,1290,0,14492,0,0,0,1602,401293,158660,2387500,465839,34,1,0,34,0,1,36,0,1,0,0,22,12,0,0,1,0,23,13,0,85706,0,63341.6,0,389143,452484.6,746500,764167,1697512,755333.5,1697512,1697512,0,1936882,2730,2536652
984748,4771,476 - 477,4,2005,0,95466128,54227207.33,0,789293.3333,881191,335172,12773885.33,263311.6667,594397,974036.3333,490241.6667,53098.33333,2115564,16838784.33,888037,781961.3333,9659096.333,2613943.667,7978798.067,3912602.933,210023617.7,41238920.67,196.3333333,0,189.3333333,7,158,8,362.3333333,0,0,89.66666667,99.66666667,3,4,82.33333333,75.66666667,5,3,180,182.3333333,7816097.067,2137355.933,9929562.667,2075031.667,4175194,90499,12095093.33,42997419.33,40662169.67,114557489.7,41829794.5,114557489.7,114557489.7,0,169497414,8447624.667,194780287.7
984729,4771,476 - 477,14,2011,0,694538,253307,0,12620,3600,0,126703,12697,1197,28527,3077,2969,1877,31149,13627,0,0,15264,208624,81189,2372881,441231,17,0,2,15,0,1,18,0,0,2,0,12,3,0,0,1,0,15,3,23488,46964,29013,29781.96,0,176158,234952.96,333317,463025,1678343,398171,1678343,1678343,0,1958129,19417,2299577
984717,4771,476 - 477,11,2005,0,426723,129961,0,2899,2430,0,113878,0,380,0,3909,2980,2320,0,1010,0,0,155,196452,74432,1783381,296762,18,0,18,0,0,1,19,0,0,13,5,0,0,0,0,1,0,14,5,189220,40542,229762,29830.56,0,0,259592.56,998918,1101000,1356658,1049959,1356658,1356658,0,1498775,18650,1810158
984694,4771,476 - 477,14,2010,0,886813,594424,0,7889,23771,0,437573,1929,2891,16162,12590,27,3178,17459,11917,1297,0,57741,179915,76037,2287925,292389,13,1,1,12,0,0,14,1,0,0,1,12,0,0,0,0,0,13,1,10626,44270,13552,27546.84,0,169289,210387.84,0,0, ,0,1401112,1401112,0,2063028,68511,2411473
984693,4771,476 - 477,14,2011,0,1822483,1021875,1247,0,0,0,891876,0,57883,40804,13563,16502,0,0,0,0,0,0,474538,192308,2765683,800608,45,1,45,0,0,3,49,1,0,45,0,0,0,0,0,1,2,47,2,457588,119547,577135,62777.88,0,0,639912.88,873494,643852,943200,758673,943200,943200,0,1980672,11537,2713584
984602,4771,476 - 477,11,1982,0,585263,76257.5,0,0,8400,0,0,5849,2654,44815,4740,1758,0,0,7802,0,0,239.5,347074,133052,3288537,509005.5,34,0,34,0,0,1,35,0,0,17,17,0,0,0,0,1,0,18,17,337137,72041,409178,53424.12,0,0,462602.12,497492,800451,2703274,648971.5,2703274,2703274,0,2790763,0,3270889
984412,4771,476 - 477,14,2002,0,8868254,4242896,0,0,362533,0,1353253,53096,1704,129528,43190,9479,151523,543390,51466,0,0,1543734,1593698,677020,14422840,4625358,90,0,72,18,0,2,92,0,0,62,10,10,8,0,0,1,1,73,19,1379036,375964,1707645,257881.12,0,198731,2164257.12,813027,1154372,5554586,983699.5,5554586,5554586,0,11456816,765171,14525982
984371,4771,476 - 477,14,2004,0,22282732,12397900,0,352029,280,144461,6898035,24475,38415,595945,145365,12717,9162,1241267,1200626,0,0,768878,4690313,1800074,51236589,9884832,193,0,193,0,53,9,255,0,0,175,18,0,0,49,4,8,1,232,23,4600873,1016792,5617665,672965.92,966245,0,6290630.92, , , ,0,28953857,28953857,0,41645767,668082,50104709
984258,4771,476 - 477,14,2009,0,1080818,723459.5,99,15381,83810,0,414468,3254,1475,21898,14129,1305,5555,21787,19162,0,11636,73137.5,273438,137599,1884658,357358.5,15,0,15,0,3,0,18,0,0,14,1,0,0,3,0,0,0,17,1,273438,93481,366919,37620.88,36363,0,404539.88,422946,600652,803840,511799,803840,803840,0,1593493,58369,2114467
984255,4771,476 - 477,14,2009,0,3344004,5264353,0,32291,433073,0,3647192,74654,10934,121393,37865,3421,115878,138517,175076,0,0,474059,705508,333771,10625492,-1920349,49,0,49,0,0,3,52,0,0,39,10,0,0,0,0,2,1,41,11,680610,170249,850859,141908.8,0,0,992767.8,8174902,6868995,7281488,7521948.5,7281488,7281488,0,13196132,1447592,15757182
984234,4771,476 - 477,14,2011,0,12371915,5938624.5,0,225350,148623,0,2260194,39549,52773,318184,105473,12180,243713,220427,424621,0,0,661726.5,949423,400579,33174459,6433290.5,57,0,0,57,42,3,102,0,0,0,0,42,15,30,12,0,3,72,30,0,242087,0,137635.36,1225811,931104,1068739.36,3097589,2899657,20802544,2998623,20802544,20802544,0,26438245,270438,29359709
984213,4771,476 - 477,14,2011,0,1925289,385801.5,250,0,11400,0,311166,4189,2847,6267,2000,962,29445,0,6904,0,0,10371.5,860158,402787,4327514,1539487.5,64,2,64,0,0,2,68,1,1,38,26,0,0,0,0,1,1,40,28,845057,240985,1086042,141831.84,0,0,1227873.84,3356436,3398225,2402225,3377330.5,2402225,2402225,0,2807990,161598,4318875
984196,4771,476 - 477,14,2016,0,418991,148712,100,19832,0,0,92428,0,0,22021,3180,3142,0,4073,0,0,0,3936,203785,86045,1348359,270279,20,2,20,0,0,1,23,1,1,17,3,0,0,0,0,1,0,19,4,199990,50901,250891,30459.04,0,0,281350.04,259357,698928,929368,479142.5,929368,929368,0,1086064,10373,1409700
984188,4771,476 - 477,14,2011,0,4540092,1989654.5,0,92374,14140,0,480000,264846,21980,237826,12285,9867,1134,131584,76974,1734,0,87428.5,497629,189956,16940274,2550437.5,33,0,5,28,21,3,57,0,0,2,3,15,13,12,9,1,2,30,27,197799,105975,241315,72699.8,557482,283903,597917.8,1303199,1975968,12400182,1639583.5,12400182,12400182,0,14094731,105509,15727480
984187,4771,476 - 477,14,2011,0,9746809,4007775.5,0,194358,5743,0,1150781,165672,24392,487524,17043,10587,1959,492094,88077,0,0,127963.5,1115995,439862,32113767,5739033.5,83,0,8,75,82,4,169,0,0,5,3,48,27,50,32,2,2,105,64,537851,264540,656178,138524.4,1241582,544757,1339459.4,577295,2192776,22366958,1385035.5,22366958,22366958,0,25499729,2784,28749777
