V1,CORRELA_16,CORRELA_9,IDOJ1,IDAIO,CIMREP,BRUTA,CONSUI,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ASEO,ENERGIA,COMUNICA,PUBLICO,FLETES,PUBLICI,ADECUA,REGALA,OUTSOURCING,OTROS,SUELDOS,PRESTAC,VENTA,AGREGA,PERREMUN,SOCIOS,PERSONOM,DIRECTO,AGENCIA,APRENDIZ,TOTPERSO,PROMUJ,PROHOM,PERMUJ,PERHOM,DIRMUJ,DIRHOM,AGEMUJ,AGEHOM,APRENMUJ,APRENHOM,TOTMUJ,TOTHOM,SUEPLAN,PREPLAN,REMPLAN,COTIZA,GASAGEN,REMTEMP,TOTREM,INVINI,INVFIN,ROTACION,INVPRO,CTO,CTOINS,VENTASNOP,GASTOS,GASTOSNOP,GASTOPNOP
985057,453,453-454,11,1984,8043,632748,402714,0,0,40529,0,65131,8111,4319,14240,21804,890,8640,7354,9199,0,0,28996,174154,75030,1832877,230034,8,1,8,0,5,0,14,0,1,2,6,0,0,1,4,0,0,3,11,174154,40874,215028,30042.24,193501,0,245070.24,417858,224063,1192086.025,320960.5,1192086,1200129,0,1476907,24722,1984990
985029,453,453-454,14,1989,0,6107296,1269765.5,0,10997,50617,283599,21861,52918,3036,22309,25137,5544,125138,2203,444255,0,0,222151.5,2038282,909524,16633952,4837530.5,61,0,61,0,0,3,64,0,0,10,51,0,0,0,0,1,2,11,53,2012743,465700,2478443,366155.36,0,0,2844598.36,4436725,4792194,10526656,4614459.5,10526656,10526656,0,12166831,655798,16004838
984635,453,453-454,14,2011,0,1322967,267525,0,0,57118,0,50622,15006,2589,23534,5469,2196,1075,45633,29551,0,0,34732,448997,240423,4189794,1055442,26,1,26,0,0,1,28,0,1,5,21,0,0,0,0,1,0,6,22,439060,148560,587620,81802.6,0,0,669422.6,855012,1247316,2866827,1051164,2866827,2866827,0,3204009,120893,4053828
984537,453,453-454,14,2000,0,561189,211846.5,882,0,12000,0,139305,5711,3696,13496,13755,4933,2093,1885,12177,0,0,1913.5,195749,86001,1025892,349342.5,16,0,8,8,0,0,16,0,0,2,6,0,8,0,0,0,0,2,14,113250,43064,138165,38552.2,0,82499,259216.2,630096,645489,464703,637792.5,464703,464703,0,688900,23560,1015567
984449,453,453-454,14,1996,0,1300684,173241.5,0,0,27945,0,56008,26950,1248,8159,18316,3942,7211,5505,6300,0,0,11657.5,442252,205954,2270715,1127442.5,28,1,0,28,0,1,30,1,0,0,0,8,20,0,0,0,1,9,21,0,108742,0,105793.84,0,433847,539640.84,801607,896612,970031,849109.5,970031,970031,0,1173634,53425,1945537
984384,453,453-454,14,2004,0,1415796,357516,0,0,2775,0,144000,14952,15539,13549,38764,4436,61073,42460,8766,0,0,11202,475728,223505,3243098,1058280,27,0,18,9,0,1,28,0,0,9,9,1,8,0,0,0,1,10,18,375606,112273,465713,98337.44,0,94326,658376.44,1773392,2251727,1827302,2012559.5,1827302,1827302,0,2222902,0,2944975
984354,453,453-454,14,1984,0,743478,124538.5,0,465,25891,0,32567,4652,1951,6594,16043,2094,12218,0,12424,0,0,9639.5,409214,198695,2558814,618939.5,14,0,14,0,0,0,14,0,0,3,11,0,0,0,0,0,0,3,11,409214,94098,503312,90266.6,0,0,593578.6,1600000,1700619,1815336,1650309.5,1815336,1815336,0,2015269,236350,2869662
984348,453,453-454,5,2005,0,4144959,998931,0,0,54669,273341,62735,34976,5351,6341,30985,650,215778,34493,68829,0,0,210783,796138,387720,28060801,3146028,50,0,50,0,0,2,52,0,0,12,38,0,0,0,0,2,0,14,38,784136,209807,993943,157380.6,0,0,1151323.6,2937506,5773611,23915842,4355558.5,23915842,23915842,0,25443130,1209104,28064342
984333,453,453-454,5,2006,0,7217063,1741836.5,0,10376,418882,33889,524845,14813,21976,87293,62507,16918,323132,7374,49349,62182,0,102899.5,2272824,1076678,25606450,5475226.5,121,0,116,5,1,6,128,0,0,20,96,1,4,1,0,2,4,24,104,2152846,485422,2626472,542393.2,5401,53618,3222483.2,4537764,4945888,18389387,4741826,18389387,18389387,0,20493740,692761,25114125
984265,453,453-454,14,2009,0,6161377,1059947.5,0,1929,57343,0,170903,45682,6124,6692,55874,3180,444297,1724,92306,0,0,173893.5,1501900,634307,21017301,5101429.5,74,0,0,74,0,2,76,0,0,0,0,12,62,0,0,1,1,13,63,0,355791,0,243784.24,0,1473676,1717460.24,3262261,4813614,14855924,4037937.5,14855924,14855924,0,16275494,346067,18957240
984222,453,453-454,99,2010,0,4518435,1290827,0,16555,60195,708026,92000,27271,5859,15944,45169,3027,168856,5812,77390,0,0,64723,758639,346039,16536746,3227608,50,0,16,34,0,1,51,0,0,13,3,10,24,0,0,1,0,24,27,285861,164069,351510,161002.48,0,462988,975500.48,3538231,3202733,12018311,3370482,12018311,12018311,0,13526559,417991,15129406
984167,453,453-454,14,2012,8568,2356926,1576052,0,0,615854,216909,340649,45025,12768,24988,10775,1731,223392,10021,30217,0,0,43723,459803.6,384799.4,10747696,780874,14,0,13,1,0,1,15,0,0,6,7,0,1,0,0,0,1,6,9,440480.6,249836.4,687919,122478.36,0,10987,821384.36,4962618,1687254,8382202.003,3324936,8382202,8390770,0,10154735,779083,11942638
983996,453,453-454,14,2003,0,1839618,505697.5,0,954,139950,0,105200,11216,46711,43739,27682,18415,19858,3000,56454,0,0,32518.5,488682,223383,4655047,1333920.5,19,0,19,0,0,1,20,0,0,3,16,0,0,0,0,0,1,3,17,478746,127252,605998,92913.68,0,0,698911.68,1313927,1482125,2815429,1398026,2815429,2815429,0,3415454,137517,4305755
983918,453,453-454,4,2006,0,552930,100425.5,0,0,0,0,64008,2166,2809,7142,8583,3229,1836,860,0,0,0,9792.5,219312,89661,1790641,452504.5,10,0,10,0,0,0,10,0,0,4,6,0,0,0,0,0,0,4,6,219312,52876,272188,31882.2,0,0,304070.2,1181921,1406742,1237711,1294331.5,1237711,1237711,0,1351535,74714,1746417
983886,453,453-454,14,2007,0,842298,301589,0,0,51423,0,51540,0,17392,70615,3737,6216,15446,17463,41212,0,0,26545,148146,62482,3697351,540709,11,0,11,0,0,0,11,0,0,5,6,0,0,0,0,0,0,5,6,148146,34888,183034,23974.16,0,0,207008.16,305600,396727,2855053,351163.5,2855053,2855053,0,3218731,145054,3591220
983863,453,453-454,14,2000,0,172388,23741,0,0,8400,0,4000,0,0,6000,768,840,3550,0,0,0,0,183,119249,49322,740731,148647,12,1,0,12,0,0,13,1,0,0,0,2,10,0,0,0,0,3,10,0,27910,0,18796.8,0,119249,138045.8,357294,475152,568343,416223,568343,568343,0,600088,0,782631
983860,453,453-454,4,1978,0,591495,232500.5,9,0,117532,0,12192,0,9332,12380,9484,8421,40679,200,8490,0,0,13781.5,147343,64339,968677,358994.5,11,1,7,4,0,0,12,1,0,2,5,0,4,0,0,0,0,3,9,98971,32658,120415,28515.32,0,48372,197302.32,137977,137978,377182,137977.5,377182,377182,0,639288,8682,884397
983789,453,453-454,14,2013,0,773655,326188,0,2424,0,0,207302,2405,8347,15125,15792,2937,37380,1245,10118,0,0,23113,741371,305401,5435504,447467,27,0,27,0,0,1,28,0,0,5,22,0,0,0,0,1,0,6,22,732263,175025,907288,111814.24,0,0,1019102.24,7047360,5290795,4661849,6169077.5,4661849,4661849,0,5059478,114617,6253033
983739,453,453-454,14,2010,0,2892552,915793.5,0,0,61785,219438,296650,3993,15065,9501,22841,1910,200537,7072,56681,0,10779,9541.5,511289,271827,10319968,1976758.5,26,0,26,0,0,0,26,0,0,8,18,0,0,0,0,0,0,8,18,511289,120120,631409,137630.84,0,0,769039.84,3802812,4632097,7427416,4217454.5,7427416,7427416,0,8514430,665457,10039252
983700,453,453-454,14,2011,0,516709,323230.5,45,3316,20849,0,194635,4646,1946,10053,27777,1785,10379,436,10213,0,0,37150.5,247423,82049,1150734,193478.5,11,0,11,0,0,1,12,0,0,6,5,0,0,0,0,0,1,6,6,239971,50350,290321,31384.28,0,0,321705.28,1123577,539716,634025,831646.5,634025,634025,0,1004593,2331,1370673
983681,453,453-454,4,2005,0,2187170,728263,118,0,462414,0,178636,9975,12762,4925,21760,3007,7723,1290,4699,0,0,20954,485465,236379,6455879,1458907,15,0,15,0,0,1,16,0,0,6,9,0,0,0,0,1,0,7,9,478012,119720,597732,101125.72,0,0,698857.72,3816064,3878874,4268709,3847469,4268709,4268709,0,5115484,225447,6077872
983678,453,453-454,14,2007,0,667772,251973,123,1328,8908,0,162123,523,825,4325,3252,1324,1324,0,5328,0,0,262,53656,31186,1188729,415799,5,0,5,0,3,0,8,0,0,2,3,0,0,2,1,0,0,4,4,53656,12340,65996,16800.32,62328,0,82796.32,836903,696704,520957,766803.5,520957,520957,0,723953,160763,1052569
983636,453,453-454,11,2003,0,208555,26101.5,44,0,0,0,0,0,0,16352,2971,2384,0,0,0,0,0,4350.5,215804,87998,371268,182453.5,16,0,16,0,0,0,16,0,0,6,10,0,0,0,0,0,0,6,10,215804,49928,265732,33376.64,0,0,299108.64,418245,476245,162713,447245,162713,162713,0,199571,11594,527517
983599,453,453-454,14,1992,0,2611608,224882.5,0,1056,85297,47071,3983,10244,5795,3753,12821,3333,9417,11985,4899,0,3684,21544.5,636865,308206,9709226,2386725.5,14,0,3,11,0,0,14,0,0,0,3,1,10,0,0,0,0,1,13,333465,149403,413155,133995,0,303400,850550,1555340,1344837,7097618,1450088.5,7097618,7097618,0,7508053,175553,8650030
983518,453,453-454,14,2000,0,1187394,242300.5,0,779,18700,0,122136,14465,3624,7478,16965,3125,27338,1341,5962,0,0,20387.5,477771,217029,5638733,945093.5,17,0,17,0,0,1,18,0,0,6,11,0,0,0,0,1,0,7,11,476529,111447,587976,91172.64,0,0,679148.64,2349881,2286278,4451339,2318079.5,4451339,4451339,0,4817026,135770,5673879
983481,453,453-454,11,2010,0,1227406,252902,1331,0,23722,0,73814,58386,0,16596,30502,5289,6322,7612,6305,0,0,23023,380649,161081,6295210,974504,30,0,30,0,0,1,31,0,0,10,20,0,0,0,0,1,0,11,20,372570,89417,461987,60741.2,0,0,522728.2,977154,1707985,5067804,1342569.5,5067804,5067804,0,5399559,315195,6323058
983474,453,453-454,14,1993,0,1226341,163844.5,2552,0,20400,0,0,17372,4886,6172,8074,2552,32629,1650,8705,0,0,58852.5,234917,103561,5790341,1062496.5,14,0,14,0,0,0,14,0,0,3,11,0,0,0,0,0,0,3,11,234917,50877,285794,47190.96,0,0,332984.96,1603304,1769065,4564000,1686184.5,4564000,4564000,0,4855301,153366,5348345
983452,453,453-454,14,2004,0,4649420,926856.5,80,19738,178790,0,130595,24737,941,6282,19698,1200,207203,141252,12355,0,0,183985.5,580975,261533,12498400,3722563.5,15,0,15,0,0,0,15,0,0,7,8,0,0,0,0,0,0,7,8,580975,140139,721114,105669.2,0,0,826783.2,3328351,4047318,7848980,3687834.5,7848980,7848980,0,9130022,327676,10370458
983438,453,453-454,14,2000,0,454577,95924.5,0,0,14179,0,23127,0,0,2100,5171,850,14896,0,23100,0,0,12501.5,135281,51724,2756206,358652.5,8,0,8,0,0,0,8,0,0,2,6,0,0,0,0,0,0,2,6,135281,29486,164767,19206.72,0,0,183973.72,123760,801158,2301629,462459,2301629,2301629,0,2437075,58098,2690329
983434,453,453-454,4,1991,0,1041507,451315.5,0,1829,108480,234042,18000,5468,7728,1576,8757,1288,7960,0,14212,0,30096,11879.5,132094,52134,3483593,590191.5,6,0,6,0,0,0,6,0,0,1,5,0,0,0,0,0,0,1,5,132094,29314,161408,19860.4,0,0,181268.4,1511230,1448262,2442086,1479746,2442086,2442086,0,2944354,176662,3309628
983395,453,453-454,14,2006,0,327650,79576.5,160,0,23147,0,10677,3440,238,1948,10975,1966,814,0,2504,0,0,23707.5,86299,36005,471147,248073.5,7,0,0,7,0,0,7,0,0,0,0,1,6,0,0,0,0,1,6,0,21032,0,12898.76,0,86299,99197.76,436481,382299,143497,409390,143497,143497,0,250112,30845,415757
983382,453,453-454,14,1991,0,463044,97368,169,0,30835,0,14735,2719,2920,4486,10082,2592,7459,105,7614,0,0,13652,145738,60166,2591742,365676,10,0,10,0,0,0,10,0,0,3,7,0,0,0,0,0,0,3,7,145738,32962,178700,32224.08,0,0,210924.08,528340,545930,2128698,537135,2128698,2128698,0,2277069,12851,2515781
983367,453,453-454,4,1998,0,751458,210515,0,0,60568,0,84000,3835,2369,9947,6642,5076,2924,0,17727,0,0,17427,236766,101793,1667148,540943,18,1,8,10,0,1,20,1,0,4,4,0,10,0,0,1,0,6,14,100799,57719,126452,38962.32,0,130998,296412.32,951827,882154,915690,916990.5,915690,915690,0,1170940,82425,1615431
983334,453,453-454,5,2009,0,326975,89314,0,0,0,0,33316,3882,13136,1729,0,1745,0,0,3317,0,0,32189,139751,94419,2130833,237661,12,0,12,0,0,0,12,0,0,6,6,0,0,0,0,0,0,6,6,139751,61160,200911,28753.8,0,0,229664.8,1198338,0,1803858,599169,1803858,1803858,0,1937537,295113,2633890
983322,453,453-454,14,2008,0,697598,381253,827,6427,12562,12254,96251,6254,19253,32012,19253,9242,3748,2012,14256,0,130251,16651,164480,69852,2546749,316345,13,2,13,0,0,0,15,1,1,4,9,0,0,0,0,0,0,5,10,164480,39856,204336,26317.92,0,0,230653.92,2256251,2075625,1849151,2165938,1849151,1849151,0,2315306,0,2565490
983287,453,453-454,5,1994,0,7562112,2076315.5,0,0,211691,0,379251,48120,68727,32612,80167,6083,100081,133129,280365,0,0,736089.5,1418596,689252,33747841,5485796.5,69,0,69,0,0,2,71,0,0,34,35,0,0,0,0,1,1,35,36,1397143,402929,1800072,246603.32,0,0,2046675.32,7433474,9889509,26185729,8661491.5,26185729,26185729,0,29461931,1216617,32878446
983177,453,453-454,14,2004,0,336482,170797.5,175,6000,12376,0,67500,0,2705,6138,980,1303,1120,0,4250,0,0,68250.5,76053,30802,1924199,165684.5,7,0,7,0,0,0,7,0,0,2,5,0,0,0,0,0,0,2,5,76053,17683,93736,11415.48,0,0,105151.48,89227,89260,1587717,89243.5,1587717,1587717,0,1847650,24507,1987162
983121,453,453-454,14,2010,0,3891222,1503421,0,0,17267,0,239309,31314,5858,1747,24675,1493,795455,140401,19971,0,0,225931,697724,329260,14038850,2387801,15,0,15,0,0,0,15,0,0,5,10,0,0,0,0,0,0,5,10,697724,169153,866877,269954.4,0,0,1136831.4,3616478,4341441,10147628,3978959.5,10147628,10147628,0,12082984,498703,13913022
983040,453,453-454,14,2010,842673,1890836,275621.5,0,0,4330,0,33619,1048,45294,10441,0,937,22217,40973,63575,0,0,53187.5,1020565.3,491486.7,6350907,1615214.5,53,0,53,0,0,2,55,0,0,14,39,0,0,0,0,0,2,14,41,1010292.3,279282.7,1289575,182073.2,0,0,1471648.2,1318017,961680,3617398.739,1139848.5,3617398,4460071,0,4895667,153283,6733993
983035,453,453-454,14,2010,0,1193879,310240,0,0,61962,77500,412,8954,68771,12716,7079,2267,606,3993,52825,0,0,13155,272915,116234,2858701,883639,17,0,17,0,0,0,17,0,0,4,13,0,0,0,0,0,0,4,13,272915,61078,333993,48645.44,0,0,382638.44,822125,896070,1664822,859097.5,1664822,1664822,0,2020422,91975,2542985
982949,453,453-454,14,2009,0,567628,104001,128,0,10930,0,0,2121,335,2244,1901,307,78633,0,3044,0,0,4358,134562,54132,3951945,463627,6,0,6,0,0,0,6,0,0,2,4,0,0,0,0,0,0,2,4,134562,30393,164955,20749.72,0,0,185704.72,1112606,1033983,3384317,1073294.5,3384317,3384317,0,3551640,184007,3933075
982935,453,453-454,14,2003,0,856440,347672.5,0,0,86244,2656,94081,19678,2715,3902,18178,1074,24427,27855,26500,0,0,40362.5,267891,119585,2998581,508767.5,10,0,10,0,0,1,11,0,0,5,5,0,0,0,0,0,1,5,6,264578,64607,329185,48851.6,0,0,378036.6,261198,207128,2142141,234163,2142141,2142141,0,2594200,103370,3102604
982893,453,453-454,14,2007,0,6541538,1308031.5,0,0,220512,0,305732,35415,5536,9600,55153,2433,342996,152326,51823,0,24721,101784.5,1405652,673473,17660545,5233506.5,27,0,19,8,0,1,28,0,0,7,12,4,4,0,0,1,0,12,16,1227135,348991,1542077,304401.24,0,168938,2015416.24,6328116,5568500,11119007,5948308,11119007,11119007,0,12696902,1321819,16456392
982881,453,453-454,14,2007,0,1361492,200142,0,4963,19357,0,76210,26653,1869,2863,27606,853,10500,2220,7380,0,0,19668,320325,143188,7056480,1161350,13,0,13,0,0,0,13,0,0,4,9,0,0,0,0,0,0,4,9,320325,80896,401221,54687.2,0,0,455908.2,2026198,1980962,5694988,2003580,5694988,5694988,0,6038844,68068,6584823
