V1,CORRELA_16,CORRELA_9,IDOJ1,IDAIO,CIMREP,BRUTA,CONSUI,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ASEO,ENERGIA,COMUNICA,PUBLICO,FLETES,PUBLICI,ADECUA,REGALA,OUTSOURCING,OTROS,SUELDOS,PRESTAC,VENTA,AGREGA,PERREMUN,SOCIOS,PERSONOM,DIRECTO,AGENCIA,APRENDIZ,TOTPERSO,PROMUJ,PROHOM,PERMUJ,PERHOM,DIRMUJ,DIRHOM,AGEMUJ,AGEHOM,APRENMUJ,APRENHOM,TOTMUJ,TOTHOM,SUEPLAN,PREPLAN,REMPLAN,COTIZA,GASAGEN,REMTEMP,TOTREM,INVINI,INVFIN,ROTACION,INVPRO,CTO,CTOINS,VENTASNOP,GASTOS,GASTOSNOP,GASTOPNOP
987640,466,466-469,11,1986,0,2031668,581883.5,0,0,26730,0,0,48488,3685,5175,4807,1515,144892,0,159604,0,0,186987.5,274292,98170,12506270,1449784.5,23,0,0,23,0,0,23,0,0,0,0,8,15,0,0,0,0,8,15,0,55221,0,37835.64,0,274292,312127.64,3220714,2684301,10474602,2952507.5,10474602,10474602,0,11274042,128235,11850459
987629,466,466-469,14,2002,0,804404,133032.5,0,0,13704,0,62958,0,1443,5692,5918,1735,0,0,11029,0,0,30553.5,251186,96482,4893688,671371.5,13,0,13,0,0,0,13,0,0,4,9,0,0,0,0,0,0,4,9,251186,56983,308169,33873.24,0,0,342042.24,1436554,1506170,4089284,1471362,4089284,4089284,0,4294356,192277,4848478
987619,466,466-469,14,2011,0,554071,134187,0,0,14520,0,29100,0,780,9012,487,3520,57412,0,18150,0,0,1206,316500,119099,1497489,419884,18,0,18,0,0,1,19,0,0,1,17,0,0,0,0,0,1,1,18,311532,64892,376424,47647.16,0,0,424071.16,42506,62120,943418,52313,943418,943418,0,1087077,0,1544799
987617,466,466-469,14,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987614,466,466-469,4,2007,0,2934480,939098,0,0,22605,107538,40203,7344,12080,5090,28147,2589,340605,179409,51563,0,0,141925,524370,229355,18284627,1995382,38,0,38,0,0,1,39,0,0,14,24,0,0,0,0,0,1,14,25,514433,133369,647802,83964.48,0,0,731766.48,1599533,1252531,15350147,1426032,15350147,15350147,0,16557309,290890,17786236
987611,466,466-469,4,1991,0,1474916,362099.5,0,11761,12780,0,27988,14904,58576,11909,17284,5325,128511,8523,39515,0,0,25023.5,398664,167364,4648666,1112816.5,31,0,0,31,0,1,32,0,0,0,0,14,17,0,0,0,1,14,18,0,87043,0,71508.28,0,389603,461111.28,500017,575077,3173750,537547,3173750,3173750,0,3614901,0,4229280
987573,466,466-469,14,2009,0,126716,95691,0,0,4800,32377,28000,0,0,9840,3180,1224,10600,0,4600,0,0,1070,105311,42632,1002469,31025,10,2,10,0,0,0,12,2,0,3,7,0,0,0,0,0,0,5,7,105311,22935,128246,17101.96,0,0,145347.96,292582,190140,875753,241361,875753,875753,0,976364,0,1137115
987559,466,466-469,14,2011,0,3321307,1797501.5,0,0,10600,0,23112,7416,7485,13712,7258,1144,1522174,0,123858,3068,0,77674.5,354876,154095,26341841,1523805.5,24,3,24,0,0,1,28,1,2,6,18,0,0,0,0,1,0,8,20,353234,86744,439978,59279.72,0,0,499257.72,622072,469734,23020534,545903,23020534,23020534,0,25030115,179109,25776984
987551,466,466-469,14,1990,0,144249,52268,0,0,9000,0,17414,2058,215,2678,3836,2149,1914,230,9191,0,0,3583,114985,53610,2720031,91981,8,0,0,8,0,0,8,0,0,0,0,3,5,0,0,0,0,3,5,0,32194,0,18713.44,0,114985,133698.44,688372,702,2575782,344537,2575782,2575782,0,2795796,0,2971289
986645,466,466-469,14,1995,0,1165269,181919,42,3148,0,0,67428,0,2182,8943,11889,4374,17649,7050,2843,0,36264,20107,271217,105374,6971948,983350,22,0,22,0,0,1,23,0,0,9,13,0,0,0,0,1,0,10,13,266248,56892,323140,43183.84,0,0,366323.84,813476,945675,5806679,879575.5,5806679,5806679,0,6060746,0,6458557
986628,466,466-469,14,1987,0,3587926,1141521.5,0,0,95994,0,61130,3597,1093,33786,27260,2764,643439,71239,51750,0,0,68641.5,542700,257484,14226117,2446404.5,30,0,28,2,4,1,35,0,0,22,6,1,1,4,0,1,0,28,7,504239,133722,628748,110886.48,80828,32803,772437.48,3524813,3580966,10638191,3552889.5,10638191,10638191,0,12010651,595945,13733266
986627,466,466-469,4,1988,0,724923,400777.5,0,0,16835,0,230655,34532,1855,5742,19745,2355,21807,1575,19296,0,0,46380.5,125512,51407,4415902,324145.5,8,2,8,0,0,0,10,1,1,2,6,0,0,0,0,0,0,3,7,125512,27102,152614,21500.52,0,0,174114.52,1384116,1195706,3690979,1289911,3690979,3690979,0,4186770,72482,4456569
986569,466,466-469,5,1966,0,18496103,4381266.5,0,219,304397,0,1625294,152494,24433,117035,110464,10587,1527421,51578,115378,0,0,340062.5,3362876,1773627,118806162,14114836.5,140,0,139,1,1,4,145,0,0,39,100,0,1,0,1,2,2,41,104,3310569,898037,4207244,776517.04,1904,5727,4989488.04,36848254,36055696,100310059,36451975,100310059,100310059,0,106218022,1098731,113088113
986561,466,466-469,14,2007,0,9756599,1905077.5,35,1520,172749,0,636761,52511,10920,126915,26653,21522,421650,228457,116876,0,0,88508.5,1392873,773016,32293415,7851521.5,80,0,80,0,0,2,82,0,0,28,52,0,0,0,0,0,2,28,54,1370137,315334,1685471,417072.48,0,0,2102543.48,6354136,9582276,22536816,7968206,22536816,22536816,0,24974361,3264401,30469551
986560,466,466-469,14,2007,0,1431126,354046,0,0,39967,0,43305,586,4800,27239,5579,4504,35370,7815,25876,0,0,20031,166068,80072,4408911,1077080,8,2,8,0,7,0,17,1,1,3,5,0,0,2,5,0,0,6,11,166068,48536,214604,27892.08,138974,0,242496.08,1533095,1566649,2977785,1549872,2977785,2977785,0,3246873,87013,3743643
986541,466,466-469,14,2010,0,912895,329688.5,0,0,38289,0,124944,8472,1334,15009,15207,3535,0,0,34413,0,0,88485.5,198187,81738,3145264,583206.5,10,0,0,10,0,0,10,0,0,0,0,2,8,0,0,0,0,2,8,0,44718,0,32580.88,0,198187,230767.88,1582187,1329162,2232369,1455674.5,2232369,2232369,0,2708618,39672,3041693
986529,466,466-469,14,2010,0,338473,74710.5,0,0,17888,0,31535,2442,3096,7285,3936,3021,2627,0,337,0,0,2543.5,74278,31972,1179797,263762.5,7,0,0,7,0,0,7,0,0,0,0,3,4,0,0,0,0,3,4,0,17858,0,12450.24,0,74278,86728.24,351912,2476,841324,177194,841324,841324,0,922779,81,1037757
986528,466,466-469,14,2010,0,921421,89948.5,252,0,29236,0,24600,0,0,10800,6924,4920,8550,0,0,0,0,4666.5,79499,31396,3685680,831472.5,8,0,0,8,0,0,8,0,0,0,0,1,7,0,0,0,0,1,7,0,16344,0,13438.08,0,79499,92937.08,155292,187358,2764259,171325,2764259,2764259,0,2885449,5491,3010179
986511,466,466-469,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986501,466,466-469,14,2012,0,45229874,9220379,0,0,570460,71270,223129,218235,285925,807357,606219,107400,3518578,46293,1433865,0,0,887430,7486325.1,3732768.9,291627067,36009495,293,0,293,0,19,13,325,0,0,88,205,0,0,8,11,5,8,101,224,7351479.1,2007935.9,9359415,1504767.56,444218,0,10864182.56,85198735,69090343,246397193,77144539,246397193,246397193,0,258566616,29940516,301873979
986500,466,466-469,14,2012,0,24709,8816.5,200,0,2757,500,1200,545,582,0,350,1200,800,120,300,0,0,262.5,26958,10960,192594,15892.5,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0, ,2,0,7212,0,3134.24,0,26958,30092.24,121853,184000,167885,152926.5,167885,167885,0,178719,2848,220785
986472,466,466-469,5,1995,1030614,3572949,454127,0,0,87649,0,0,82586,78066,29000,32408,684,572,38403,9151,0,0,95608,865874,415569,9128701,3118822,50,0,50,0,0,1,51,0,0,44,6,0,0,0,0,0,1,44,7,858476,210446,1068922,185419.4,0,0,1254341.4,1986472,2202373,4525138.492,2094422.5,4525138,5555752,0,6269367,844461,8436199
986466,466,466-469,5,1998,1184929,6151713,1444626,0,0,100683,36061,24752,379469,4342,73606,57644,12601,32384,4532,575559,0,0,142993,961439,471559,61388146,4707087,39,0,39,0,0,2,41,0,0,7,32,0,0,0,0,0,2,7,34,937133,222328,1159461,219766.04,0,0,1379227.04,4621361,7166998,54051504.2,5894179.5,54051504,55236433,0,57310445,1722966,60581585
986452,466,466-469,14,2006,0,808080,375960.5,0,0,25922,0,109209,0,4297,30658,38146,3496,17344,0,20745,0,0,126143.5,175622,63089,2313186,432119.5,12,0,12,0,0,0,12,0,0,5,7,0,0,0,0,0,0,5,7,175622,38567,214189,21149.68,0,0,235338.68,5205309,5619051,1505106,5412180,1505106,1505106,0,2075431,196343,2543923
986382,466,466-469,14,2004,0,7722785,2358045.5,75,0,828,5594,388206,139166,8480,25532,36905,5883,400479,134010,92728,0,0,193844.5,710745,419120,43663731,5364739.5,46,0,11,35,57,3,106,0,0,5,6,2,33,22,35,1,2,30,76,168005,244393,205646,152542.6,926315,512928,871116.6,6426857,6309017,35940946,6367937,35940946,35940946,0,37696876,1062970,40964724
