V1,CORRELA_16,CORRELA_9,IDOJ1,IDAIO,CIMREP,BRUTA,CONSUI,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ASEO,ENERGIA,COMUNICA,PUBLICO,FLETES,PUBLICI,ADECUA,REGALA,OUTSOURCING,OTROS,SUELDOS,PRESTAC,VENTA,AGREGA,PERREMUN,SOCIOS,PERSONOM,DIRECTO,AGENCIA,APRENDIZ,TOTPERSO,PROMUJ,PROHOM,PERMUJ,PERHOM,DIRMUJ,DIRHOM,AGEMUJ,AGEHOM,APRENMUJ,APRENHOM,TOTMUJ,TOTHOM,SUEPLAN,PREPLAN,REMPLAN,COTIZA,GASAGEN,REMTEMP,TOTREM,INVINI,INVFIN,ROTACION,INVPRO,CTO,CTOINS,VENTASNOP,GASTOS,GASTOSNOP,GASTOPNOP
986639,462,462-463,11,2004,0,627103,37622.5,110,3527,0,4829,6562,3926,1726,3309,1275,2585,4669,892,3350,0,0,862.5,99900,54545,12209434,589480.5,9,0,3,6,0,0,9,0,0,1,2,3,3,0,0,0,0,4,5,33300,27607,42502,24992,0,66600,134094,1227792,1225706,11582331,1226749,11582331,11582331,0,11628784,0,11799723
986636,462,462-463,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986632,462,462-463,11,2005,0,7744585,2131213.5,0,42709,119621,0,186203,109659,60235,67795,29150,449,144138,12129,225725,0,0,123045.5,804257,386362,76740724,5613371.5,40,1,40,0,39,4,84,0,1,11,29,0,0,7,32,2,2,20,64,761198,187111,948309,181552.2,1010355,0,1129861.2,10168119,10492337,68996139,10330228,68996139,68996139,0,70936837,233463,73460518
986612,462,462-463,4,1997,0,2294341,507857.5,363,0,9864,0,10740,11213,3849,21393,38419,3127,258716,0,6908,0,7679,135586.5,440173,217674,9971435,1786483.5,27,2,25,2,0,1,30,2,0,11,14,0,2,0,0,1,0,14,16,394009,94426,480691,115853.2,0,35200,631744.2,847159,624622,7677094,735890.5,7677094,7677094,0,8488601,252877,9433367
986594,462,462-463,14,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986591,462,462-463,14,2003,0,251014,73033.5,228,3418,6414,0,25680,3250,1334,8348,1540,1495,6450,890,12974,0,0,1012.5,124940,37776,967448,177980.5,11,0,11,0,0,1,12,0,0,2,9,0,0,0,0,0,1,2,10,118832,26274,145106,5513.36,0,0,150619.36,1373951,1173625,716434,1273788,716434,716434,0,796644,0,980566
986559,462,462-463,14,2007,0,1185614,498445.5,0,0,17532,0,96000,20523,1905,13870,12968,2810,41737,0,9068,0,0,35834.5,224425,86287,10712609,687168.5,14,0,14,0,14,0,28,0,0,6,8,0,0,8,6,0,0,14,14,224425,45676,270101,35865.56,246198,0,305966.56,786903,595745,9526995,691324,9526995,9526995,0,9874592,81593,10529396
986543,462,462-463,14,2008,0,1088206,527103.5,0,0,27960,75002,22271,2520,7634,7516,14180,2120,24100,5100,14980,0,0,9055.5,0,0,5441008,561102.5,0,1,0,0,20,0,21,0,1,0,0,0,0,17,3,0,0,17,4,0,0,0,0,314665,0,0,147458,146318,4352802,146888,4352802,4352802,0,4605556,17120,4937341
986517,462,462-463,14,2012,0,330042,102072.5,0,0,3800,0,54700,0,1520,14400,3780,5710,3260,500,10630,0,0,3772.5,20705,8512,1178124,227969.5,5,1,5,0,0,0,6,0,1,2,3,0,0,0,0,0,0,2,4,20705,4428,25133,3620.32,0,0,28753.32,631887,788300,848082,710093.5,848082,848082,0,1022457,172,1054272
986509,462,462-463,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986495,462,462-463,14,2012,0,1543794,1060476,0,11276,19428,0,39624,0,970,12576,12597,2060,459687,0,9585,0,0,9600,202788,85217,11124085,483318,11,0,11,0,30,0,41,0,0,3,8,0,0,8,22,0,0,11,30,202788,45564,248352,35267.08,483073,0,283619.08,105450,102350,9580291,103900,9580291,9580291,0,10214015,97,10997998
986473,462,462-463,5,1995,0,3236357,1331076,257,6953,164351,6422,76772,6395,49202,249857,18179,15216,178398,8800,48848,0,0,85170,304452,121617,25577724,1905281,15,0,3,12,25,1,41,0,0,2,1,8,4,4,21,0,1,14,27,85689,65682,104867,42273.24,416256,207792,354932.24,3512098,3651991,22341367,3582044.5,22341367,22341367,0,23561689,466206,24904625
986471,462,462-463,14,1998,0,1797812,371211,0,8975,39464,0,0,17967,5987,147187,15241,8436,1404,310,64284,0,0,61956,592583,243604,5888661,1426601,31,0,31,0,0,2,33,0,0,14,17,0,0,0,0,0,2,14,19,579082,137204,716286,92632.96,0,0,808918.96,1836793,2444870,4090849,2140831.5,4090849,4090849,0,4594531,98947,5664408
986463,462,462-463,14,2003,0,6253670,1840887,312,0,26937,0,36300,100206,58005,100706,37383,13098,981424,21649,242420,0,0,222447,1434570,612724,20297052,4412783,90,0,90,0,0,3,93,0,0,70,20,0,0,0,0,2,1,72,21,1399714,333251,1732965,244251.8,0,0,1977216.8,503236,508030,14043382,505633,14043382,14043382,0,16229582,659379,19058887
986453,462,462-463,14,2007,0,3582913,849302.5,0,0,69560,0,20849,55080,11421,11693,57424,4370,361750,0,237237,0,0,19918.5,1031815.4,630741.6,37305266,2733610.5,74,0,74,0,0,3,77,0,0,24,50,0,0,0,0,1,2,25,52,1026846.4,379439.6,1406286,216583.12,0,0,1622869.12,2055004,2126577,33722353,2090790.5,33722353,33722353,0,34751055,464235,37430532
986448,462,462-463,14,2007,0,3126922,1247599.5,45,0,36446,0,0,70210,168884,23805,26738,3901,202717,1369,651675,0,0,61809.5,563803,236847,33801539,1879322.5,47,1,47,0,0,1,49,0,1,7,40,0,0,0,0,1,0,8,41,555549,131378,686927,92816.92,0,0,779743.92,164216,1036184,30674617,600200,30674617,30674617,0,32045032,39328,32961166
986420,462,462-463,14,2003,0,908194,407877.5,0,0,3623,0,43815,0,3352,10778,6555,1047,327626,0,5536,0,0,5545.5,250857,103907,5322766,500316.5,20,0,2,18,0,2,22,0,0,1,1,5,13,0,0,1,1,7,15,75650,61055,92158,37368.48,0,169156,298682.48,40723,0,4414572,20361.5,4414572,4414572,0,4850244,11091,5227765
986375,462,462-463,14,2006,0,4469022,256017,296,0,0,0,48382,45505,1692,14085,18913,3687,29587,16782,25245,0,0,51843,717192,305425,39318740,4213005,65,0,65,0,0,2,67,0,0,15,50,0,0,0,0,2,0,17,50,697320,202222,899542,88364.12,0,0,987906.12,1238732,1247148,34849718,1242940,34849718,34849718,0,35179097,153952,36449097
986363,462,462-463,14,2011,0,1522141,999552,578,0,18807,0,504187,23100,387,48532,12106,1814,290430,832,36664,0,0,62115,365230,144231,7753039,522589,26,0,26,0,0,3,29,0,0,7,19,0,0,0,0,1,2,8,21,343138,84194,427332,52274.84,0,0,479606.84,162067,144385,6230898,153226,6230898,6230898,0,7328563,89902,7967018
986361,462,462-463,14,2011,0,4172153,583055.5,1259,0,94372,0,190221,19271,1392,35593,6311,1731,156478,0,16697,0,0,59730.5,168912,97451,13907153,3589097.5,16,0,16,0,0,1,17,0,0,3,13,0,0,0,0,0,1,3,14,158976,63590,222566,29143,0,0,251709,460805,42888,9735000,251846.5,9735000,9735000,0,10402742,523199,11208711
986331,462,462-463,14,2011,0,1603058,667060.5,0,0,12432,0,38160,23177,2798,9810,8078,1159,208788,0,26961,0,0,90007.5,467529,207843,11479234,935997.5,26,0,26,0,15,4,45,0,0,9,17,0,0,2,13,2,2,13,32,427779,95009,522788,103245.12,245690,0,626033.12,124152,109543,9876176,116847.5,9876176,9876176,0,10406593,98654,11466948
986267,462,462-463,11,1992,0,1609928,901068,0,1755,1600,0,255201,15294,25255,5982,9607,679,23222,720,10563,0,0,84063,44657,17673,17410060,708860,4,0,4,0,20,0,24,0,0,1,3,0,0,10,10,0,0,11,13,44657,9982,54639,6754.68,467127,0,61393.68,883358,1023731,15800132,953544.5,15800132,15800132,0,16404869,608085,17551356
986262,462,462-463,11,2008,0,398599,190393.5,0,1518,16800,0,65910,7870,56442,7694,2982,1378,0,0,0,0,0,29799.5,318717,199231,13340759,208205.5,20,0,20,0,0,0,20,0,0,8,12,0,0,0,0,0,0,8,12,318717,97404,416121,85516.44,0,0,501637.44,2042699,2153602,12942160,2098150.5,12942160,12942160,0,13245738,25615,13806460
986238,462,462-463,11,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986233,462,462-463,11,1992,0,840803,692493.5,510,76146,15210,91590,178093,0,8450,70055,5932,32140,125740,1283,55004,0,0,32340.5,109047,70959,2786453,148309.5,8,0,8,0,0,0,8,0,0,4,4,0,0,0,0,0,0,4,4,109047,40132,149179,25651.48,0,0,174830.48,1282493,1413068,1945650,1347780.5,1945650,1945650,0,2686225,3590,2883017
986216,462,462-463,4,1988,0,2949265,682114,93,110759,33790,0,75229,5519,2050,13889,23135,29895,370519,0,9480,0,0,7756,373521,150604,7482225,2267151,34,1,34,0,0,2,37,0,1,9,25,0,0,0,0,2,0,11,26,353649,85553,439202,56605.64,0,0,495807.64,360468,2937,4532960,181702.5,4532960,4532960,0,5284167,220506,6086337
986203,462,462-463,4,1988,0,1419682,339051.5,0,0,18050,0,113758,6808,7945,3212,12682,1657,726,49,110734,0,20312,43118.5,425733,161938,7588432,1080630.5,40,0,40,0,0,2,42,0,0,10,30,0,0,0,0,2,0,12,30,413270,91197,504467,61924.92,0,0,566391.92,173488,287879,6168750,230683.5,6168750,6168750,0,6608647,86926,7331208
986197,462,462-463,14,1991,0,546106800,188885384.7,253.6666667,18284905,3527497,4657.333333,5401238.333,188019,685616.6667,355979.3333,1014323.333,30257.66667,116944959.7,27539404.33,1725991,0,45507.33333,11323990.67,25517403.77,14477148.9,2819282955,357221415.3,838,0,733,105,64,25,927,0,0,312.6666667,420.3333333,15.33333333,89.66666667,16.66666667,47.33333333,13.33333333,11.66666667,358,569,23506306.77,8888811.567,31975601.67,5367127.947,1812784.333,1747976.667,39090706.28,73953270.33,65170024.67,2273176155,69561647.5,2273176155,2273176155,0,2483530920,31336501.33,2564994688
986183,462,462-463,14,1993,0,738113,670107,0,0,35077,0,30446,0,5004,5545,3698,503,159648,0,0,0,0,603,58518,22520,3514828,68006,1,0,1,0,22,0,23,0,0,1,0,0,0,17,5,0,0,18,5,58518,12845,71363,8363.48,429583,0,79726.48,281000,173483,2776715,227241.5,2776715,2776715,0,3041245,0,3551866
986174,462,462-463,4,1994,0,3447279,854272.5,0,30305,18646,8692,59108,18162,7783,3790,15487,1397,250168,1024,17630,0,0,422080.5,654718,324805,6591986,2593006.5,41,0,8,33,0,3,44,0,0,6,2,29,4,0,0,3,0,38,6,231430,190060,312455,115912.76,0,404228,832595.76,871851,1093585,3144707,982718,3144707,3144707,0,4500930,638337,6203267
986146,462,462-463,14,1995,0,8811707,3240675.5,2041,286923,323575,0,1023381,122215,16620,158160,77323,12392,560560,58303,160576,0,0,438606.5,1564549.8,932924.2,37362678,5571031.5,49,0,25,24,0,2,51,0,0,15,10,18,6,0,0,2,0,35,16,1099001.8,591484.2,1592195,372015.28,0,450257,2414467.28,4522515,6546722,28550971,5534618.5,28550971,28550971,0,32846735,1389946,37315740
986141,462,462-463,14,1995,0,1244850,893487.5,0,66045,7517,0,99428,20318,30962,5372,4865,1806,173354,177503,2449,0,21920,32557.5,177484.8,110487.2,3535210,351362.5,10,0,10,0,8,0,18,0,0,7,3,0,0,4,4,0,0,11,7,177484.8,66231.2,243716,37597.6,249391,0,281313.6,1053156,1215103,2290360,1134129.5,2290360,2290360,0,3002095,207271,3783930
986122,462,462-463,14,1997,0,832595,151701,2487,18888,10838,0,4554,8087,13683,29267,8073,4699,14751,2716,20252,0,0,13406,251478,134626,3817412,680894,14,3,14,0,0,0,17,1,2,5,9,0,0,0,0,0,0,6,11,251478,78784,330262,49604.16,0,0,379866.16,43668,40331,2984817,41999.5,2984817,2984817,0,3194992,10883,3619722
986095,462,462-463,14,1999,0,4654273,1436937,225,49029,119941,0,377572,37162,17438,110381,45949,8235,154283,41143,144838,1487,0,147744,943799,433601,11865918,3217336,43,0,43,0,11,3,57,0,0,33,10,0,0,9,2,3,0,45,12,921642,236373,1158015,168650.08,181510,0,1326665.08,1901558,1545651,7211645,1723604.5,7211645,7211645,0,8689718,1198790,11580035
986081,462,462-463,4,2000,0,637838,350718.5,260,0,9080,0,6000,0,0,2583,3725,1096,150669,0,2400,0,0,5018.5,0,0,2874752,287119.5,0,0,0,0,9,0,9,0,0,0,0,0,0,4,5,0,0,4,5,0,0,0,0,169887,0,0,450648,511125,2236914,480886.5,2236914,2236914,0,2433784,0,2603671
986070,462,462-463,5,2000,0,2043293,728810.5,5677,0,56799,0,363633,2683,11966,38166,18644,4078,92059,49558,34724,0,0,50823.5,522501.8,253583.2,4672125,1314482.5,36,1,36,0,0,1,38,0,1,22,14,0,0,0,0,1,0,23,15,518990.8,151588.2,670579,87328.6,0,0,757907.6,1107719,1376294,2628832,1242006.5,2628832,2628832,0,3463297,241933,4522223
986068,462,462-463,9,2001,0,713397,647661.5,0,0,32540,0,36000,10500,2700,1982,4540,893,17542,0,4251,0,0,1241.5,0,0,4470017,65735.5,0,1,0,0,24,0,25,1,0,0,0,0,0,10,14,0,0,11,14,0,0,0,0,535472,0,0,458305,496104,3756620,477204.5,3756620,3756620,0,3888557,2458,4455597
986028,462,462-463,14,2002,0,1373568,608961.5,66,0,27141,0,58126,0,1387,5191,9439,2091,362507,0,5583,0,0,92197.5,303449,128401,8160786,764606.5,19,0,19,0,5,1,25,0,0,19,0,0,0,5,0,1,0,25, ,302883,73201,376084,48392.08,45233,0,424476.08,707361,346383,6787218,526872,6787218,6787218,0,7486182,3186,8005097
986013,462,462-463,5,2003,0,3351782,2453938.5,0,1151475,42474,0,12960,4138,3138,3000,33378,3000,284704,225,5553,0,0,23893.5,251841,134263,11996408,897843.5,20,5,20,0,13,0,38,2,3,14,6,0,0,10,3,0,0,26,12,251841,73500,325341,52473.32,886000,0,377814.32,1541,11717,8644626,6629,8644626,8644626,0,10283123,300662,11889158
986004,462,462-463,4,2003,0,3775636,826732,37,6344,73354,0,386580,20726,57662,30024,23099,8758,20515,57898,59353,0,0,82382,991605,419353,38083297,2948904,45,0,45,0,0,1,46,0,0,23,22,0,0,0,0,1,0,24,22,978357,203346,1181703,265411.48,0,0,1447114.48,2474098,2481933,34307661,2478015.5,34307661,34307661,0,35478128,191990,37354733
985979,462,462-463,14,2004,0,941220,809621,0,0,17809,0,114947,11093,2491,1231,7486,3407,118260,0,361,0,0,39670,87600,33692,6151765,131599,1,0,1,0,23,0,24,0,0,0,1,0,0,17,6,0,0,17,7,87600,19123,106723,12559.72,492866,0,119282.72,376837,528724,5210545,452780.5,5210545,5210545,0,5590393,269954,6474505
985949,462,462-463,14,2004,0,3883511,1082506.5,175,0,79205,0,161875,69396,8175,96027,25510,8165,80,0,123320,0,0,510578.5,1065614,474384,26601446,2801004.5,84,0,84,0,0,2,86,0,0,19,65,0,0,0,0,1,1,20,66,1053937,263684,1317621,187308.8,0,0,1504929.8,1145195,863189,22717935,1004192,22717935,22717935,0,24381100,232586,26784402
985937,462,462-463,3,2000,0,580826,248105,420,58048,37300,3124,42000,7710,0,2915,3802,480,86124,0,6182,0,0,0,253779,116823,1347863,332721,20,0,20,0,0,0,20,0,0,17,3,0,0,0,0,0,0,17,3,253779,63289,317068,49623.52,0,0,366691.52,36058,37218,767037,36638,767037,767037,0,1026019,0,1396621
985934,462,462-463,4,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985926,462,462-463,13,1948,0,43349335,7592000.5,390,0,361878,0,400174,416629,1451362,339278,459445,32881,754329,363336,866367,0,0,2145931.5,6166841.6,3888017.4,212372407,35757334.5,529,0,529,0,0,28,557,0,0,173,356,0,0,0,0,20,8,193,364,5952952.6,1918351.4,7871304,1645282.64,0,0,9516586.64,61130578,70337259,169023072,65733918.5,169023072,169023072,0,179798646,8044163,198562435
985896,462,462-463,14,1985,0,7034219,2465728.5,0,0,20735,1899145,171977,742,9652,1696,42295,1190,6067,0,14281,0,0,155868.5,2288148.8,1028621.2,9853479,4568490.5,181,0,181,0,8,10,199,0,0,136,45,0,0,8,0,8,2,152,47,2198851.8,605198.2,2804050,364885.64,142080,0,3168935.64,1325316,1179189,2819260,1252252.5,2819260,2819260,0,5440143,34550,9182123
985895,462,462-463,4,2006,0,877603,707076.5,493,0,123179,0,0,14520,3277,2621,10250,1909,54396,0,23997,0,0,65635.5,0,0,4626962,170526.5,0,2,0,0,22,0,24,1,1,0,0,0,0,2,20,0,0,3,21,0,0,0,0,406799,0,0,331873,364961,3749359,348417,3749359,3749359,0,4148206,2140,4557145
985880,462,462-463,14,2005,0,1853995,513320,80,9869,90579,901,132792,4328,42660,9023,14056,4564,142556,0,17186,0,0,44726,537382,214787,5896288,1340675,31,1,31,0,0,1,33,0,1,20,11,0,0,0,0,1,0,21,12,533709,120562,654271,83032.28,0,0,737303.28,1135506,1160442,4042293,1147974,4042293,4042293,0,4652930,295503,5815821
985879,462,462-463,7,2007,0,34089559,17950644,0,0,211671,14253449,1478758,0,212112,82750,236995,10152,16621,895121,73702,0,0,479313,1389482.3,666797.7,43746376,16138915,52,0,52,0,0,1,53,0,0,25,27,0,0,0,0,0,1,25,28,1375601.3,385275.7,1760877,492350.24,0,0,2253227.24,1607166,1579096,9656817,1593131,9656817,9656817,0,28377574,1378101,32938553
985866,462,462-463,14,2005,0,1899831,1801654.5,61702,583796,4059,15080,47815,6408,4863,77385,4286,12705,501587,0,75006,0,0,6.5,1282154,637124,7406072,98176.5,80,0,80,0,30,4,114,0,0,70,10,0,0,25,5,2,2,97,17,1253391,357945,1611336,244362.12,406956,0,1855698.12,1314801,1650671,5506241,1482736,5506241,5506241,0,6946737,62492,9413371
985865,462,462-463,14,2005,0,517800,87553,0,25563,767,0,0,1194,0,11595,740,370,17429,2860,22960,0,0,4075,199961,87327,980793,430247,18,0,3,15,0,0,18,0,0,3,0,10,5,0,0,0,0,13,5,34279,49556,42774,33231.64,0,165682,241687.64,0,0, ,0,462993,462993,0,555490,8150,870122
985841,462,462-463,14,2005,0,1466954,701677.5,742,109381,102603,77,108970,13437,12251,27700,11110,2055,142783,2547,52324,0,0,18393.5,308407,129081,4643241,765276.5,15,1,15,0,5,0,21,0,1,7,8,0,0,2,3,0,0,9,12,308407,75931,384338,45943.36,97304,0,430281.36,430873,495700,3176287,463286.5,3176287,3176287,0,3841281,75632,4469866
985800,462,462-463,14,2006,0,2494564,300556.5,3,0,8900,0,84264,19606,2174,3173,15465,1298,52640,700,82249,0,3290,26794.5,825666,337583,13774239,2194007.5,65,0,65,0,0,2,67,0,0,32,33,0,0,0,0,1,1,33,34,804102,186019,990121,134098.72,0,0,1124219.72,763101,715322,11279675,739211.5,11279675,11279675,0,11674501,48873,12960505
985790,462,462-463,4,2007,0,726512,269628,0,0,12590,0,54493,6938,0,1787,10293,1807,125643,0,15730,0,0,40347,385499,147220,4850265,456884,26,0,3,23,0,0,26,0,0,2,1,10,13,0,0,0,0,12,14,53117,80806,64900,58124.88,0,332382,455406.88,158719,263406,4123753,211062.5,4123753,4123753,0,4465534,19945,5049823
985785,462,462-463,14,2007,0,7516720,2646898.5,43913,195586,142858,0,248474,22207,2853,124084,10821,23709,396916,0,631247,0,44858,759372.5,738464,298596.1,15124680,4869821.5,63,2,52,11,0,2,67,1,1,13,39,3,8,0,0,2,0,19,48,595681,131417,727098,108671.72,0,137787,973556.72,906527,464441,7607960,685484,7607960,7607960,0,11169622,426530,12641839
985766,462,462-463,14,2007,0,1618124,1248105,0,0,21591,0,101621,0,9712,6638,28670,15994,625109,0,4063,0,0,13380,333703,123318,10038092,370019,16,0,16,0,28,0,44,0,0,4,12,0,0,20,8,0,0,24,20,333703,70237,403940,46172.28,421327,0,450112.28,1026978,1100940,8419968,1063959,8419968,8419968,0,9279208,5304,10208227
985740,462,462-463,14,2008,9154275,7673482,2830455.5,0,213847,363867,203892,622736,43763,4454,16082,26489,1922,816958,16206,25853,0,130402,195177.5,1150335,493241,22874868,4843026.5,29,0,29,0,7,0,36,0,0,12,17,0,0,7,0,0,0,19,17,1150335,262920,1413255,198612.68,148807,0,1611867.68,2422330,2089195,6047115.058,2255762.5,6047111,15201386,0,18710158,1315,20715358
985711,462,462-463,4,2009,0,1267951,1026966,122,0,25783,0,67353,18270,2650,845,12152,1196,0,0,20578,0,0,16715,0,0,5844977,240985,0,0,0,0,35,0,35,0,0,0,0,0,0,23,12,0,0,23,12,0,0,0,0,861302,0,0,425533,380657,4577026,403095,4577026,4577026,0,4783481,24274,5717492
985701,462,462-463,14,2009,0,759286,436190.5,71,0,12583,0,49420,20947,570,2953,6864,1039,280537,0,3801,0,0,21822.5,147186,57212,4656648,323095.5,20,0,20,0,3,0,23,0,0,7,13,0,0,1,2,0,0,8,15,147186,29691,176877,24118.44,35583,0,200995.44,776086,270866,3897362,523476,3897362,3897362,0,4368579,66876,4689733
985684,462,462-463,14,2009,0,1279457,323094,817,2947,24302,0,34500,34032,21100,32707,5492,14743,18555,1850,92871,0,0,39178,557078,229767,4531461,956363,23,2,7,16,0,0,25,1,1,6,1,8,8,0,0,0,0,15,10,366578,147365,458223,69217.92,0,190500,717940.92,4094,6158,3252004,5126,3252004,3252004,0,3643291,0,4454076
985675,462,462-463,4,2009,0,32800953,1983693,0,0,1247923,0,126181,99411,11876,8801,99313,3689,148518,307,642,0,11903,204129,2649821.6,1465606.4,452000288,30817260,25,0,25,0,1,1,27,0,0,10,15,0,0,1,0,1,0,12,15,2641117.6,786687.4,3427805,589141.04,21000,0,4016946.04,62160220,79775734,419199335,70967977,419199335,419199335,0,423434794,2051066,429633552
985668,462,462-463,5,2009,0,104397749,83248109.5,873,78812,1995047,69251774,5065847,74001,1097577,248425,260799,67943,1702607,2232994,70099,0,17190,1084121.5,4093919.8,1848207.2,158605221,21149639.5,169,0,169,0,0,6,175,0,0,93,76,0,0,0,0,3,3,96,79,4048787.8,1036911.2,5085699,725633.92,0,0,5811332.92,8165631,36346773,54207472,22256202,54207472,54207472,0,140234072,13441316,159856365
985649,462,462-463,14,2009,0,172648,74810.5,204,156,3459,0,51605,677,120,6299,3789,968,647,0,3476,0,0,3410.5,48141,19248,438861,97837.5,4,0,4,0,0,0,4,0,0,1,3,0,0,0,0,0,0,1,3,48141,10980,59121,7208.48,0,0,66329.48,28315,38067,266213,33191,266213,266213,0,356647,0,428155
