V1,CORRELA_16,CORRELA_9,IDOJ1,IDAIO,CIMREP,BRUTA,CONSUI,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ASEO,ENERGIA,COMUNICA,PUBLICO,FLETES,PUBLICI,ADECUA,REGALA,OUTSOURCING,OTROS,SUELDOS,PRESTAC,VENTA,AGREGA,PERREMUN,SOCIOS,PERSONOM,DIRECTO,AGENCIA,APRENDIZ,TOTPERSO,PROMUJ,PROHOM,PERMUJ,PERHOM,DIRMUJ,DIRHOM,AGEMUJ,AGEHOM,APRENMUJ,APRENHOM,TOTMUJ,TOTHOM,SUEPLAN,PREPLAN,REMPLAN,COTIZA,GASAGEN,REMTEMP,TOTREM,INVINI,INVFIN,ROTACION,INVPRO,CTO,CTOINS,VENTASNOP,GASTOS,GASTOSNOP,GASTOPNOP
986056,4759-4761,474 - 475,4,2001,0,6012273,1624561.5,6057,0,0,0,1342566,4580,16438,70796,45657,18211,5500,0,79695,0,0,35061.5,1395089,642324,12300727,4387711.5,52,0,52,0,0,3,55,0,0,22,30,0,0,0,0,3,0,25,30,1366937,320957,1687894,290594.44,0,0,1978488.44,101179,126430,6288454,113804.5,6288454,6288454,0,7962986,89123,10361561
986048,4759-4761,474 - 475,14,2012,17934,33007355,16237736.5,941,283299,496816,69236,9541347,138836,69396,272631,229817,8230,511080,0,2496794,70497,45533,547682.5,4557617.2,2005859.8,46363153,16769618.5,121,0,121,0,55,2,178,0,0,86,35,0,0,39,16,2,0,127,51,4529161.2,915903.8,5445065,979237.28,1455601,0,6424302.28,2756822,4055875,13337864.01,3406348.5,13337864,13355798,0,29212641,3611542,41022934
985971,4759-4761,476 - 477,14,2004,0,1844632,349247.5,0,0,6974,0,63616,19466,6000,8326,17058,1908,203434,0,14602,0,0,7863.5,707121,256517,4348312,1495384.5,36,0,14,22,0,2,38,0,0,8,6,8,14,0,0,2,0,18,20,206174,149200,250934,93304.68,0,481072,825310.68,1, ,2503680,0.5,2503680,2503680,0,2873280,25509,3885758
985968,4759-4761,474 - 475,14,2004,0,3399856,1270131,0,15194,55150,0,746269,9646,2525,75714,31564,4077,5924,47170,102191,1351,29251,144105,737830,286341,5830680,2129725,40,0,40,0,0,2,42,0,0,22,18,0,0,0,0,2,0,24,18,722943,165266,888209,105189.48,0,0,993398.48,6363525,4224800,2430824,5294162.5,2430824,2430824,0,3958778,999341,6024318
985786,4759-4761,474 - 475,14,2007,0,703792,578299.5,0,0,5055,0,51944,3452,4117,9587,21383,3485,225161,0,6225,0,0,6830.5,140697,50766,7819908,125492.5,11,0,11,0,17,1,29,0,0,3,8,0,0,10,7,1,0,14,15,135789,29395,165184,18413.08,241060,0,183597.08,889706,704196,7116116,796951,7116116,7116116,0,7478411,13,7936561
985744,4759-4761,474 - 475,14,2008,0,928367,300820.5,0,3157,17883,0,115673,1429,44652,7627,14367,2468,18742,17136,24173,0,0,33513.5,429715.8,280174.2,1658672,627546.5,16,1,2,14,0,1,18,1,0,1,1,9,5,0,0,1,0,12,6,187728.8,137791.2,268184,123336.28,0,232050,623570.28,1194137,1086882,730305,1140509.5,730305,730305,0,1110820,433,1884080
985742,4759-4761,474 - 475,4,2008,0,6192468,2121349.5,5432,0,621405,0,205743,42708,11504,115177,68942,10509,89145,686489,86783,0,0,177512.5,1511177,778416,11010518,4071118.5,117,0,117,0,0,3,120,0,0,57,60,0,0,0,0,2,1,59,61,1496214,344927,1841141,397573.96,0,0,2238714.96,1684197,2360830,4818050,2022513.5,4818050,4818050,0,7366929,143167,10276684
985694,4759-4761,476 - 477,9,2009,0,65450,21870,0,700,2200,0,9000,0,550,620,5500,1500,1000,0,400,0,0,400,71500,27048,105000,43580,7,0,0,7,0,0,7,0,0,0,0,3,4,0,0,0,0,3,4,0,15608,0,9838.4,0,71500,81338.4,18650,7300,39550,12975,39550,39550,0,62520,0,169218
985690,4759-4761,474 - 475,14,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985667,4759-4761,474 - 475,14,2009,0,36189506,22123732.5,0,692972,783944,812880,7721410,201992,136276,269366,496580,11971,1074739,1667025,795713,0,0,3873058.5,4474079,2217165,75206116,14065773.5,172,1,171,1,130,7,310,0,1,128,43,0,1,78,52,4,3,210,100,4351979,1304738,5649949,785633.48,3585806,14400,6449982.48,20760440,23209444,39016610,21984942,39016610,39016610,0,62326505,8256157,81317813
985633,4759-4761,476 - 477,14,2009,0,3748650,785222,106,0,62046,49159,149646,1830,2431,8438,45172,3375,670,361344,24689,0,0,76316,1093446,505606,4034045,2963428,47,0,23,24,0,1,48,0,0,10,13,11,13,0,0,1,0,22,26,498111,248242,592473,230317.12,0,592603,1415393.12,4179,8368,285395,6273.5,285395,285395,0,1226602,0,2851612
985544,4759-4761,476 - 477,14,2011,0,1732724,1061179.5,0,0,7622,0,303060,6441,7341,17371,20718,4534,916,0,105344,0,22953,96329.5,243389,93190,10227365,671544.5,16,0,16,0,29,2,47,0,0,6,10,0,0,14,15,2,0,22,25,223514,51536,275050,36584.32,468550,0,311634.32,6785653,3378008,8494641,5081830.5,8494641,8494641,0,9238736,239476,10302842
985538,4759-4761,474 - 475,14,2011,0,969000,194231,0,0,0,0,153335,0,0,23482,3541,1054,2356,1529,5069,0,0,3865,134697,66843,1614749,774769,11,0,10,1,0,0,11,0,0,5,5,1,0,0,0,0,0,6,5,124263,33592,155351,30174.92,0,10434,195959.92,74249,1573,645749,37911,645749,645749,0,869812,4812,1088073
985532,4759-4761,474 - 475,14,2011,0,1269623,570675,0,5149,5592,0,472094,2521,1592,923,2850,1215,2471,28843,3100,0,24908,19417,380591,158946,3733952,698948,29,0,29,0,0,2,31,0,0,17,12,0,0,0,0,2,0,19,12,367075,88135,455210,62588.52,0,0,517798.52,1652641,1510109,2464329,1581375,2464329,2464329,0,3108885,73269,3756347
985397,4759-4761,476 - 477,4,1998,0,535274,229386,0,1617,11002,0,138720,1848,2461,8792,11783,2407,27899,12190,1403,0,0,9264,170605,67718,2324500,305888,15,0,0,15,0,0,15,0,0,0,0,10,5,0,0,0,0,10,5,0,39751,0,24271,0,170605,194876,913351,920034,1789226,916692.5,1789226,1789226,0,2038875,31641,2344435
985222,4759-4761,476 - 477,4,2004,0,4192275,729462.5,693,9447,123882,21632,201919,40284,6535,16820,35387,10675,161353,5092,10533,0,0,85210.5,1007674,421136,17223003,3462812.5,44,2,20,24,0,2,48,0,2,13,7,10,14,0,0,1,1,24,24,638115,246094,797332,151417.28,0,360077,1308826.28,4611292,5051448,13030728,4831370,13030728,13030728,0,14057606,817648,16352561
985147,4759-4761,476 - 477,14,2011,0,2572827,1082973.5,169,28,43164,0,52800,11712,4908,129645,5489,3421,29118,65010,574550,0,30500,132459.5,595924,266236,14670288,1489853.5,57,0,0,57,0,1,58,0,0,0,0,40,17,0,0,1,0,41,17,0,135396,0,117714.16,0,585987,703701.16,4797917,6829808,12097461,5813862.5,12097461,12097461,0,13370640,173668,14472837
985133,4759-4761,474 - 475,11,1995,0,1448202,613669,0,0,126805,0,195872,29029,22331,86864,19596,3312,2984,42689,19410,0,0,64777,293141,119849,3714498,834533,27,0,27,0,0,1,28,0,0,24,3,0,0,0,0,1,0,25,3,283204,69602,352806,43668.68,0,0,396474.68,1506362,1586612,2266296,1546487,2266296,2266296,0,2992302,115783,3558396
985068,4759-4761,474 - 475,11,1991,0,818465,308251,6500,0,105748,0,89400,8592,10958,10258,3254,6584,8571,1050,18975,0,0,38361,300168,138826,2829584,510214,25,0,25,0,0,1,26,0,0,12,13,0,0,0,0,0,1,12,14,294372,65233,359605,66999,0,0,426604,165160,142785,2011119,153972.5,2011119,2011119,0,2383085,65987,2956979
985059,4759-4761,474 - 475,14,1984,0,858187,601319,0,2543,28684,0,186724,8811,5602,64665,4536,5581,0,4133,0,0,0,2132,147243,69346,3260404,256868,7,2,7,0,7,0,16,1,1,1,6,0,0,5,2,0,0,7,9,147243,44173,191416,22199.4,287908,0,213615.4,403557,636292,2402217,519924.5,2402217,2402217,0,2748315,24903,3292114
985044,4759-4761,476 - 477,11,2006,0,711085,80443.5,0,5634,9936,0,17161,0,0,0,1922,1864,25452,0,960,0,0,17514.5,210966,87869,3239051,630641.5,17,2,17,0,0,1,20,1,1,9,8,0,0,0,0,1,0,11,9,202434,51418,253852,31663.56,0,0,285515.56,1096880,1151789,2527966,1124334.5,2527966,2527966,0,2654998,16396,2998315
985030,4759-4761,474 - 475,14,1988,0,2786337,1228122,0,23040,219488,2000,552887,10065,6048,50582,11111,10859,17780,14876,231762,0,0,77624,876690,350350,9085374,1558215,68,0,31,37,0,3,71,0,0,25,6,23,14,0,0,2,1,50,21,451954,200765,559772,130526.52,0,395869,1086167.52,2584766,2537624,6299037,2561195,6299037,6299037,0,7737039,190033,9238088
984914,4759-4761,474 - 475,14,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984867,4759-4761,474 - 475,14,2013,0,423469,88998,285,0,8316,0,0,377,1232,15344,4920,2183,41902,366,3903,0,0,10170,169715,65282,1216145,334471,12,0,12,0,0,0,12,0,0,8,4,0,0,0,0,0,0,8,4,169715,40593,210308,20858.04,0,0,231166.04,74681,46386,792676,60533.5,792676,792676,0,908128,20562,1185993
984758,4759-4761,476 - 477,5,2003,0,1371411,563908.3333,0,6995.666667,76458.33333,0,134677.3333,7820,3298,32287.33333,24244,2763.666667,27335,7860.666667,34373.66667,0,141620.6667,64174,414506,161393,5928377,807502.6667,26.33333333,1.333333333,12,14.33333333,0,1.333333333,29,0.6666666667,0.6666666667,8.666666667,3.333333333,10,4.333333333,0,0,0.6666666667,0.6666666667,20,9,173027.3333,94247.66667,216842.3333,57576.98667,0,232263.3333,506682.6533,2557280,2469309,4556966,2513294.5,4556966,4556966,0,5247249.667,57571.66667,5932485.667
984750,4759-4761,474 - 475,4,1987,92895,5414339,1357250.5,0,0,85715,0,726387,15144,1821,164222,70164,8262,9157,15777,29666,0,0,230935.5,897518,347024,10828918,4057088.5,61,0,61,0,0,3,64,0,0,32,29,0,0,0,0,0,3,32,32,867710,203636,1071346,123929.68,0,0,1195275.68,10826289,11398653,5321684.008,11112471,5321684,5414579,0,7125019,1041975,9507858
984744,4759-4761,476 - 477,14,2009,0,1209074,277975.5,0,6164,21640,162,161354,10071,910,16878,13540,2344,4140,12098,10134,0,0,18540.5,451005,208889,4184988,931098.5,24,0,24,0,0,1,25,0,0,18,6,0,0,0,0,1,0,19,6,441115,123508,564623,73026.84,0,0,637649.84,1361913,1262053,2975914,1311983,2975914,2975914,0,3302949,14009,4057646
984567,4759-4761,476 - 477,11,2006,0,240617,39671.5,0,7926,6660,0,840,276,191,3646,4366,60,12634,1301,1399,0,0,372.5,243293.6,86033.4,1669976,200945.5,14,0,14,0,0,0,14,0,0,9,5,0,0,0,0,0,0,9,5,243293.6,50552.4,293846,28962.6,0,0,322808.6,748512,691087,1429359,719799.5,1429359,1429359,0,1470077,0,1831434
984482,4759-4761,474 - 475,14,1988,0,2030620,1106410.5,858,0,0,0,1003757,5649,8342,17820,10157,28672,2267,3039,9297,0,0,16552.5,743550,313026,3485640,924209.5,42,0,1,41,0,2,44,0,0,0,1,40,1,0,0,2,0,42,2,115570,172445,144481,126269.44,0,612728,883478.44,1603197,2275317,1455020,1939257,1455020,1455020,0,2619000,90542,3793576
984454,4759-4761,474 - 475,14,1995,0,2149155,689679.5,1,0,192,0,582637,6180,2757,12337,48590,1192,1760,24795,4986,0,0,4252.5,314399,120831,5883340,1459475.5,10,0,10,0,0,0,10,0,0,6,4,0,0,0,0,0,0,6,4,314399,66671,381070,46746.72,0,0,427816.72,5130485,5178086,3734185,5154285.5,3734185,3734185,0,4480884,284004,5218335
984312,4759-4761,476 - 477,14,1997,0,1973482,651841,0,9037,40635,0,436828,2619,10662,31465,50114,9578,4194,5554,22540,0,0,28615,302249,116706,5880608,1321641,25,2,25,0,0,1,28,1,1,18,7,0,0,0,0,1,0,20,8,293968,67613,361581,42507.96,0,0,404088.96,4017112,3163874,3907126,3590493,3907126,3907126,0,4674587,449538,5569489
984308,4759-4761,474 - 475,14,2007,0,7135476,3209480,148,31930,93357,0,1265278,6245,24421,98182,55826,15377,362929,494346,659255,0,0,102186,1499888,598747,16938679,3925996,80,2,80,0,0,3,85,0,2,65,15,0,0,0,0,3,0,68,17,1470001,320213,1790214,238967.76,0,0,2029181.76,1616468,2217906,9803203,1917187,9803203,9803203,0,13320541,518963,16244307
984240,4759-4761,474 - 475,14,2010,0,458037,157642,81,0,20061,0,87171,0,1502,16143,12946,2700,7319,0,2806,0,0,6913,130044,50920,1011818,300395,12,0,0,12,0,0,12,0,0,0,0,10,2,0,0,0,0,10,2,0,29636,0,18397.76,0,130044,148441.76,899780,896195,553781,897987.5,553781,553781,0,727489,97820,1016217
984238,4759-4761,474 - 475,14,2010,0,86854,55268,0,0,2500,0,30600,0,1000,9130,8162,1540,2050,0,0,0,0,286,189030,74168,1020040,31586,13,0,10,3,0,0,13,0,0,10,0,2,1,0,0,0,0,12,1,145590,41278,177386,28232.48,0,43440,249058.48,676550,983026,933186,829788,933186,933186,0,988740,2969,1265310
984044,4759-4761,474 - 475,11,1980,0,1049337,595340.5,0,1666,42195,13000,128039,1379,495,17887,14199,2279,3178,20054,16495,0,13000,57606.5,106744,56453,1826827,453996.5,9,1,9,0,9,0,19,0,1,9,0,0,0,0,9,0,0,9,10,106744,29260,136004,24562.12,263868,0,160566.12,52,100000,777490,50026,777490,777490,0,1176530,34283,1649031
984011,4759-4761,474 - 475,14,2007,0,513874,397539.5,0,0,82500,0,181999,0,5130,27560,16759,1724,10611,32616,35341,0,0,3299.5,292188,142856,3079051,116334.5,21,1,21,0,0,1,23,0,1,11,10,0,0,0,0,1,0,12,11,290588,68157,358745,68601.72,0,0,427346.72,420522,507569,2565177,464045.5,2565177,2565177,0,2996951,0,3435888
983902,4759-4761,474 - 475,14,2001,0,315783,197385,0,0,0,0,170018,0,0,1552,3674,175,0,919,0,0,0,13052,60360,25470,401985,118398,5,0,4,1,1,0,6,0,0,1,3,1,0,1,0,0,0,3,3,45960,13158,55979,10926.56,7995,14400,81305.56,807187,979485,86202,893336,86202,86202,0,288644,0,384468
983628,4759-4761,476 - 477,14,2009,0,1246519,298660,0,0,33597,0,78527,0,164929,0,0,2000,0,0,156,0,0,19451,121026,93530,1834165,947859,19,0,0,19,0,1,20,0,0,0,0,12,7,0,0,1,0,13,7,0,32875,0,55973.08,0,114525,170498.08,673501,365452,587646,519476.5,587646,587646,0,920636,7144,1177353
983598,4759-4761,476 - 477,14,2003,0,409583,72603,0,0,15288,0,11064,2868,262,7165,3549,2504,800,14697,1752,255,0,12399,146145,58787,751195,336980,8,2,8,0,0,0,10,2,0,4,4,0,0,0,0,0,0,6,4,146145,33434,179579,21892.2,0,0,201471.2,191042,178771,341612,184906.5,341612,341612,0,433401,288,683705
983514,4759-4761,474 - 475,14,1960,0,561449,230341,0,3180,10682,0,133599,16355,6711,6695,5450,840,196,3191,1699,0,0,41743,389754,131069,1037449,331108,10,0,10,0,0,0,10,0,0,7,3,0,0,0,0,0,0,7,3,389754,107184,496938,23885,0,0,520823,1627163,1549329,476000,1588246,476000,476000,0,792342,122937,1438713
983467,4759-4761,474 - 475,14,2008,0,1048823,402153,0,0,157240,64937,69638,2682,6627,1300,3976,459,2884,1318,15292,2359,51395,22046,362685,124298,1610232,646670,15,0,15,0,0,1,16,0,0,12,3,0,0,0,0,1,0,13,3,355591,67931,423522,49844.12,0,0,473366.12,566538,250569,561409,408553.5,561409,561409,0,1029042,676211,2205787
983368,4759-4761,474 - 475,11,1994,0,148500,23447,0,1500,1850,0,8600,0,1540,960,1776,976,980,2500,1450,0,0,1315,29812,11925,495000,125053,3,0,3,0,0,0,3,0,0,2,1,0,0,0,0,0,0,2,1,29812,6558,36370,4698.92,0,0,41068.92,1437843,1430623,346500,1434233,346500,346500,0,386832,2750,434812
983303,4759-4761,476 - 477,4,1997,0,1739316,991685.5,0,7410,99939,0,668123,2980,11837,6741,6129,2007,15343,37105,40374,16198,0,77499.5,467077,227243,3224593,747630.5,32,0,30,2,0,1,33,0,0,23,7,2,0,0,0,1,0,26,7,453815,121263,573609,91985.04,0,7106,672700.04,697177,690927,1485277,694052,1485277,1485277,0,2603117,34248,3385379
983270,4759-4761,474 - 475,14,2011,0,1733274,902719,0,0,16470,0,677079,6582,436,92363,9235,715,15015,3256,10493,0,0,71075,386806,176644,3916960,830555,25,1,25,0,0,1,27,0,1,25,0,0,0,0,0,1,0,26,1,381837,83873,465710,85359.96,0,0,551069.96,1419966,2155068,2183686,1787517,2183686,2183686,0,3170515,120670,3900473
983167,4759-4761,474 - 475,11,1996,0,427627,244199,307,18644,33000,94968,46516,16438,104,13456,258,2162,15000,0,2846,0,0,500,3280,1590,1710505,183428,1,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1,3280,790,4070,732.8,0,0,4802.8,2384770,1108705,1282878,1746737.5,1282878,1282878,0,1550720,0,1556240
983039,4759-4761,474 - 475,14,1979,0,680157,208774.5,6518,0,67017,0,18486,18654,3517,6027,5700,17041,7000,0,3229,0,0,55585.5,164153,49317,2320431,471382.5,13,0,13,0,0,0,13,0,0,9,4,0,0,0,0,0,0,9,4,164153,37471,201624,7964.08,0,0,209588.08,3080000,3293715,1640274,3186857.5,1640274,1640274,0,2019539,83104,2328568
982993,4759-4761,476 - 477,13,1997,0,1686982,578399,0,5223,48793,6807,198921,19776,5119,16721,29207,5743,23600,83530,86081,383,0,48495,391979,242907,4642733,1108583,22,0,14,8,0,1,23,0,0,8,6,4,4,0,0,1,0,13,10,248658,114737,322020,106147.44,0,136697,564864.44,3349203,3611659,2955751,3480431,2955751,2955751,0,3623085,131792,4407824
982753,4759-4761,476 - 477,14,1999,0,626552,107534,0,0,2020,0,1983,539,1378,2370,3322,1364,88500,0,2001,0,0,4057,131548,58513,2114250,519018,11,0,11,0,0,0,11,0,0,4,7,0,0,0,0,0,0,4,7,131548,32840,164388,22685.4,0,0,187073.4,774285,681232,1487698,727758.5,1487698,1487698,0,1603031,0,1805119
982712,4759-4761,474 - 475,14,2002,0,438544,373656.5,666,0,34998,0,252528,5895,0,16981,2989,4153,500,30584,15083,0,0,9279.5,140181,72538,2188285,64887.5,10,3,10,0,0,0,13,0,3,6,4,0,0,0,0,0,0,6,7,140181,46623,186804,22500.12,0,0,209304.12,224353,166723,1749741,195538,1749741,1749741,0,2149273,8928,2378595
982619,4759-4761,474 - 475,14,2006,0,840543,206647.5,11,6179,69526,0,76275,1893,4062,4851,3604,1267,2484,3668,8769,0,0,24058.5,360784,145863,5881742,633895.5,10,3,10,0,0,0,13,3,0,0,10,0,0,0,0,0,0,3,10,360784,98249,459033,39937.52,0,0,498970.52,675117,646103,5041199,660610,5041199,5041199,0,5298961,13739,5830489
982456,4759-4761,474 - 475,14,2000,0,1380583,512239,0,0,53669,31227,234968,16701,1447,10018,22078,1719,12159,27135,8501,0,34119,58498,353424.7,219948.3,4235829,868344,18,1,18,0,0,0,19,1,0,7,11,0,0,0,0,0,0,8,11,353424.7,147662.3,501087,61568.16,0,0,562655.16,10835948,13691194,2855246,12263571,2855246,2855246,0,3479960,72702,4154005
982444,4759-4761,474 - 475,14,2003,0,303985,208901.5,0,0,9600,0,94351,0,10151,2538,5236,2856,78342,0,5420,0,0,407.5,136584,57095,14409651,95083.5,14,1,14,0,0,0,15,0,1,7,7,0,0,0,0,0,0,7,8,136584,32061,168645,22029.04,0,0,190674.04,2321500,2318136,14105666,2319818,14105666,14105666,0,14390146,15592,14615136
982442,4759-4761,474 - 475,4,1994,0,700827,202695,1721,10828,12055,0,57906,3913,33986,23723,10150,4294,4810,0,35438,0,0,3871,272182,102246,2490709,498132,19,1,19,0,0,1,21,0,1,11,8,0,0,0,0,0,1,11,10,269701,57449,327150,38933.64,0,0,366083.64,1536473,1523681,1789882,1530077,1789882,1789882,0,2028550,28169,2464181
982439,4759-4761,474 - 475,14,2001,0,2189598,905181,481,2891,72559,0,345972,83158,2366,20827,24063,4940,27696,3000,102710,0,0,214518,935559,416269,4910163,1284417,21,0,21,0,0,0,21,0,0,12,9,0,0,0,0,0,0,12,9,935559,214730,1150289,167364.44,0,0,1317653.44,2674183,2119844,2720565,2397013.5,2720565,2720565,0,4018270,610611,5994473
982435,4759-4761,474 - 475,4,2007,0,557865,151520.5,0,0,10695,0,67537,0,11241,9672,11128,3128,1400,0,29789,639,0,6291.5,237005,92009,980122,406344.5,16,0,16,0,0,1,17,0,0,11,5,0,0,0,0,0,1,11,6,227069,50934,278003,36091.56,0,0,314094.56,94350,17545,422257,55947.5,422257,422257,0,588646,0,932137
982429,4759-4761,474 - 475,2,2004,0,329794,87114.5,0,188,40332,0,12903,0,1699,3738,2296,4098,0,0,8242,0,0,13618.5,117439,58882,847163,242679.5,11,1,11,0,0,0,12,0,1,7,4,0,0,0,0,0,0,7,5,117439,33841,151280,22998.12,0,0,174278.12,187650,95300,517369,141475,517369,517369,0,640360,0,828236
982194,4759-4761,474 - 475,14,2012,0,1315453,64028.5,956,0,8925,3567,0,0,4925,11678,6925,11345,11670,0,1925,0,0,2112.5,381930,134396,3163617,1251424.5,30,0,30,0,0,1,31,0,0,15,15,0,0,0,0,0,1,15,16,371994,87753,459747,39500.76,0,0,499247.76,1475550,1735457,1848164,1605503.5,1848164,1848164,0,1947612,92748,2592770
982046,4759-4761,474 - 475,11,1978,0,411879,128971,0,9500,22083,0,0,21000,10177,52000,4700,1834,2000,0,3177,0,0,2500,131539,93711,1140346,282908,11,0,3,8,0,0,11,0,0,3,0,8,0,0,0,0,0,11, ,39240,40791,61585,49177.52,0,92299,203061.52,1260602,1589900,728467,1425251,728467,728467,0,879959,79000,1200509
981959,4759-4761,476 - 477,11,1984,0,827976,409291,0,2505,46302,257077,19075,7569,30,16276,6332,1776,5939,5772,15934,0,0,8806,201480,79615,3760980,418685,17,0,3,14,1,0,18,0,0,2,1,9,5,1,0,0,0,12,6,37853,47135,50000,28308.56,15898,163627,241935.56,487236,611798,2933004,549517,2933004,2933004,0,3363675,9007,3717175
981932,4759-4761,474 - 475,14,2011,0,117672,99016.5,13,254,0,0,82461,0,485,11250,2731,445,122,0,685,0,0,570.5,101385,45111,200886,18655.5,6,0,6,0,0,0,6,0,0,5,1,0,0,0,0,0,0,5,1,101385,26333,127718,16289.92,0,0,144007.92,656006,536344,83214,596175,83214,83214,0,183890,54911,392379
981706,4759-4761,476 - 477,14,1986,0,490095,38226,0,3407,3849,0,12000,0,0,8908,2626,1700,224,880,1900,0,0,2732,106333,54835,1501834,451869,10,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0, ,10,0,26000,0,25831.16,0,106333,132164.16,398000,420000,1011739,409000,1011739,1011739,0,1058097,0,1219265
