V1,CORRELA_16,CORRELA_9,IDOJ1,IDAIO,CIMREP,BRUTA,CONSUI,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ASEO,ENERGIA,COMUNICA,PUBLICO,FLETES,PUBLICI,ADECUA,REGALA,OUTSOURCING,OTROS,SUELDOS,PRESTAC,VENTA,AGREGA,PERREMUN,SOCIOS,PERSONOM,DIRECTO,AGENCIA,APRENDIZ,TOTPERSO,PROMUJ,PROHOM,PERMUJ,PERHOM,DIRMUJ,DIRHOM,AGEMUJ,AGEHOM,APRENMUJ,APRENHOM,TOTMUJ,TOTHOM,SUEPLAN,PREPLAN,REMPLAN,COTIZA,GASAGEN,REMTEMP,TOTREM,INVINI,INVFIN,ROTACION,INVPRO,CTO,CTOINS,VENTASNOP,GASTOS,GASTOSNOP,GASTOPNOP
986498,464,464-465,14,2012,0,975440,369344,0,0,21765,0,158578,9913,7974,12660,13351,2433,80343,0,17657,0,0,44670,319453,125434,2594253,606096,15,0,14,1,0,1,16,0,0,7,7,1,0,0,0,0,1,8,8,304585,67123,369555,51290.84,0,9900,430745.84,3967728,1156947,1618813,2562337.5,1618813,1618813,0,2056633,68547,2580611
986496,464,464-465,14,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986445,464,464-465,14,2009,0,19924546,7728919.5,0,0,636427,0,616385,32120,13560,107322,114863,16590,2441860,1457148,471560,1698526,0,122558.5,2914673,1321582,65205827,12195626.5,130,0,130,0,0,4,134,0,0,56,74,0,0,0,0,1,3,57,77,2875107,686725,3561832,541157.24,0,0,4102989.24,11068613,13255459,45281281,12162036,45281281,45281281,0,53636307,0,58017106
986443,464,464-465,4,2009,0,2246718,2195930,0,308,21064,9000,156067,15387,23142,24485,18648,2722,581582,353543,97434,0,0,68126,526998,207552,22972576,50788,43,0,43,0,28,2,73,0,0,25,18,0,0,16,12,1,1,42,31,507126,118214,625340,77866.96,824422,0,703206.96,3257939,4072349,20725858,3665144,20725858,20725858,0,22272669,296357,24180602
986386,464,464-465,5,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986385,464,464-465,14,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986346,464,464-465,4,2004,0,1476992,531802.5,0,0,28691,0,740,9200,5820,5926,9200,150,173895,0,5635,0,0,292545.5,285284,143729,14218181,945189.5,14,0,14,0,0,0,14,0,0,6,8,0,0,0,0,0,0,6,8,285284,62745,348029,75110.16,0,0,423139.16,1474077,1608336,12741189,1541206.5,12741189,12741189,0,13589340,59737,14518475
986332,464,464-465,4,2011,0,1781835,1119072,0,0,8476,22963,76984,19545,3104,14356,12423,2232,345327,152019,41858,0,0,87482,366253,142834,14436260,662763,22,0,22,0,13,1,36,0,0,10,12,0,0,7,6,1,0,18,18,356317,81338,437655,53676.72,332303,0,491331.72,2385287,2713337,12654425,2549312,12654425,12654425,0,13595494,193761,14641843
986248,464,464-465,11,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986208,464,464-465,14,1990,0,290245,143496,10,83,68885,0,12000,2207,319,2669,4606,328,42332,0,3871,0,0,6186,190561,67823.9,856969,146749,12,0,2,10,0,0,12,0,0,1,1,8,2,0,0,0,0,9,3,33848,14619,48467,5381.24,0,156713,210561.24,63528,50237,566724,56882.5,566724,566724,0,720188,18969,981055
986182,464,464-465,14,1993,0,6713158,2694235.5,0,34145,315471,1128,438007,13854,13554,36016,55004,5827,1645121,2158,27651,0,0,106299.5,1487987,624119,38940016,4018922.5,88,0,88,0,0,4,92,0,0,50,38,0,0,0,0,3,1,53,39,1465394,345392,1810786,242050.36,0,0,2052836.36,4788832,5333449,32226858,5061140.5,32226858,32226858,0,35411461,500934,38648901
986181,464,464-465,14,1993,0,1464898,676762,180,0,393548,0,109267,17410,1343,5648,18251,5948,737,0,54121,0,0,70309,714516,323741,2509899,788136,20,1,10,10,0,2,23,0,1,6,4,5,5,0,0,1,1,12,11,246148,176488,307919,130637.28,0,457132,895688.28,2582188,1953085,1045001,2267636.5,1045001,1045001,0,1844744,1354971,4261612
986164,464,464-465,14,1994,0,3240781,1846135.5,73,0,319699,0,304749,33257,15479,107574,15329,10342,149459,24990,282699,0,0,146609.5,441413,206200,7849379,1394645.5,22,0,22,0,21,1,44,0,0,13,9,0,0,11,10,1,0,25,19,436428,114734,551162,80860.16,435876,0,632022.16,1260453,1437122,4608598,1348787.5,4608598,4608598,0,6194240,223599,7561787
986154,464,464-465,5,2002,0,4046642,1775350,0,0,718576,4928,182574,0,869,600,16652,900,84068,571284,8365,0,0,186534,854896,318228,8339063,2271292,46,5,45,1,0,2,53,2,3,21,24,0,1,0,0,2,0,25,28,821381,177349,994749,121813.8,0,17877,1134439.8,1712358,1413298,4292421,1562828,4292421,4292421,0,6352259,705596,8360359
986111,464,464-465,5,1997,0,3871588,1526916.5,105,1706,248928,0,255145,8327,10679,12371,31442,8663,265414,177640,41004,0,0,307339.5,660537,298877,7352830,2344671.5,54,0,54,0,7,1,62,0,0,31,23,0,0,7,0,1,0,39,23,654754,146683,801437,128186.8,158153,0,929623.8,3454909,3623789,3481242,3539349,3481242,3481242,0,5213067,731563,7121262
986085,464,464-465,14,2000,0,454584,101212,363,14170,11925,0,24000,2135,1534,7323,5066,1559,3986,11011,6172,0,0,11968,149448,60347,881859,353372,14,0,14,0,0,1,15,0,0,10,4,0,0,0,0,1,0,11,4,140339,35210,175549,21789.88,0,0,197338.88,556260,567597,427275,561928.5,427275,427275,0,550656,29589,810426
986078,464,464-465,14,2000,0,5527019,1051099.5,0,42080,217295,0,183999,6417,111832,24722,42300,1553,99709,162300,47827,0,0,111065.5,1379134,752057,11176244,4475919.5,27,0,27,0,0,1,28,0,0,11,16,0,0,0,0,0,1,11,17,1373144,317879,1691023,380348,0,0,2071371,45570,41289,5649225,43429.5,5649225,5649225,0,6978314,113115,9236767
986076,464,464-465,14,2000,0,1613230,280816.5,0,839,119183,0,83528,19613,0,1316,13943,2953,9153,0,5180,0,0,25108.5,263594,108031,7310055,1332413.5,17,1,17,0,0,0,18,0,1,5,12,0,0,0,0,0,0,5,13,263594,60929,324523,41671.12,0,0,366194.12,270509,568982,5696825,419745.5,5696825,5696825,0,6032207,98898,6518465
986034,464,464-465,5,2002,0,54026633,14933074.5,1856,0,2898894,0,172492,324632,46518,52437,238782,2288,1424399,8002819,145134,0,0,1622823.5,10973268.3,5749034.7,171922587,39093558.5,136,0,136,0,0,13,149,0,0,70,66,0,0,0,0,8,5,78,71,10868787.3,3187738.7,14056526,2171894.4,0,0,16228420.4,23259896,21953162,117895954,22606529,117895954,117895954,0,137057536,14807652,169413045
986025,464,464-465,5,2002,0,10370614,3131754,0,26284,281578,0,91143,91354,4701,25778,46612,2701,562784,1369654,83634,0,0,545531,1468456,641877,18030898,7238860,45,0,45,0,0,2,47,0,0,22,23,0,0,0,0,1,1,23,24,1453141,377045,1830186,232425.72,0,0,2062611.72,3419291,3210885,7660284,3315088,7660284,7660284,0,11600954,3072778,16879380
986024,464,464-465,14,2002,0,11300532,2877850.5,0,0,491130,0,1024444,29187,16785,34004,15803,1266,1057576,27732,162160,0,0,17763.5,1396410.7,760024.3,51167004,8422681.5,18,0,18,0,0,0,18,0,0,7,11,0,0,0,0,0,0,7,11,1396410.7,469147.3,1865558,305762.84,0,0,2171320.84,11634659,10872376,39866472,11253517.5,39866472,39866472,0,43064387,5885732,51210776
986011,464,464-465,4,2003,89500,4087624,1700403.5,417,910,60297,0,878485,31358,12556,25761,41710,7531,43187,61900,30499,0,0,121273.5,700248,488021,15124512,2387220.5,45,0,45,0,17,2,64,0,0,19,26,0,0,8,9,0,2,27,37,689000,251030,940030,206867.48,384519,0,1146897.48,2846976,2478661,10947388.03,2662818.5,10947388,11036888,0,12640734,536323,14764461
985995,464,464-465,14,2003,0,2415118,785278,0,104,126342,0,90647,16531,3991,4341,53423,2619,353268,78670,9514,0,0,45828,1048862,468902,15477845,1629840,24,0,24,0,0,2,26,0,0,11,13,0,0,0,0,0,2,11,15,1027790,286278,1314068,144323.36,0,0,1458391.36,6333192,7459979,13062727,6896585.5,13062727,13062727,0,14162171,676849,16623673
985980,464,464-465,9,2004,0,969831,209978,0,0,6000,0,9443,14736,5087,7364,7828,2742,76903,0,35293,0,0,44582,146056,61961,3267117,759853,12,0,12,0,0,0,12,0,0,8,4,0,0,0,0,0,0,8,4,146056,36501,182557,22068.64,0,0,204625.64,577408,589646,2297286,583527,2297286,2297286,0,2621942,153992,2999930
985975,464,464-465,5,2004,0,665682,240002,402,0,26976,0,55364,20105,5489,9741,22363,7123,15680,267,7549,0,0,68943,425978,166029,1214931,425680,26,0,26,0,0,2,28,0,0,15,11,0,0,0,0,1,1,16,12,406374,91642,498016,66219.4,0,0,564235.4,10646550,10645703,549249,10646126.5,549249,549249,0,943826,976776,2564936
985972,464,464-465,14,2004,0,14237270,6244079,0,0,453810,24681,726567,25155,3803,9881,17709,5343,224129,2202439,4271,985060,0,541075,2496621.3,1165044.7,19604655,7993191,87,0,87,0,36,3,126,0,0,65,22,0,0,32,4,3,0,100,26,2475668.3,637629.7,3113298,450677.64,1020156,0,3563975.64,1027625,1475525,5367385,1251575,5367385,5367385,0,11521119,440799,16989436
985962,464,464-465,14,2004,0,2572999,1079369.5,0,29842,10718,279759,152075,22211,0,29077,18622,7238,236252,4855,22428,0,0,70914.5,177383,75705,10448011,1493629.5,13,0,7,6,12,0,25,0,0,5,2,2,4,7,5,0,0,14,11,112126,45265,140643,26303.28,195378,65257,232203.28,4997017,5292925,7875012,5144971,7875012,7875012,0,8965042,720860,10152233
985950,464,464-465,14,2004,0,6621805,2247338,0,0,63144,192354,87865,16014,7794,9755,63827,1853,1620514,0,33365,0,52422,98431,1621760,668381,36581412,4374467,122,0,14,108,0,6,128,0,0,11,3,83,25,0,0,4,2,98,30,193917,382074,240845,249112.92,0,1386435,1876392.92,1880638,1700302,29959607,1790470,29959607,29959607,0,32502690,254127,35291970
985947,464,464-465,14,2004,0,19286247,9918176.5,0,182688,578050,134503,341608,39389,1723,40221,218172,5651,2592537,2662159,1054162,408779,0,796296.5,2507130.8,1214159.2,31685158,9368070.5,61,0,61,0,48,3,112,0,0,37,24,0,0,15,33,0,3,52,60,2476269.8,689881.2,3166151,447117.84,862238,0,3613268.84,2762931,2471006,12398911,2616968.5,12398911,12398911,0,22707068,1343928,29320485
985943,464,464-465,4,2005,0,10068422,4619219.5,53,0,88807,295314,1917538,29844,44068,35904,179844,9434,299400,338982,199539,0,0,343860.5,1650683,725358,17885957,5449202.5,103,0,0,103,50,2,155,0,0,0,0,63,40,25,25,1,1,89,66,0,409005,0,273490.6,836632,1629263,1902753.6,4523663,3743976,7817535,4133819.5,7817535,7817535,0,12134253,946141,16529794
985903,464,464-465,12,1983,0,81218,376465,0,213,187621,0,46763,24798,3303,39283,18928,8057,7266,0,7622,0,0,16111,232843,105984,3115406,-295247,15,0,15,0,1,1,17,0,0,7,8,0,0,1,0,0,1,8,9,225500,58738,284238,40981.84,16500,0,325219.84,1354635,1017960,3034188,1186297.5,3034188,3034188,0,3512215,675793,4621001
985864,464,464-465,4,2005,0,1170799,350541,0,0,56660,0,145379,11382,17803,7354,11194,1301,3322,12960,15958,0,0,67228,316042,140507,4267859,820258,15,1,15,0,0,0,16,0,1,8,7,0,0,0,0,0,0,8,8,316042,63744,379786,70236.76,0,0,450022.76,776702,828590,3097060,802646,3097060,3097060,0,3634408,416569,4603915
985854,464,464-465,14,2006,0,1461892,1296462.5,0,0,42430,0,180035,4878,3523,1362,9901,1912,257434,0,0,0,0,45651.5,58518,22520,9498674,165429.5,1,0,1,0,39,0,40,0,0,0,1,0,0,29,10,0,0,29,11,58518,12845,71363,8363.48,749336,0,79726.48,235000,519609,8036782,377304.5,8036782,8036782,0,8669567,0,9501791
985842,464,464-465,14,2005,0,2100291,331372.5,69,29140,35272,0,59022,20828,1505,12146,9336,710,70636,42610,7984,0,0,42114.5,632106,240499,3528773,1768918.5,22,0,22,0,0,1,23,0,0,10,12,0,0,0,0,0,1,10,13,627138,139195,766333,87403.12,0,0,853736.12,878258,698446,1428482,788352,1428482,1428482,0,1878548,167003,2950654
985818,464,464-465,14,2006,0,7979368,1623765,120,25396,52083,0,474375,37905,57501,13968,93067,2774,475546,13726,15497,0,0,145875,1726369,738149,25465758,6355603,35,0,35,0,11,3,49,0,0,15,20,0,0,3,8,3,0,21,28,1705073,422873,2127946,270636.72,215932,0,2398582.72,5317846,5836082,17486390,5576964,17486390,17486390,0,19324539,3292121,25413794
985816,464,464-465,5,2006,0,2151903,643014,0,4254,414141,0,48250,3516,2587,2200,2610,692,163054,0,0,0,0,1710,493315,304029,6060903,1508889,13,6,13,0,0,1,20,2,4,4,9,0,0,0,0,1,0,7,13,492000,206246,698246,78051.96,0,0,776297.96,3860885,5306631,3909000,4583758,3909000,3909000,0,4623988,0,5428562
985812,464,464-465,5,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985799,464,464-465,13,2006,0,611795,447606.5,102,0,0,0,14123,13505,0,7204,54,784,587,400979,0,0,0,10268.5,135376,73488,1691940,164188.5,6,0,6,0,0,0,6,0,0,5,1,0,0,0,0,0,0,5,1,135376,31468,166844,35032.88,0,0,201876.88,305,610,1080145,457.5,1080145,1080145,0,1687177,50684,1952753
985756,464,464-465,7,2008,0,3431146,901526.5,445,0,262576,0,77152,13923,3699,2744,31110,1847,38742,19153,6699,0,0,443436.5,703365,304298,4807243,2529619.5,24,0,24,0,0,2,26,0,0,21,3,0,0,0,0,2,0,23,3,692686,159873,852559,126828.68,0,0,979387.68,180844,610572,1376097,395708,1376097,1376097,0,2748917,452375,4404286
985731,464,464-465,14,2008,0,1575710,412292,0,7761,40778,3622,154968,14090,8393,5257,4908,1514,89183,26077,11666,0,0,44075,349103,143755,3531638,1163418,12,0,12,0,0,0,12,0,0,4,8,0,0,0,0,0,0,4,8,349103,82709,431812,51109.36,0,0,482921.36,1627172,1238614,1955928,1432893,1955928,1955928,0,2460879,0,3008023
985729,464,464-465,14,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985704,464,464-465,14,2009,0,1225118,366018.5,34,14075,64344,1479,104845,14723,8234,8432,18711,2401,42013,1359,21926,0,0,63442.5,395923,178459,4297389,859099.5,24,0,24,0,0,1,25,0,0,11,13,0,0,0,0,1,0,12,13,389923,101409,491332,67886.16,0,0,559218.16,895408,1221563,3072271,1058485.5,3072271,3072271,0,3570704,43832,4321010
985700,464,464-465,4,2009,0,1076219,552905,1502,0,46066,0,3531,18632,4745,4094,40652,3359,306098,17282,46203,0,0,60741,634826,246298,11164620,523314,35,0,35,0,0,1,36,0,0,20,15,0,0,0,0,1,0,21,15,630295,135196,765491,98299.84,0,0,863790.84,706416,565480,10088401,635948,10088401,10088401,0,10754213,74203,11715300
985697,464,464-465,14,2009,111114,10558231,4958483,4,12165,67205,0,1535739,16951,43443,50704,39613,3453,203483,622958,199795,0,0,131649,910572,491919,21814790,5599748,19,0,18,1,68,5,92,0,0,12,6,0,1,59,9,4,1,75,17,853526,285842,1132793,175487,2031321,30022,1338302,4972620,4983107,11145445.02,4977863.5,11145445,11256559,0,14570915,1639473,19649634
985695,464,464-465,14,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985686,464,464-465,4,2009,0,40068,17515,0,0,5200,0,6000,0,1000,600,800,400,3200,0,0,0,0,315,14802,5886,97584,22553,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0, ,1,14802,3167,17969,2422.2,0,0,20391.2,501782,543966,57516,522874,57516,57516,0,76423,14007,112671
985679,464,464-465,14,2009,0,7142829,2467338,295,11440,78493,0,244199,54443,28465,30502,25732,11233,632005,6474,96104,0,496523,119209,587868,233467,27963127,4675491,35,1,35,0,31,1,68,0,1,27,8,0,0,23,8,1,0,51,17,579995,131972,711967,89498.12,632221,0,801465.12,3066185,2097387,20820298,2581786,20820298,20820298,0,22924966,335934,24788869
985664,464,464-465,14,2009,0,63879,14168,0,0,0,0,12000,0,0,360,1088,720,0,0,0,0,0,0,101763,35943,159696,49711,5,0,5,0,0,0,5,0,0,3,2,0,0,0,0,0,0,3,2,101763,21786,123549,12213.8,0,0,135762.8,3583371,3567466,95817,3575418.5,95817,95817,0,112445,10609,261810
985660,464,464-465,14,2009,0,11053106,2899194,0,65027,400190,0,428401,18820,0,2929,85251,1200,166370,582660,13105,0,225209,385051,3579488.1,1789989.9,13855370,8153912,43,0,43,0,19,2,64,0,0,31,12,0,0,19,0,0,2,50,14,3569054.1,948371.9,4517426,743726.88,524981,0,5261152.88,1447433,1619405,2802264,1533419,2802264,2802264,0,5628683,719419,12691354
985632,464,464-465,5,2009,0,2117168,813940.5,100,0,54360,0,11769,344,0,1500,5000,1000,2000,708925,0,0,0,28942.5,448170.8,243710.2,11406183,1303227.5,10,0,10,0,0,0,10,0,0,9,1,0,0,0,0,0,0,9,1,448170.8,138202.2,586373,89556.96,0,0,675929.96,1677288,2261514,9289015,1969401,9289015,9289015,0,10279245,279572,11255598
985503,464,464-465,14,2011,5977417,25181231,9190499.5,0,0,796552,0,169272,26651,1766,9079,87732,1965,365764,7226850,12609,0,149106,343153.5,2981596.8,1661399.2,89622166,15990731.5,35,0,35,0,0,2,37,0,0,19,16,0,0,0,0,1,1,20,17,2965881.8,882400.2,3848282,718769.36,0,0,4567051.36,1815408,2924354,58463520.52,2369881,58463518,64440935,0,75029273,19429284,99371286
985490,464,464-465,14,2012,0,202072,194588.5,224,1519,8678,72512,39749,0,10737,4818,7967,885,10877,14185,4653,0,9320,8464.5,70114,26730,290455,7483.5,3,2,3,0,0,0,5,1,1,2,1,0,0,0,0,0,0,3,2,70114,15659,85773,9570.2,0,0,95343.2,254982,348524,88383,301753,88383,88383,0,294655,18674,414403
985474,464,464-465,14,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985472,464,464-465,14,2012,0,108463065,33983331,0,0,4932431,0,2555480,271433,71930,85088,621416,7166,1015958,4199539,367650,0,1968687,17886553,22168150.2,14961225.8,218424155,74479734,159,0,159,0,0,5,164,0,0,110,49,0,0,0,0,3,2,113,51,22116140.2,8128867.8,30245008,5571585.76,0,0,35816593.76,21056573,25363241,109961090,23209907,109961090,109961090,0,163164368,30790109,243523666
985470,464,464-465,14,2013,0,8147408,5898852,0,0,2020635,0,1198550,17681,32818,18936,95589,2513,517181,91191,23360,0,585907,456924,3092458,1897331,14927547,2248556,35,0,35,0,15,2,52,0,0,25,10,0,0,10,5,0,2,35,17,3076517,1097338,4173855,677310.48,837567,0,4851165.48,4616966,3634689,6780139,4125827.5,6780139,6780139,0,12404972,1368983,20567179
985450,464,464-465,14,2013,0,6968576,3133331.5,0,0,739926,0,362762,27967,10333,10763,66781,813,318781,9443,3631,438605,0,1010332.5,1250435,636703,30547273,3835244.5,25,0,25,0,6,1,32,0,0,13,12,0,0,5,1,1,0,19,13,1249579,339079,1588658,252451.04,133194,0,1841109.04,4220782,4107986,23578697,4164384,23578697,23578697,0,27977809,519316,31034576
985440,464,464-465,14,2013,0,1606893,682613.5,250,8731,52276,0,161219,0,7075,9257,45516,4896,187935,229,34346,0,0,97199.5,701632,325935,5511932,924279.5,31,0,31,0,4,1,36,0,0,13,18,0,0,1,3,0,1,14,22,691213,172174,863387,127584.92,73684,0,990971.92,4710124,3388644,3905039,4049384,3905039,3905039,0,4691470,189686,6132274
985413,464,464-465,14,1975,0,973309,349355,0,4314,39679,0,107583,12901,11390,21532,5257,2296,45712,1678,68272,0,0,28741,253875,105364,8002205,623954,22,0,0,22,0,2,24,0,0,0,0,8,14,0,0,1,1,9,15,0,59855,0,39982.92,0,242005,281987.92,772150,750732,7028896,761441,7028896,7028896,0,7468063,41629,7898504
