V1,CORRELA_16,CORRELA_9,IDOJ1,IDAIO,CIMREP,BRUTA,CONSUI,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ASEO,ENERGIA,COMUNICA,PUBLICO,FLETES,PUBLICI,ADECUA,REGALA,OUTSOURCING,OTROS,SUELDOS,PRESTAC,VENTA,AGREGA,PERREMUN,SOCIOS,PERSONOM,DIRECTO,AGENCIA,APRENDIZ,TOTPERSO,PROMUJ,PROHOM,PERMUJ,PERHOM,DIRMUJ,DIRHOM,AGEMUJ,AGEHOM,APRENMUJ,APRENHOM,TOTMUJ,TOTHOM,SUEPLAN,PREPLAN,REMPLAN,COTIZA,GASAGEN,REMTEMP,TOTREM,INVINI,INVFIN,ROTACION,INVPRO,CTO,CTOINS,VENTASNOP,GASTOS,GASTOSNOP,GASTOPNOP
985955,473,473,14,2004,0,1617218,361376.5,0,0,24672,0,156642,49958,15426,9881,12325,8881,15425,25660,10230,0,0,32276.5,326279,117474,8277132,1255841.5,21,0,21,0,0,0,21,0,0,11,10,0,0,0,0,0,0,11,10,326279,69506,395785,42895.52,0,0,438680.52,337651,311361,6659914,324506,6659914,6659914,0,7053567,266398,7763718
985940,473,473,4,2005,0,1648447,794001,824,0,1826,0,191133,14067,6121,15864,15233,6660,8497,0,21282,0,20916,2315,0,0,7212209,854446,0,0,0,0,20,0,20,0,0,0,0,0,0,5,15,0,0,5,15,0,0,0,0,489263,0,0,839938,943035,5563762,891486.5,5563762,5563762,0,5905278,403415,6797956
985936,473,473,5,2001,1131413,1330853,294435.5,319,0,86639,0,45777,5404,5008,39061,18784,3462,1086,0,35372,0,0,53523.5,858340,344593,13705608,1036417.5,39,0,14,25,0,2,41,0,0,3,11,1,24,0,0,0,2,4,37,431547,204004,543097,121098.2,0,407157,1071352.2,1041354,1236187,11243342.99,1138770.5,11243342,12374755,0,12812457,248577,14296222
985933,473,473,14,2004,0,2856628,478306,0,0,3041,0,0,9551,6669,50527,6247,10894,179962,4082,36785,0,0,170548,319586,144220,26329536,2378322,18,0,18,0,0,0,18,0,0,5,13,0,0,0,0,0,0,5,13,319586,86741,406327,50698.52,0,0,457025.52,570671,505374,23472908,538022.5,23472908,23472908,0,24184239,67574,24746797
985906,473,473,14,1979,0,2052969,323210.5,0,0,46263,0,24050,9309,54048,30400,25,9283,47344,1880,82383,0,0,18225.5,311364,128918,23401105,1729758.5,18,0,18,0,0,2,20,0,0,6,12,0,0,0,0,0,2,6,14,301634,70363,371997,51896.04,0,0,423893.04,378895,397451,21348136,388173,21348136,21348136,0,22017426,129986,22617046
985863,473,473,14,2005,0,706048,260476,0,0,89780,0,255,29531,30411,20741,8073,6925,24395,2213,30535,0,0,17617,420694,153031,11855842,445572,32,0,32,0,0,1,33,0,0,10,22,0,0,0,0,1,0,11,22,415312,83868,499180,60994.28,0,0,560174.28,106626,257713,11149794,182169.5,11149794,11149794,0,11563570,21973,12200610
985843,473,473,14,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985787,473,473,4,2007,0,3139431,1015932.5,1819,0,126103,33848,67019,27455,36164,30329,28562,1560,373100,30178,192972,0,0,66823.5,702297,266136,61391706,2123498.5,27,0,27,0,0,1,28,0,0,18,9,0,0,0,0,1,0,19,9,695589,151674,847263,99420.96,0,0,946683.96,362790,632414,58252275,497602,58252275,58252275,0,59636748,877462,61574701
985658,473,473,14,2009,0,3483505,963589,1907,0,105702,0,0,21226,7425,121568,16195,14715,284023,10386,352953,0,0,27489,789723,366177,57601669,2519916,38,0,38,0,0,2,40,0,0,20,18,0,0,0,0,1,1,21,19,774321,176015,950336,168964.88,0,0,1119300.88,478895,559844,54118164,519369.5,54118164,54118164,0,55184932,121659,56523079
985629,473,473,14,2009,0,2244643,671811.5,0,0,25446,0,0,26802,23388,319957,10357,54390,57740,0,110749,0,24277,18705.5,532984,233315,31010612,1572831.5,35,0,35,0,0,1,36,0,0,8,27,0,0,0,0,1,0,9,27,524770,114572,639342,107800.04,0,0,747142.04,410,493518,28765969,246964,28765969,28765969,0,29726500,226078,30718877
985591,473,473,14,2012,0,2389072,1248250,0,0,454978,0,23212,11246,48097,40220,9143,10775,473746,0,148335,0,0,28498,502308,212522,41991501,1140822,29,0,0,29,0,1,30,0,0,0,0,9,20,0,0,1,0,10,20,0,123014,0,78809.2,0,496180,574989.2,501867,409936,39602429,455901.5,39602429,39602429,0,40919414,55294,41742293
985580,473,473,14,2011,0,320867,210429.5,0,332,7145,0,31592,16026,9361,4867,29103,3856,285,2056,55891,0,10942,38973.5,170494,150995,1536087,110437.5,9,0,9,0,0,1,10,0,0,2,7,0,0,0,0,1,0,3,7,164035,86234,250269,56792.2,0,0,307061.2,1489135,309555,1215220,899345,1215220,1215220,0,1519214,276602,2124269
985570,473,473,4,2011,0,3446588,432071.5,92,0,105527,0,24734,32465,10090,89185,12037,33559,10583,3290,78091,0,933,31485.5,463653,201228,34564369,3014516.5,24,0,24,0,0,1,25,0,0,3,21,0,0,0,0,1,0,4,21,456283,112749,569032,77790.84,0,0,646822.84,303391,393504,31117781,348447.5,31117781,31117781,0,31746674,2152734,34612586
985416,473,473,4,1988,0,508877,153925,0,0,50713,0,0,324,752,17142,5056,161,69019,0,5212,0,0,5546,216151,92857,5762359,354952,19,0,19,0,0,1,20,0,0,7,12,0,0,0,0,0,1,7,13,209854,49151,259005,38951.6,0,0,297956.6,147013,219266,5253482,183139.5,5253482,5253482,0,5415939,177385,5930826
985395,473,473,4,2000,0,1692100,396956,0,1337,78159,0,78310,3899,11774,27728,23862,9011,65706,1652,18718,0,0,76800,537582,222162,8144689,1295144,31,0,25,6,0,2,33,0,0,25,0,3,3,0,0,2,0,30,3,437634,120485,540639,90080.52,0,80075,710794.52,1371058,1293822,6452589,1332440,6452589,6452589,0,7019317,317211,8146947
985394,473,473,14,2001,0,1031162,263870.5,0,0,49603,0,0,7188,0,51031,9077,25434,47133,6110,45620,0,0,22674.5,234408,104252,10670712,767291.5,18,1,0,18,0,0,19,0,1,0,0,6,12,0,0,0,0,6,13,0,57810,0,41099.6,0,234408,275507.6,300944,330213,9639550,315578.5,9639550,9639550,0,9999919,11785,10414087
985388,473,473,9,1998,0,1186810,516198.5,180,0,103720,0,735,9473,2081,46331,50939,13861,61884,5946,149954,0,0,71094.5,319343,131859,14797774,670611.5,25,0,0,25,0,1,26,0,0,0,0,9,16,0,0,1,0,10,16,0,72508,0,83683.56,0,313642,397325.56,430019,429140,13610964,429579.5,13610964,13610964,0,14241926,188129,14964314
985386,473,473,13,1976,0,1404133,570847,0,0,232078,0,0,0,684,12238,1774,7266,238382,13344,17302,0,0,47779,167314,81321,14456483,833286,12,0,11,1,0,0,12,0,0,3,8,1,0,0,0,0,0,4,8,147642,45795,188948,31760.56,0,19672,240380.56,184000,131683,13052350,157841.5,13052350,13052350,0,13685114,145152,14103298
985380,473,473,3,2010,0,1366492,1294304.5,515,0,64500,1830,607448,15445,30614,34891,7482,3547,410469,42339,53216,0,0,22008.5,352130,150054,18048677,72187.5,26,0,9,17,0,1,27,0,0,4,5,5,12,0,0,1,0,10,17,155215,80283,187350,64678.52,0,186977,439005.52,2199,88335,16682185,45267,16682185,16682185,0,18019768,15163,18594499
985348,473,473,5,2005,0,2448173,1148260,0,0,48625,0,64687,37682,127780,243126,8298,12440,510334,0,47637,0,0,47651,330212,138841,20065352,1299913,19,1,19,0,0,1,21,0,1,12,7,0,0,0,0,1,0,13,8,326372,76201,402573,55273.76,0,0,457846.76,444230,496398,17617179,470314,17617179,17617179,0,18987207,78515,19609298
985330,473,473,11,2007,0,605633,286967.5,68,0,9405,0,528,34216,619,34141,4192,1415,1565,1362,69986,0,0,129470.5,168990,78931,8347151,318665.5,9,1,8,1,0,0,10,1,0,6,2,0,1,0,0,0,0,7,3,152740,33798,183288,59069.72,0,16250,258607.72,205465,174574,7741518,190019.5,7741518,7741518,0,8174214,107333,8608465
985323,473,473,11,2004,0,2809230,618887.5,0,0,28503,0,2025,0,5081,49924,9977,2897,304045,147,67583,0,0,148705.5,197463,90048,16789584,2190342.5,19,1,0,19,0,0,20,1,0,0,0,19,0,0,0,0,0,20,0,0,43112,0,42549.52,0,197463,240012.52,1573422,1556141,13980354,1564781.5,13980354,13980354,0,15231287,227580,15770390
985316,473,473,4,2003,0,408800,111755,0,0,30891,0,0,5608,4224,18121,2503,3096,1138,0,26708,0,0,19466,106576,42440,6434361,297045,6,0,2,4,0,0,6,0,0,2,0,0,4,0,0,0,0,2,4,41687,23344,50860,16674,0,64889,132423,105185,157713,6025561,131449,6025561,6025561,0,6174179,18844,6349589
985312,473,473,14,1998,0,692596,213617.5,0,0,21218,0,0,12794,4560,116280,30827,3035,130,0,6248,0,0,18525.5,203552,80748,1239759,478978.5,9,0,9,0,0,0,9,0,0,4,5,0,0,0,0,0,0,4,5,203552,47909,251461,28193.24,0,0,279654.24,0,0, ,0,547163,547163,0,807772,23326,1201729
985305,473,473,12,1996,0,649899,324249.5,0,3800,112106,0,38367,44391,7293,50567,5920,5588,4069,3747,20086,0,0,28315.5,523219,218563,4328758,325649.5,40,0,37,3,0,2,42,0,0,9,28,1,2,0,0,2,0,12,30,455600,129872,572394,78046.52,0,46706,697146.52,736959,750313,3678859,743636,3678859,3678859,0,4085123,12088,4882421
985265,473,473,11,2004,0,8393860,2436627,0,0,52616,0,106042,112240,445012,215257,86753,12231,1032404,0,234977,0,0,139095,1097769,313307,75262165,5957233,43,1,43,0,0,0,44,0,1,0,43,0,0,0,0,0,0, ,44,1097769,169629,1267398,126528.56,0,0,1393926.56,973230,1312715,66868305,1142972.5,66868305,66868305,0,69658768,454506,71581546
985253,473,473,11,2006,0,706993,598999,0,0,38500,0,0,41200,24600,143215,17350,18400,96800,160214,45800,0,0,12920,246858,91640,6388299,107994,24,1,24,0,0,0,25,0,1,18,6,0,0,0,0,0,0,18,7,246858,52738,299596,34189.04,0,0,333785.04,127288,44281,5681306,85784.5,5681306,5681306,0,6293225,0,6659668
985244,473,473,14,1990,0,2490465,2269209,0,0,48,0,1322,54158,86471,324217,62552,7306,568765,0,863870,0,0,300500,300224,114052,23958452,221256,19,0,0,19,0,0,19,0,0,0,0,2,17,0,0,0,0,2,17,0,90067,0,17986.28,0,300224,318210.28,158030,253149,21467987,205589.5,21467987,21467987,0,24239544,460405,25223603
985237,473,473,5,1997,0,1118750,509971.5,912,0,80218,0,1656,17690,170831,63550,13701,16352,375,4064,21941,0,0,118681.5,385034,162001,16194828,608778.5,28,0,11,17,0,1,29,0,0,1,10,8,9,0,0,0,1,9,20,165274,91500,204619,62118.92,0,209824,476561.92,687855,939925,15076078,813890,15076078,15076078,0,15974565,276760,16843139
985213,473,473,14,1995,62300,2697926,674521.5,0,0,25702,0,178,28239,54300,20665,13228,1301,5004,3076,437023,0,0,85805.5,498648,200370,21905731,2023404.5,23,0,0,23,0,1,24,0,0,0,0,5,18,0,0,0,1,5,19,0,112403,0,77020.12,0,488712,565732.12,334868,431133,19145505.16,383000.5,19145505,19207805,0,20062469,229962,21041630
985207,473,473,4,1961,0,1631650,477201.5,0,0,50400,0,0,36937,61484,56690,5440,7259,95371,24302,58748,0,0,80570.5,225761,103452,11326982,1154448.5,17,0,0,17,0,0,17,0,0,0,0,10,7,0,0,0,0,10,7,0,54103,0,43716.52,0,225761,269477.52,273030,373590,9695332,323310,9695332,9695332,0,10275222,66246,10734300
985205,473,473,4,1967,0,1325530,99917.5,0,0,6840,0,0,6200,2580,15300,2800,2520,3100,2900,6500,0,0,51177.5,207722,97973,13406815,1225612.5,15,0,15,0,0,3,18,0,0,10,5,0,0,0,0,3,0,13,5,177910,49794,227704,41041.24,0,0,268745.24,692471,603609,12081285,648040,12081285,12081285,0,12259093,453062,13043766
985204,473,473,12,1967,0,1134550,297987.5,0,0,23310,0,0,1472,94590,26314,409,2311,0,842,142583,0,0,6156.5,142752,56387,11329283,836562.5,10,0,0,10,0,0,10,0,0,0,0,3,7,0,0,0,0,3,7,0,31117,0,22089.2,0,142752,164841.2,243054,230581,10194733,236817.5,10194733,10194733,0,10531588,0,10762055
985202,473,473,13,1967,0,965312,285648,0,0,9670,0,62041,13649,0,26769,6320,5608,13236,14687,72008,0,0,61660,222100,102753,16829500,679664,19,0,1,18,0,0,19,0,0,0,1,6,12,0,0,0,0,6,13,9888,59112,12046,38217.4,0,212212,262475.4,322676,393696,15864188,358186,15864188,15864188,0,16226056,0,16587164
985200,473,473,5,2002,0,827198,767675,0,0,80707,0,0,33519,62867,175362,22634,25603,199205,0,60647,0,0,107131,620420,262649,7533594,59523,33,0,7,26,0,2,35,0,0,4,3,12,14,0,0,2,0,18,17,280565,135430,343343,108607.96,0,326081,778031.96,282661,197263,6706396,239962,6706396,6706396,0,7630476,42126,8627466
985181,473,473,5,2008,0,1550116,522980,0,0,31208,0,9564,16359,9497,35824,8836,7189,43349,302380,24030,0,0,34744,349625,162002,12489165,1027136,20,0,20,0,0,1,21,0,0,10,10,0,0,0,0,1,0,11,10,339065,83934,422999,66787.92,0,0,489786.92,116212,73269,10939049,94740.5,10939049,10939049,0,11552294,172420,12283147
985174,473,473,14,2010,0,974932,326624.5,0,0,78085,59,407,13443,5702,46665,11583,2478,64491,5273,62735,0,0,35703.5,259841,96013,10214021,648307.5,19,0,7,12,0,1,20,0,0,7,0,11,1,0,0,1,0,19,1,98590,52840,118991,39132.8,0,152639,310762.8,156242,174994,9239089,165618,9239089,9239089,0,9636789,80310,10102345
985036,473,473,11,1998,0,5413786,1590595.5,5680,0,127866,0,0,102834,7044,207778,36133,5426,30584,52086,969918,0,0,45246.5,756151,353620,162467620,3823190.5,58,0,58,0,0,2,60,0,0,14,44,0,0,0,0,1,1,15,45,742158,215225,957383,123251.48,0,0,1080634.48,1275639,1737703,157053834,1506671,157053834,157053834,0,158783827,547350,160505646
984854,473,473,11,1999,0,406007,378214,0,13,196589,0,0,31858,42,49995,17933,624,21413,800,46463,0,0,12484,197884,94834,7288426,27793,17,0,17,0,0,0,17,0,0,0,17,0,0,0,0,0,0, ,17,197884,55512,253396,34820.72,0,0,288216.72,78759,100162,6882419,89460.5,6882419,6882419,0,7299791,0,7615327
984848,473,473,11,1984,0,2178896,791262,0,0,59655,0,0,18534,0,13891,14549,1584,585752,0,78488,0,0,18809,328963,152834,11466293,1387634,22,0,22,0,0,0,22,0,0,5,17,0,0,0,0,0,0,5,17,328963,90740,419703,52616,0,0,472319,78590,179247,9287397,128918.5,9287397,9287397,0,10158151,66469,10734888
984843,473,473,4,2001,0,1807741,774994.5,0,0,153240,0,0,14708,0,27798,10014,1361,58806,250,306424,0,0,202393.5,416564,176873,10029782,1032746.5,30,0,0,30,0,2,32,0,0,0,0,13,17,0,0,0,2,13,19,0,97503,0,70070.08,0,405687,475757.08,59883,0,8222041,29941.5,8222041,8222041,0,9259019,224218,10213381
984809,473,473,13,1997,0,2200338,226898,0,0,0,0,0,0,90083,37877,1802,13246,15935,2603,57748,0,0,7604,259796,100193,16509968,1973440,20,0,0,20,0,3,23,0,0,0,0,5,15,0,0,0,3,5,18,0,56355,0,38659.12,0,231219,269878.12,555974,539004,14309630,547489,14309630,14309630,0,14551632,0,14945294
984775,473,473,11,2002,0,226983,218653,0,0,5603,0,7000,2300,0,31102,496,997,11304,0,5024,0,154827,0,57749,29978,2768087,8330,5,0,5,0,0,0,5,0,0,1,4,0,0,0,0,0,0,1,4,57749,14534,72283,12645.12,0,0,84928.12,166807,0,2541104,83403.5,2541104,2541104,0,2761905,187446,3042970
984681,473,473,11,2012,0,365248,61592.5,3523,0,2646,0,0,8338,1870,17320,4528,4980,9,0,8605,0,0,9773.5,135870,57406,2529267,303655.5,10,0,0,10,0,0,10,0,0,0,0,2,8,0,0,0,0,2,8,0,29324,0,25083.76,0,135870,160953.76,48082,191004,2164019,119543,2164019,2164019,0,2248212,56165,2511092
984673,473,473,14,2001,0,4461691,856676.5,36,0,91652,8670,59822,11927,10794,108388,7510,3506,1351,258333,196423,0,33800,64464.5,607834,247165,34450537,3605014.5,38,1,8,30,0,2,41,0,1,5,3,20,10,0,0,1,1,26,15,194903,131850,238152,101842.52,0,397675,737669.52,227175,271841,29988846,249508,29988846,29988846,0,30961053,306793,32197448
984668,473,473,14,2002,0,697774,217652,0,0,9424,0,380,12592,8025,55240,5060,1748,4125,1689,82133,0,880,36356,151098,58321,4803095,480122,11,0,11,0,0,0,11,0,0,2,9,0,0,0,0,0,0,2,9,151098,34904,186002,20658.44,0,0,206660.44,0,182163,4105321,91081.5,4105321,4105321,0,4379740,161052,4756180
984657,473,473,13,1944,0,1175418,258304,41,0,20939,0,2351,23480,1208,86472,2932,3423,1920,18276,62182,0,0,35080,180740,79434,9956166,917114,14,0,14,0,0,0,14,0,0,0,14,0,0,0,0,0,0, ,14,180740,41220,221960,31802,0,0,253762,327741,280221,8780748,303981,8780748,8780748,0,9086488,47993,9405005
984639,473,473,14,2011,4097,972145,301416.5,0,0,49477,0,89147,10691,7539,47473,9974,7600,9976,350,33521,0,0,35668.5,285007,110604,9713182,670728.5,21,0,21,0,0,0,21,0,0,5,16,0,0,0,0,0,0,5,16,285007,68078,353085,37290,0,0,390375,145185,118250,8736940.031,131717.5,8736940,8741037,0,9101951,57219,9627695
984544,473,473,14,1998,0,1109540,319505,0,0,27817,0,28511,0,2556,37733,6130,3298,5914,311,193549,0,0,13686,200449,100846,10670736,790035,16,0,0,16,0,0,16,0,0,0,0,6,10,0,0,0,0,6,10,0,53705,0,42681.16,0,200449,243130.16,106060,131287,9561196,118673.5,9561196,9561196,0,9927577,24847,10282259
984479,473,473,5,1989,0,3357849,948952.5,0,0,269609,0,61347,22687,266010,45543,1177,41958,876,0,144021,0,0,95724.5,954046,451384,13779771,2408896.5,51,0,51,0,0,2,53,0,0,4,47,0,0,0,0,2,0,6,47,935110,191866,1126976,237688.64,0,0,1364664.64,150052,10276,10421922,80164,10421922,10421922,0,11563313,464053,13583544
984471,473,473,14,1995,0,2253314,769338,0,0,59414,0,141232,6365,5953,69392,30579,15895,183292,0,57446,0,0,45058,403974,161251,21168629,1483976,24,0,15,9,5,1,30,0,0,6,9,4,5,0,5,1,0,11,19,349808,93726,431959,59567.4,154712,48230,539756.4,945379,766926,18915315,856152.5,18915315,18915315,0,19659785,69,20440182
984462,473,473,14,1994,0,1006101,569337,4767,0,61572,0,0,5044,4648,97026,16679,2949,22741,10112,300765,0,0,43034,338307,142860,10225095,436764,19,0,19,0,0,0,19,0,0,3,16,0,0,0,0,0,0,3,16,338307,77810,416117,57462,0,0,473579,87909,78564,9218994,83236.5,9218994,9218994,0,9910016,47868,10466432
